# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 1.97311e-29
50 0.196042
100 0.550576
150 0.925046
200 1.28702
250 1.63417
300 1.98415
350 2.34042
400 2.7125
450 3.0515
500 3.35031
550 3.64678
600 3.95913
650 4.26822
700 4.57496
750 4.82428
800 5.0859
850 5.32187
900 5.5132
950 5.70698
1000 5.9121
1050 6.1375
1100 6.36112
1150 6.57381
1200 6.78866
1250 6.99806
1300 7.20823
1350 7.40452
1400 7.62872
1450 7.84601
1500 8.02345
1550 8.21143
1600 8.39369
1650 8.61851
1700 8.83686
1750 9.04534
1800 9.21341
1850 9.40194
1900 9.59568
1950 9.79177
2000 9.97744
2050 10.1501
2100 10.3193
2150 10.4977
2200 10.6627
2250 10.8472
2300 11.0333
2350 11.2292
2400 11.4116
2450 11.5625
2500 11.763
2550 11.9696
2600 12.1246
2650 12.2694
2700 12.4066
2750 12.5403
2800 12.6497
2850 12.7391
2900 12.8383
2950 12.9495
3000 13.0651
3050 13.1377
3100 13.2226
3150 13.3503
3200 13.5614
3250 13.7755
3300 13.9588
3350 14.1919
3400 14.4164
3450 14.6397
3500 14.8324
3550 15.0106
3600 15.2035
3650 15.3819
3700 15.561
3750 15.7117
3800 15.8803
3850 16.0708
3900 16.2798
3950 16.5544
4000 16.7685
4050 16.9546
4100 17.1648
4150 17.3265
4200 17.4657
4250 17.6149
4300 17.7275
4350 17.8729
4400 17.969
4450 18.0902
4500 18.2422
4550 18.4445
4600 18.6606
4650 18.8681
4700 19.0675
4750 19.259
4800 19.4134
4850 19.5597
4900 19.7287
4950 19.8532
5000 19.968
5050 20.155
5100 20.3409
5150 20.5497
5200 20.7498
5250 20.9762
5300 21.167
5350 21.2837
5400 21.3098
5450 21.429
5500 21.5505
5550 21.6999
5600 21.8399
5650 21.9763
5700 22.1032
5750 22.2162
5800 22.3867
5850 22.524
5900 22.6473
5950 22.7247
6000 22.8281
6050 23.0126
6100 23.1957
6150 23.345
6200 23.4473
6250 23.6433
6300 23.8394
6350 23.9787
6400 24.1147
6450 24.2504
6500 24.3672
6550 24.4368
6600 24.5124
6650 24.6113
6700 24.6932
6750 24.8019
6800 24.9055
6850 25.0066
6900 25.1577
6950 25.3218
7000 25.3874
7050 25.4985
7100 25.6234
7150 25.7036
7200 25.686
7250 25.6979
7300 25.7504
7350 25.7948
7400 25.8613
7450 25.9567
7500 26.1019
7550 26.2532
7600 26.414
7650 26.5374
7700 26.7477
7750 26.9944
7800 27.1419
7850 27.2965
7900 27.4475
7950 27.6059
8000 27.7796
8050 27.8809
8100 27.9461
8150 27.9997
8200 28.1172
8250 28.2656
8300 28.3975
8350 28.588
8400 28.7387
8450 28.8669
8500 28.9955
8550 29.2092
8600 29.4517
8650 29.6249
8700 29.8069
8750 30.0172
8800 30.2425
8850 30.4553
8900 30.7194
8950 30.9571
9000 31.1331
9050 31.3058
9100 31.5144
9150 31.7697
9200 32.0324
9250 32.2618
9300 32.4495
9350 32.6303
9400 32.7672
9450 32.9173
9500 33.0854
9550 33.2557
9600 33.4582
9650 33.6568
9700 33.8278
9750 33.9968
9800 34.1374
9850 34.3517
9900 34.5986
9950 34.873
10000 35.0422
10050 35.122
10100 35.2231
10150 35.2769
10200 35.3474
10250 35.4482
10300 35.5856
10350 35.8008
10400 35.9827
10450 36.1692
10500 36.3508
10550 36.4723
10600 36.5927
10650 36.7286
10700 36.8505
10750 36.9637
10800 37.1446
10850 37.2696
10900 37.2829
10950 37.3039
11000 37.3381
11050 37.4424
11100 37.5511
11150 37.6205
11200 37.6676
11250 37.7371
11300 37.8236
11350 37.958
11400 38.0847
11450 38.2147
11500 38.309
11550 38.3986
11600 38.4874
11650 38.591
11700 38.6722
11750 38.7374
11800 38.8269
11850 38.9082
11900 38.9768
11950 39.0465
12000 39.1216
12050 39.2191
