LAMMPS data file via write_data, version 27 Jun 2024, timestep = 100000, units = lj

720 atoms
2 atom types
660 bonds
1 bond types

0 32 xlo xhi
0 32 ylo yhi
0 32 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # molecular

144 12 1 25.701336606809864 11.148274246451445 7.53362860793535 -1 -1 1
464 39 2 22.23228881786662 13.279810440270426 6.584879737040967 -1 0 1
143 12 1 25.263984219441028 11.418297913160895 6.754843005620464 -1 -1 1
11 1 1 22.673318662413305 14.218073493934916 7.140627851271638 0 -1 1
6 1 1 24.65696251501813 13.128244457888488 5.38531661085154 0 -1 1
138 12 1 26.86711502811373 13.125327490279355 5.1716377788112835 -1 -1 1
10 1 1 22.48074846453233 14.598985753463248 6.290567184951327 0 -1 1
9 1 1 22.957568508061506 14.276325858259352 5.528465885056354 0 -1 1
137 12 1 27.113223386575857 13.865491758507112 5.797823913528545 -1 -1 1
7 1 1 24.08429367100436 13.727435244120379 5.812045450752606 0 -1 1
8 1 1 23.304592122874897 13.847495622976645 6.362912795562229 0 -1 1
419 35 2 24.467586578638876 15.046230413493427 6.380288556330352 0 0 1
479 40 2 28.433093356709136 15.760559420674998 7.669548623351434 0 0 1
445 38 2 24.788615395887433 10.821308749126658 7.475926960088172 -1 0 1
465 39 2 21.857432425259475 12.640937269749912 7.266973606623806 -1 0 1
466 39 2 22.61769054418772 12.267460397335332 7.735951659892455 -1 0 1
458 39 2 25.750914428120605 12.19771472023662 7.486824280260351 -1 0 1
457 39 2 24.79880453986378 12.408526720716527 7.458489387990215 -1 0 1
142 12 1 26.197762634432422 11.623986454863168 6.706519293131486 -1 -1 1
141 12 1 26.281562188806422 12.002463565176079 5.8159303623528515 -1 -1 1
365 31 2 27.995009551689105 13.279903482141737 7.320162229092442 -1 0 1
35 3 1 27.40283976087446 12.030949432032019 5.575317812746862 -1 -1 1
36 3 1 28.372762379987137 12.202169536537602 5.403166599499732 -1 -1 1
12 1 1 23.27165278934114 13.499651380660111 7.539255033151153 0 -1 1
462 39 2 23.38752866871374 12.826166047889236 6.299490971601186 -1 0 1
140 12 1 26.454165651894236 12.929601059591828 6.231500851410716 -1 -1 1
