# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 6.32709e-29
100 0.238489
200 0.512255
300 0.783332
400 1.03497
500 1.26092
600 1.4758
700 1.64259
800 1.81136
900 1.94621
1000 2.1112
1100 2.28174
1200 2.38692
1300 2.52406
1400 2.66122
1500 2.77066
1600 2.91637
1700 3.08992
1800 3.26962
1900 3.44299
2000 3.53682
2100 3.65477
2200 3.79492
2300 3.93612
2400 4.06259
2500 4.16428
2600 4.26493
2700 4.36108
2800 4.42135
2900 4.49042
3000 4.57356
3100 4.63886
3200 4.75534
3300 4.82801
3400 4.86326
3500 4.91904
3600 5.0265
3700 5.16298
3800 5.29941
3900 5.47626
4000 5.60157
4100 5.71653
4200 5.93546
4300 6.02973
4400 6.10671
4500 6.21552
4600 6.32786
4700 6.47211
4800 6.63984
4900 6.79118
5000 6.91191
5100 7.02529
5200 7.06845
5300 7.14725
5400 7.25705
5500 7.38103
5600 7.49305
5700 7.64985
5800 7.79153
5900 7.93473
6000 7.99492
6100 7.99424
6200 8.01737
6300 8.14353
6400 8.31273
6500 8.46398
6600 8.59245
6700 8.69553
6800 8.86211
6900 9.00974
7000 9.17597
7100 9.34786
7200 9.52883
7300 9.61012
7400 9.758
7500 9.90149
7600 10.058
7700 10.1436
7800 10.2316
7900 10.2778
8000 10.3952
8100 10.6223
8200 10.7778
8300 10.9045
8400 11.1422
8500 11.374
8600 11.5564
8700 11.6818
8800 11.8544
8900 11.9523
9000 12.0523
9100 12.1809
9200 12.3733
9300 12.5264
9400 12.6926
9500 12.9129
9600 13.0681
9700 13.2834
9800 13.4822
9900 13.5916
10000 13.7239
10100 13.9293
10200 14.2207
10300 14.459
10400 14.6858
10500 14.8728
10600 15.0906
10700 15.2285
10800 15.3984
10900 15.5783
11000 15.7477
11100 15.8841
11200 16.1705
11300 16.3946
11400 16.57
11500 16.7663
11600 17.1438
11700 17.4076
11800 17.6296
11900 17.9247
12000 18.235
12100 18.4111
12200 18.5511
12300 18.8671
12400 19.1688
12500 19.4234
12600 19.6214
12700 19.8191
12800 20.1108
12900 20.4673
13000 20.8126
13100 21.0004
13200 21.2196
13300 21.4533
13400 21.6241
13500 21.8555
13600 22.0735
13700 22.3025
13800 22.5588
13900 22.7191
14000 22.8706
14100 23.0768
14200 23.3794
14300 23.6434
14400 23.9644
14500 24.1699
14600 24.4104
14700 24.7735
14800 25.1444
14900 25.5221
15000 25.9568
15100 26.2295
15200 26.5943
15300 26.9454
15400 27.371
15500 27.9305
15600 28.2814
15700 28.5668
15800 28.9579
15900 29.1948
16000 29.4525
16100 29.7802
16200 30.1648
16300 30.5303
16400 30.8182
16500 31.1443
16600 31.6846
16700 32.1946
16800 32.525
16900 32.8904
17000 33.3498
17100 33.7431
17200 34.1106
17300 34.4042
17400 34.7932
17500 34.9593
17600 35.2227
17700 35.4981
17800 35.8113
17900 36.204
18000 36.6702
18100 37.0024
18200 37.3799
18300 37.6875
18400 38.0695
18500 38.5677
18600 39.0247
18700 39.3788
18800 39.7004
18900 40.1312
19000 40.6355
19100 41.0475
19200 41.4054
19300 41.8441
19400 42.1365
19500 42.2909
19600 42.5073
19700 42.9446
19800 43.4459
19900 43.7612
20000 44.0201
20100 44.3822
20200 44.7192
20300 44.9609
20400 45.084
20500 45.3868
20600 45.6887
20700 45.7899
20800 46.0374
20900 46.4155
21000 46.6924
21100 47.0408
21200 47.4519
21300 47.8184
21400 48.0504
21500 48.2975
21600 48.5593
21700 48.9709
21800 49.338
21900 49.5958
22000 49.8515
22100 50.2392
22200 50.6412
22300 50.9804
22400 51.3538
22500 51.7709
22600 52.2076
22700 52.4975
22800 52.7148
22900 53.1583
23000 53.5304
23100 53.7934
23200 54.1326
23300 54.4575
23400 54.9157
23500 55.1781
23600 55.3705
23700 55.6307
23800 55.9523
23900 56.2351
24000 56.5143
24100 56.8694
24200 57.1798
24300 57.5669
24400 57.9792
24500 58.5012
24600 59.052
24700 59.3748
24800 59.6184
24900 60.0682
25000 60.4544
25100 60.6733
25200 60.855
25300 61.0506
25400 61.3009
25500 61.4046
25600 61.4249
25700 61.5718
25800 61.6679
25900 61.8853
26000 62.1353
26100 62.4779
26200 62.6918
26300 62.792
26400 63.0268
26500 63.2495
26600 63.3952
26700 63.4929
26800 63.5471
26900 63.65
27000 63.9224
27100 64.4202
27200 64.8815
27300 65.3613
27400 65.6612
27500 65.9021
27600 66.1982
27700 66.5552
27800 66.8085
27900 67.1128
28000 67.6738
28100 68.2701
28200 68.5188
28300 68.658
28400 68.7877
28500 69.0793
28600 69.372
28700 69.64
28800 70.0543
28900 70.4442
29000 70.8259
29100 71.04
29200 71.3182
29300 71.5572
29400 71.8264
29500 72.1413
29600 72.4622
29700 72.6853
29800 72.9192
29900 73.3055
30000 73.7364
30100 74.0454
30200 74.3288
30300 74.6602
30400 74.993
30500 75.1938
30600 75.2713
30700 75.4087
