# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed3[4]
0 2.1044e-29
100 0.548658
200 1.26189
300 1.89696
400 2.46061
500 3.00217
600 3.55569
700 4.07506
800 4.53967
900 5.04249
1000 5.47943
1100 5.88201
1200 6.17989
1300 6.49276
1400 6.83851
1500 7.21012
1600 7.63525
1700 8.03366
1800 8.44751
1900 8.82036
2000 9.17616
2100 9.56492
2200 9.90319
2300 10.2021
2400 10.5836
2500 10.9209
2600 11.2647
2700 11.6179
2800 11.8627
2900 12.0731
3000 12.3965
3100 12.6851
3200 12.958
3300 13.3342
3400 13.7589
3500 14.1742
3600 14.5538
3700 14.9253
3800 15.3503
3900 15.6609
4000 15.9492
4100 16.1994
4200 16.5274
4300 16.8416
4400 17.2388
4500 17.5955
4600 17.8696
4700 18.1409
4800 18.4356
4900 18.7597
5000 19.0851
5100 19.3973
5200 19.7521
5300 20.0863
5400 20.4828
5500 20.8998
5600 21.1867
5700 21.5699
5800 21.8947
5900 22.1386
6000 22.3189
6100 22.5812
6200 22.7906
6300 23.1265
6400 23.4977
6500 23.7829
6600 24.1232
6700 24.504
6800 24.7592
6900 25.0698
7000 25.3564
7100 25.6937
7200 25.9117
7300 26.0653
7400 26.2795
7500 26.7528
7600 27.1497
7700 27.5255
7800 27.8698
7900 28.175
8000 28.4977
8100 28.7963
8200 29.1251
8300 29.267
8400 29.4469
8500 29.5486
8600 29.8161
8700 30.142
8800 30.3844
8900 30.5026
9000 30.6563
9100 30.8443
9200 31.0569
9300 31.1911
9400 31.4931
9500 31.8744
9600 32.2272
9700 32.2819
9800 32.4872
9900 32.8257
10000 33.2172
10100 33.3504
10200 33.5334
10300 33.7531
10400 33.9102
10500 33.976
10600 34.1326
10700 34.3262
10800 34.4648
10900 34.6722
11000 34.8886
11100 35.2744
11200 35.5186
11300 35.9659
11400 36.2946
11500 36.5546
11600 36.9514
11700 37.2126
11800 37.5287
11900 37.7975
12000 37.9701
12100 38.2478
12200 38.4921
12300 38.7614
12400 39.2194
12500 39.6622
12600 40.1667
