# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed1[4]
0 6.3279e-29
100 0.563583
200 1.29007
300 1.9346
400 2.52133
500 3.0962
600 3.64314
700 4.14988
800 4.59083
900 5.00406
1000 5.44716
1100 5.90999
1200 6.27908
1300 6.60974
1400 6.99433
1500 7.37247
1600 7.73806
1700 8.0431
1800 8.32912
1900 8.55591
2000 8.86321
2100 9.19109
2200 9.52523
2300 9.84292
2400 10.1942
2500 10.5249
2600 10.8203
2700 11.1498
2800 11.5346
2900 11.8063
3000 12.1327
3100 12.4838
3200 12.7858
3300 13.0544
3400 13.3497
3500 13.5847
3600 13.9322
3700 14.283
3800 14.5387
3900 14.7571
4000 15.1264
4100 15.4615
4200 15.7708
4300 16.0634
4400 16.3153
4500 16.6707
4600 16.9651
4700 17.15
4800 17.3207
4900 17.4786
5000 17.6868
5100 17.931
5200 18.1381
5300 18.4796
5400 18.7613
5500 19.1552
5600 19.586
5700 19.8759
5800 20.2173
5900 20.6329
6000 21.0631
6100 21.3325
6200 21.6283
6300 21.8301
6400 22.0774
6500 22.4039
6600 22.6258
6700 22.8823
6800 23.2691
6900 23.6185
7000 23.928
7100 24.289
7200 24.5901
7300 24.743
7400 24.9023
7500 25.1116
7600 25.2592
7700 25.3421
7800 25.4688
7900 25.6178
8000 25.8103
8100 26.2585
8200 26.6388
8300 26.9831
8400 27.2525
8500 27.4279
8600 27.5266
8700 27.6675
8800 27.9929
8900 28.2094
9000 28.4428
9100 28.8705
9200 29.3059
9300 29.6176
9400 29.8448
9500 30.0585
9600 30.2963
9700 30.495
9800 30.673
9900 30.7727
10000 30.9026
10100 31.1592
10200 31.4659
10300 31.6491
10400 31.6513
10500 31.7444
10600 31.9719
10700 32.2584
10800 32.5454
10900 32.8039
11000 33.2616
11100 33.629
11200 33.8833
11300 34.1239
11400 34.478
11500 34.8509
11600 35.2674
11700 35.7634
11800 36.1153
11900 36.2795
12000 36.499
12100 36.5387
12200 36.6412
12300 36.859
12400 37.2169
12500 37.5397
12600 37.7558
12700 37.9497
12800 37.9935
12900 38.03
13000 38.2484
13100 38.4509
13200 38.6992
13300 38.9501
13400 39.0846
13500 39.2795
13600 39.4519
13700 39.6776
13800 39.9008
13900 40.1754
14000 40.5031
14100 40.9101
14200 41.2288
14300 41.5412
14400 41.9571
14500 42.2621
14600 42.7084
14700 43.1832
14800 43.3464
14900 43.5464
15000 43.6989
15100 43.7561
15200 44.052
15300 44.3285
15400 44.7004
15500 45.17
15600 45.5249
15700 45.8644
15800 46.2098
15900 46.4894
16000 46.6729
16100 46.8425
16200 47.0786
16300 47.2677
16400 47.4304
16500 47.69
16600 47.9265
16700 48.2438
16800 48.4728
16900 48.7047
17000 49.0156
17100 49.4358
17200 49.8559
17300 50.0213
17400 50.3543
17500 50.4281
17600 50.6704
17700 51.2259
17800 51.5176
17900 51.7103
18000 52.0131
18100 52.2775
18200 52.5495
18300 52.8655
18400 53.1606
18500 53.4298
18600 53.6766
18700 53.9948
18800 54.3353
18900 54.6927
19000 54.7573
19100 54.8529
19200 54.9421
19300 55.0697
19400 55.2181
19500 55.1512
19600 55.1543
19700 55.4205
19800 55.5635
19900 55.5575
20000 55.5963
20100 55.7706
20200 55.9528
20300 56.0534
20400 56.2089
20500 56.481
20600 56.5971
20700 56.791
20800 57.3736
20900 57.6654
21000 57.9456
21100 58.4193
21200 58.9742
21300 59.2795
21400 59.5174
21500 59.7021
21600 59.9675
21700 60.2306
21800 60.4856
21900 60.6931
22000 61.0657
22100 61.321
22200 61.6243
22300 61.8888
22400 61.8923
22500 61.8324
22600 62.0695
22700 62.3245
22800 62.4539
22900 62.6055
23000 62.7903
23100 62.8881
23200 63.0922
23300 63.1702
23400 63.4163
23500 63.743
23600 64.1823
23700 64.4894
23800 64.6448
23900 64.9501
24000 65.4905
24100 65.6667
24200 66.0179
24300 66.5128
24400 66.9544
24500 67.3628
24600 67.7049
24700 68.0569
24800 68.1802
24900 68.1438
25000 68.5801
25100 69.1164
25200 69.6088
25300 69.9358
25400 70.2456
25500 70.3854
25600 70.3059
25700 70.3985
25800 70.4626
25900 70.6174
26000 70.8245
26100 70.8413
26200 70.9775
26300 71.1982
26400 71.4534
26500 71.9117
26600 72.5482
26700 72.96
26800 73.2223
26900 73.6631
27000 73.9431
27100 74.106
27200 74.3867
27300 74.6615
27400 74.9442
27500 75.0697
27600 75.1106
27700 75.0498
27800 75.3105
27900 75.585
28000 75.5774
28100 75.6527
28200 76.215
28300 76.4572
28400 76.847
28500 77.0626
28600 77.2284
28700 77.4665
28800 77.6305
28900 77.7922
29000 78.1571
29100 78.0739
29200 77.9701
29300 78.0525
29400 78.1853
29500 78.316
29600 78.6272
29700 78.8485
29800 78.9922
29900 79.4234
30000 79.5879
30100 79.575
30200 79.3441
30300 79.4994
30400 79.7521
30500 79.6803
30600 79.5712
30700 79.3929
30800 79.5946
30900 79.8759
31000 80.0915
31100 80.4384
31200 80.4138
31300 80.5495
31400 80.764
31500 81.0603
31600 81.1543
31700 81.4655
31800 81.6994
31900 82.1168
32000 82.5458
32100 83.0164
32200 83.2404
32300 83.5418
32400 83.9162
32500 84.1251
32600 84.3109
32700 84.539
32800 84.8289
32900 84.9791
33000 85.0504
33100 85.0359
33200 85.1956
33300 85.429
33400 85.548
33500 85.8812
33600 86.0437
33700 86.3095
33800 86.688
33900 87.0387
34000 87.0711
34100 87.1028
34200 87.313
34300 87.7304
34400 87.9673
34500 88.2959
34600 88.506
34700 88.6332
34800 89.0044
34900 89.4372
35000 89.6547
35100 89.6585
35200 89.775
35300 89.8838
35400 90.2264
35500 90.3169
35600 90.5475
35700 90.9989
35800 91.3907
35900 91.9028
36000 92.0219
36100 91.8342
36200 92.0581
36300 92.164
36400 92.3107
36500 92.4336
36600 92.691
36700 92.9694
36800 93.1322
36900 93.3327
37000 93.6116
37100 93.9907
37200 94.4382
37300 94.5639
37400 95.0587
37500 95.6474
37600 95.9993
37700 96.3789
37800 96.7213
37900 97.1458
38000 97.245
38100 97.305
38200 97.5599
38300 97.9227
38400 98.5261
38500 98.6761
38600 99.0158
38700 99.1277
38800 99.161
38900 99.19
39000 99.1404
39100 99.4251
39200 99.8303
39300 100.131
39400 100.572
39500 101.143
39600 101.734
39700 102.228
39800 102.52
39900 102.884
40000 102.933
40100 103.04
40200 103.018
40300 103.06
40400 103.038
40500 103.381
40600 103.87
40700 104.642
40800 105.01
40900 105.293
41000 105.311
41100 105.262
41200 105.102
41300 105.408
41400 105.857
41500 106.289
41600 106.678
41700 106.663
41800 106.528
41900 106.688
42000 106.993
42100 107.314
42200 107.793
42300 107.925
42400 108.091
42500 108.357
42600 108.456
42700 108.568
42800 108.992
42900 109.466
43000 109.866
43100 109.977
43200 110.225
43300 110.723
43400 111.313
43500 112.267
43600 113.281
43700 114.098
43800 114.666
43900 115.077
44000 115.475
44100 115.371
44200 114.96
44300 114.646
44400 114.63
44500 114.748
44600 114.731
44700 114.626
44800 114.462
44900 114.442
45000 114.409
45100 114.341
45200 114.479
45300 114.74
45400 114.852
45500 115.365
45600 115.373
45700 115.492
45800 115.442
45900 115.656
46000 115.751
46100 115.926
46200 116.203
46300 116.541
46400 116.71
46500 116.872
46600 117.222
46700 117.623
46800 117.76
46900 117.752
47000 117.674
47100 117.458
47200 117.456
47300 117.38
47400 117.634
47500 117.928
47600 117.883
47700 117.887
47800 118.207
47900 118.469
48000 118.589
48100 118.763
48200 119.388
48300 119.901
48400 120.14
48500 120.429
48600 120.716
48700 121.16
48800 121.209
48900 121.367
49000 121.699
49100 121.714
49200 121.598
49300 121.55
49400 122.124
49500 122.233
49600 121.998
49700 121.857
49800 121.9
49900 122.002
50000 122.291
50100 122.745
50200 123.145
50300 123.395
50400 123.518
50500 123.414
50600 123.865
50700 124.419
50800 124.586
50900 124.795
51000 125.369
51100 125.911
51200 126.601
51300 126.864
51400 127.173
51500 127.346
51600 127.808
51700 128.263
51800 128.395
51900 128.684
52000 128.719
52100 128.821
52200 129.208
52300 129.571
52400 129.84
52500 130.077
52600 130.427
52700 130.951
52800 131.311
52900 131.251
53000 131.309
53100 131.685
53200 131.586
53300 131.676
53400 131.789
53500 131.844
53600 132.193
53700 132.637
53800 133.257
53900 133.565
54000 133.587
54100 133.528
54200 133.619
54300 133.808
54400 133.894
54500 133.968
54600 134.02
54700 134.424
54800 134.86
54900 135.567
55000 136.279
55100 136.847
55200 137.472
55300 137.795
55400 138.162
55500 138.509
55600 138.74
55700 139.318
55800 139.819
55900 140.161
56000 140.042
56100 140.326
56200 140.778
56300 141.297
56400 141.646
56500 141.937
56600 142.063
56700 142.51
56800 142.897
56900 143.408
57000 144.143
57100 144.46
57200 144.786
57300 145.092
57400 144.865
57500 144.413
57600 144.782
57700 145.284
57800 145.595
57900 146.017
58000 145.947
58100 146.129
58200 146.357
58300 146.566
58400 147.179
58500 147.726
58600 148.025
58700 148.165
58800 148.493
58900 148.985
59000 149.559
59100 149.98
59200 150.223
59300 150.65
59400 150.987
59500 150.956
59600 151.371
59700 151.98
59800 152.667
59900 153.068
60000 153.629
60100 153.868
60200 154.148
60300 154.759
60400 155.432
60500 155.984
60600 156.265
60700 156.396
60800 156.387
60900 156.298
61000 156.525
61100 156.743
61200 157.239
61300 157.728
61400 157.911
61500 158.14
61600 158.483
61700 158.839
61800 158.912
61900 158.94
62000 158.845
62100 158.956
62200 159.16
62300 159.076
62400 159.008
62500 159.112
62600 159.14
62700 159.255
62800 159.378
62900 159.425
63000 159.655
63100 160.016
63200 160.703
63300 161.027
63400 161.232
63500 161.544
63600 161.726
63700 162.003
63800 162.686
63900 163.094
64000 163.354
64100 163.281
64200 163.399
64300 163.571
64400 163.924
64500 163.961
64600 164.314
64700 164.46
64800 164.545
64900 164.692
65000 165.205
65100 165.431
65200 165.68
65300 166.367
65400 167.099
65500 167.273
65600 167.697
65700 168.228
65800 169.268
65900 169.661
66000 169.92
66100 169.708
66200 169.358
66300 169.046
66400 169.231
66500 169.365
66600 169.129
66700 169.186
66800 169.277
66900 169.754
67000 170.549
67100 171.379
67200 171.799
67300 171.782
67400 172.144
67500 172.534
67600 172.689
67700 172.964
67800 173.321
67900 174.014
68000 174.553
68100 174.714
68200 175.113
68300 175.312
68400 175.557
68500 176.248
68600 176.503
68700 176.79
68800 177.352
68900 177.694
69000 177.822
69100 178.011
69200 178.76
69300 179.793
69400 179.977
69500 180.252
69600 180.785
69700 181.406
69800 181.532
69900 181.847
70000 181.699
70100 181.979
70200 182.134
70300 182.407
70400 182.815
70500 183.109
70600 183.573
70700 183.659
70800 184.033
70900 184.571
71000 185.029
71100 185.42
71200 185.595
71300 186.126
71400 186.512
71500 187.178
71600 187.501
71700 187.778
71800 188.606
71900 189.282
72000 189.754
72100 189.968
72200 190.316
72300 190.551
72400 190.662
72500 190.983
72600 191.594
72700 192.17
72800 192.75
72900 192.749
73000 192.349
73100 192.185
73200 192.389
73300 192.62
73400 193.126
73500 193.61
73600 193.959
73700 194.246
73800 194.509
73900 194.542
74000 194.591
74100 194.873
74200 195.17
74300 195.288
74400 195.403
74500 195.709
74600 195.992
74700 196.135
74800 196.287
74900 196.09
75000 196.013
75100 196.019
75200 196.751
75300 197.303
75400 197.316
75500 196.915
75600 196.545
75700 196.322
75800 196.017
75900 195.837
76000 195.296
76100 195.228
76200 195.411
76300 195.32
76400 195.452
76500 195.582
76600 195.832
76700 195.98
76800 196.76
76900 197.685
77000 197.938
77100 197.935
77200 198.659
77300 198.777
77400 198.94
77500 198.661
77600 198.341
77700 198.654
77800 199.25
77900 199.822
78000 200.518
78100 201.098
78200 201.683
78300 202.37
78400 202.926
78500 203.287
78600 203.608
78700 204.084
78800 204.88
78900 205.379
79000 205.287
79100 205.055
79200 205.45
79300 206.141
79400 206.934
79500 207.624
79600 208.352
79700 209.011
79800 209.288
79900 209.306
80000 209.466
80100 209.883
80200 210.183
80300 210.404
80400 210.222
80500 210.267
80600 210.395
80700 210.94
80800 211.401
80900 211.695
81000 212.45
81100 213.228
81200 213.666
81300 214.311
81400 214.639
81500 215.057
81600 215.72
81700 216.325
81800 216.937
81900 217.456
82000 218.142
82100 218.742
82200 219.34
82300 219.815
82400 219.929
82500 219.678
82600 219.819
82700 220.265
82800 220.328
82900 220.3
83000 220.435
83100 220.507
83200 220.719
83300 220.762
83400 220.629
83500 220.902
83600 221.283
83700 221.838
83800 222.371
83900 223.064
84000 223.259
84100 223.588
84200 223.843
84300 224.15
84400 224.637
84500 224.483
84600 224.007
84700 223.322
84800 223.028
84900 223.024
85000 223.516
85100 224.109
85200 224.548
85300 224.859
85400 224.391
85500 224.096
85600 224.052
85700 224.691
85800 224.715
85900 224.746
86000 225.289
86100 225.731
86200 225.799
86300 225.816
86400 225.719
86500 225.649
86600 225.901
86700 226.133
86800 226.606
86900 226.677
87000 226.649
87100 227.407
87200 228.256
87300 228.714
87400 229.007
87500 229.276
87600 229.738
87700 230.484
87800 230.882
87900 231.505
88000 232.122
88100 232.829
88200 233.144
88300 233.689
88400 233.999
88500 233.924
88600 234.241
88700 234.357
88800 234.812
88900 235.241
89000 235.654
89100 236.183
89200 236.575
89300 236.78
89400 237.003
89500 237.421
89600 237.914
89700 238.212
89800 238.391
89900 238.841
90000 238.904
90100 239.03
90200 239.189
90300 239.352
90400 239.327
90500 239.101
90600 238.947
90700 239.454
90800 239.891
90900 240.386
91000 240.676
91100 240.889
91200 241.521
91300 241.767
91400 242.198
91500 242.489
91600 242.932
91700 243.451
91800 244.093
91900 244.595
92000 244.361
92100 244.607
92200 245.022
92300 245.71
92400 246.062
92500 245.91
92600 246.103
92700 245.741
92800 245.378
92900 244.815
93000 244.698
93100 244.675
93200 245.13
93300 245.326
93400 246
93500 246.857
93600 247.862
93700 248.494
93800 249.103
93900 249.445
94000 249.743
94100 250.254
94200 250.665
94300 250.823
94400 250.331
94500 250.121
94600 250.023
94700 250.033
94800 249.61
94900 249.719
