# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 2.33544e-28
100 0.210958
200 0.447305
300 0.650401
400 0.822722
500 0.99682
600 1.15996
700 1.32651
800 1.48102
900 1.62844
1000 1.78083
1100 1.90748
1200 2.04389
1300 2.19979
1400 2.32116
1500 2.46759
1600 2.5578
1700 2.66941
1800 2.78498
1900 2.92237
2000 3.01884
2100 3.12662
2200 3.19708
2300 3.28966
2400 3.36904
2500 3.46252
2600 3.5417
2700 3.64284
2800 3.7324
2900 3.82428
3000 3.89459
3100 3.99657
3200 4.1027
3300 4.18036
3400 4.24062
3500 4.31462
3600 4.34335
3700 4.43468
3800 4.55124
3900 4.63746
4000 4.70989
4100 4.84747
4200 4.92898
4300 4.97024
4400 5.0115
4500 5.0902
4600 5.17143
4700 5.27727
4800 5.29987
4900 5.37358
5000 5.4474
5100 5.49045
5200 5.55673
5300 5.55327
5400 5.56025
5500 5.58771
5600 5.611
5700 5.67529
5800 5.7067
5900 5.74238
6000 5.76041
6100 5.75448
6200 5.79304
6300 5.84395
6400 5.89502
6500 5.92481
6600 5.95853
6700 6.0201
6800 6.03751
6900 6.06558
7000 6.13046
7100 6.16981
7200 6.21135
7300 6.26637
7400 6.30082
7500 6.365
7600 6.44891
7700 6.50973
7800 6.5918
7900 6.66685
8000 6.80401
8100 6.90471
8200 6.98382
8300 7.07493
8400 7.12703
8500 7.15314
8600 7.24647
8700 7.32186
8800 7.34633
8900 7.34321
9000 7.39499
9100 7.41995
9200 7.47874
9300 7.53913
9400 7.62272
9500 7.67705
9600 7.7441
9700 7.76949
9800 7.80773
9900 7.79088
10000 7.88216
10100 7.9389
10200 7.92787
10300 7.97708
10400 8.04996
10500 8.05823
10600 8.09752
10700 8.14725
10800 8.18499
10900 8.23456
11000 8.22221
11100 8.22063
11200 8.22983
11300 8.23357
11400 8.29523
11500 8.32704
11600 8.33296
11700 8.31443
11800 8.30617
11900 8.3143
12000 8.34262
12100 8.36438
12200 8.41559
12300 8.43118
12400 8.41222
12500 8.45422
12600 8.50103
12700 8.54836
