# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 1.31574e-28
50 0.189735
100 0.50712
150 0.797186
200 1.07137
250 1.33101
300 1.57011
350 1.8013
400 2.01659
450 2.24643
500 2.48237
550 2.71242
600 2.93873
650 3.15066
700 3.36387
750 3.60154
800 3.82121
850 4.02058
900 4.20839
950 4.40887
1000 4.58831
1050 4.74138
1100 4.87704
1150 4.99331
1200 5.12396
1250 5.27087
1300 5.4236
1350 5.56706
1400 5.71629
1450 5.85903
1500 6.02694
1550 6.20457
1600 6.36285
1650 6.50886
1700 6.64928
1750 6.73815
1800 6.84962
1850 6.95519
1900 7.07059
1950 7.18396
2000 7.2942
2050 7.41261
2100 7.52638
2150 7.66012
2200 7.76663
2250 7.90506
2300 8.03248
2350 8.14436
2400 8.25744
2450 8.36013
2500 8.42964
2550 8.52416
2600 8.62561
2650 8.69099
2700 8.73229
2750 8.78949
2800 8.88126
2850 8.9623
2900 9.04108
2950 9.12556
3000 9.18953
3050 9.26333
3100 9.33875
3150 9.4063
3200 9.44154
3250 9.4644
3300 9.51759
3350 9.61232
3400 9.73794
3450 9.82207
3500 9.91871
3550 10.0063
3600 10.1047
3650 10.2653
3700 10.3777
3750 10.4944
3800 10.6127
3850 10.7126
3900 10.8386
3950 10.9701
4000 11.0433
4050 11.1144
4100 11.2261
4150 11.323
4200 11.4199
4250 11.4682
4300 11.5287
4350 11.6285
4400 11.7165
4450 11.8367
4500 11.9218
4550 12.0276
4600 12.1534
4650 12.2991
4700 12.431
4750 12.5936
4800 12.7289
4850 12.8432
4900 12.9973
4950 13.1614
5000 13.3259
5050 13.4691
5100 13.5548
5150 13.6536
5200 13.7989
5250 13.8802
5300 13.9591
5350 14.0458
5400 14.1919
5450 14.3015
5500 14.4516
5550 14.6141
5600 14.7737
5650 14.8871
5700 14.9986
5750 15.1668
5800 15.3664
5850 15.5475
5900 15.6782
5950 15.7335
6000 15.7459
6050 15.756
6100 15.7629
6150 15.819
6200 15.8765
6250 15.9708
6300 16.0291
6350 16.1453
6400 16.2245
6450 16.2461
6500 16.3336
