# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 6.76755e-29
50 0.189127
100 0.528835
150 0.864998
200 1.16967
250 1.46645
300 1.75082
350 2.03549
400 2.31625
450 2.57117
500 2.79748
550 3.03382
600 3.24573
650 3.44345
700 3.64288
750 3.8457
800 4.0307
850 4.20628
900 4.39396
950 4.57297
1000 4.75253
1050 4.94747
1100 5.12191
1150 5.28877
1200 5.47689
1250 5.64778
1300 5.78896
1350 5.95331
1400 6.1439
1450 6.29975
1500 6.41895
1550 6.5622
1600 6.69876
1650 6.827
1700 6.96423
1750 7.1131
1800 7.27147
1850 7.4244
1900 7.57757
1950 7.73933
2000 7.93995
2050 8.12668
2100 8.32469
2150 8.52524
2200 8.68659
2250 8.84145
2300 9.02273
2350 9.20048
2400 9.38025
2450 9.54901
2500 9.6942
2550 9.82664
2600 9.95711
2650 10.0712
2700 10.1712
2750 10.2849
2800 10.3942
2850 10.4903
2900 10.5936
2950 10.6631
3000 10.7313
3050 10.7918
3100 10.8812
3150 10.9551
3200 11.0478
3250 11.1687
3300 11.26
3350 11.3794
3400 11.4938
3450 11.6292
3500 11.7559
3550 11.9057
3600 12.0284
3650 12.1066
3700 12.2533
3750 12.4081
3800 12.5741
3850 12.7091
3900 12.847
3950 12.9538
4000 13.0536
4050 13.1476
4100 13.2526
4150 13.3937
4200 13.5521
4250 13.6588
4300 13.7695
4350 13.8876
4400 14.0159
4450 14.1855
4500 14.3726
4550 14.5116
4600 14.6521
4650 14.8091
4700 14.9816
4750 15.1455
4800 15.2784
4850 15.4137
4900 15.5455
4950 15.6459
5000 15.7367
5050 15.8624
5100 15.9902
5150 16.147
5200 16.2847
5250 16.4256
5300 16.5378
5350 16.6623
5400 16.771
5450 16.9085
5500 17.0884
5550 17.2238
5600 17.2891
5650 17.3498
5700 17.4032
5750 17.4914
5800 17.5737
5850 17.6628
5900 17.7946
5950 17.9218
6000 17.9902
6050 18.0599
6100 18.0937
6150 18.1232
6200 18.142
6250 18.1548
6300 18.1914
6350 18.1474
6400 18.1976
6450 18.2818
6500 18.4051
6550 18.5865
6600 18.7314
6650 18.8524
6700 18.9511
6750 19.0696
6800 19.2035
6850 19.3636
6900 19.5323
6950 19.6534
7000 19.741
7050 19.8193
7100 19.9715
7150 20.1776
7200 20.3497
7250 20.4721
7300 20.5842
7350 20.6914
7400 20.7442
7450 20.77
7500 20.7949
7550 20.8931
7600 20.9976
7650 21.0758
7700 21.1662
7750 21.2442
7800 21.3685
7850 21.4508
7900 21.4755
7950 21.5115
8000 21.5831
8050 21.7122
8100 21.8561
8150 21.9926
8200 22.07
8250 22.1413
8300 22.1874
8350 22.2201
8400 22.2854
8450 22.3977
8500 22.4913
8550 22.6176
8600 22.7983
8650 22.9528
8700 23.0952
8750 23.2299
8800 23.3556
8850 23.4843
8900 23.5636
8950 23.6614
9000 23.7929
9050 23.942
9100 24.1507
9150 24.3232
9200 24.4335
9250 24.5422
9300 24.6229
9350 24.6805
9400 24.7774
9450 24.9086
9500 25.0882
9550 25.2446
9600 25.3668
9650 25.5579
9700 25.7015
9750 25.8217
9800 25.9058
