# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 8.21292e-30
100 0.614809
200 1.50473
300 2.34153
400 3.19121
500 4.11792
600 4.9986
700 5.695
800 6.36037
900 6.91407
1000 7.45909
1100 7.99816
1200 8.5012
1300 8.94559
1400 9.38637
1500 9.68774
1600 9.90569
1700 10.2704
1800 10.6968
1900 10.9944
2000 11.4713
2100 11.8208
2200 12.2468
2300 12.9203
2400 13.5969
2500 13.8711
2600 14.355
2700 14.8992
2800 15.2987
2900 15.6142
3000 15.8531
3100 16.0586
3200 16.1605
3300 16.7358
3400 17.395
3500 17.9373
3600 18.5165
3700 18.9831
3800 19.3663
3900 19.6485
4000 20.1195
4100 20.5757
4200 20.985
4300 21.3571
4400 21.9008
4500 22.3916
4600 22.7595
4700 22.8934
4800 23.102
4900 23.2764
5000 23.316
5100 23.6058
5200 23.9429
5300 24.6564
5400 25.2846
5500 25.4505
5600 25.4533
5700 25.3002
5800 25.0414
5900 25.0749
6000 25.3737
6100 25.8141
6200 25.9421
6300 26.1941
6400 26.6137
6500 27.1057
6600 27.3583
6700 27.5882
6800 28.0437
6900 28.8776
7000 29.4768
7100 30.07
7200 30.5869
7300 31.0459
7400 31.5154
7500 31.7487
7600 32.047
7700 32.4164
7800 32.8516
7900 33.5342
8000 34.3911
8100 35.1188
8200 35.7039
8300 36.1407
8400 36.5726
8500 37.1003
8600 37.4189
8700 37.9147
8800 38.3608
8900 38.5136
9000 38.5345
9100 38.4422
9200 38.2265
9300 38.1642
9400 38.4524
9500 38.9604
9600 39.4395
9700 39.5632
9800 39.8642
9900 40.1929
10000 40.2907
10100 40.0717
10200 40.0233
10300 40.3922
10400 40.7426
10500 41.0712
10600 41.4943
10700 41.8872
10800 42.3104
10900 42.7759
11000 43.0373
11100 43.4211
11200 43.688
11300 43.773
11400 43.8803
11500 44.1244
11600 44.1001
11700 43.6724
11800 43.5359
11900 43.8227
12000 44.4784
12100 44.9565
12200 45.3149
12300 45.5317
12400 45.5989
12500 45.9148
12600 46.0747
12700 46.6567
12800 46.8351
12900 47.3494
13000 47.9111
13100 48.2455
13200 48.8362
13300 49.6478
13400 50.6489
13500 51.4092
13600 51.8183
13700 52.5298
13800 53.0348
13900 53.5539
14000 54.2466
14100 54.797
14200 55.2465
14300 55.2829
14400 55.1887
14500 55.7351
14600 56.2667
14700 56.5719
14800 57.0653
14900 57.4297
15000 57.6326
15100 57.911
15200 58.1423
15300 58.6947
15400 59.6111
15500 60.6151
15600 61.7008
15700 62.4771
15800 62.8012
15900 62.7511
16000 62.7869
16100 63.2682
16200 64.0311
16300 64.6129
16400 64.9336
16500 64.7623
16600 64.8129
16700 65.271
16800 65.5515
16900 65.5796
17000 65.6635
17100 66.1365
17200 66.9178
17300 66.9897
17400 66.3649
17500 66.1646
