# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 1.68967e-28
100 0.236757
200 0.520218
300 0.829097
400 1.07362
500 1.29473
600 1.52117
700 1.73217
800 1.91708
900 2.11763
1000 2.33308
1100 2.56345
1200 2.77578
1300 2.93084
1400 3.07717
1500 3.24761
1600 3.36053
1700 3.54087
1800 3.67019
1900 3.82285
2000 3.90477
2100 4.00436
2200 4.11104
2300 4.18526
2400 4.28011
2500 4.44386
2600 4.5794
2700 4.69439
2800 4.80547
2900 4.90386
3000 5.07048
3100 5.23345
3200 5.3528
3300 5.54483
3400 5.66099
3500 5.77862
3600 5.9683
3700 6.02061
3800 6.04104
3900 6.14764
4000 6.19248
4100 6.25755
4200 6.4054
4300 6.53301
4400 6.64552
4500 6.73527
4600 6.85618
4700 7.03031
4800 7.21659
4900 7.38468
5000 7.499
5100 7.57182
5200 7.57485
5300 7.61637
5400 7.68832
5500 7.76171
5600 7.90173
5700 8.0964
5800 8.15879
5900 8.18334
6000 8.29365
6100 8.41413
6200 8.52379
6300 8.5885
6400 8.5517
6500 8.5886
6600 8.70303
6700 8.81121
6800 8.96978
6900 9.10546
7000 9.28403
7100 9.52964
7200 9.62635
7300 9.77656
7400 9.87983
7500 9.88685
7600 9.87297
7700 9.76938
7800 9.87363
7900 9.97775
8000 10.054
8100 10.1562
8200 10.3386
8300 10.4572
8400 10.6244
8500 10.7961
8600 10.9552
8700 11.1849
8800 11.3873
8900 11.6557
9000 11.8671
9100 12.1079
9200 12.1992
9300 12.3754
9400 12.5229
9500 12.7407
9600 12.8883
9700 13.089
9800 13.2615
9900 13.4537
10000 13.6004
10100 13.7989
10200 14.0186
10300 14.2983
10400 14.6492
10500 14.778
10600 14.7711
10700 14.7855
10800 14.9976
10900 15.0363
11000 15.0156
11100 15.1569
11200 15.2895
11300 15.307
11400 15.3436
11500 15.3531
11600 15.412
11700 15.4949
11800 15.5873
11900 15.5679
12000 15.6061
12100 15.6903
12200 15.7965
12300 15.8431
12400 15.9689
12500 16.0737
12600 16.2946
12700 16.362
12800 16.3715
12900 16.3709
13000 16.4855
13100 16.5989
13200 16.5776
13300 16.5677
13400 16.6119
13500 16.7431
13600 16.7745
13700 16.8725
13800 17.0257
13900 17.2543
14000 17.2891
14100 17.4079
14200 17.502
14300 17.6856
14400 17.7879
14500 17.8814
14600 17.9001
14700 18.0509
14800 18.1447
14900 18.2769
15000 18.4125
15100 18.449
15200 18.4803
15300 18.6042
15400 18.6778
15500 18.7369
15600 18.8734
15700 19.0284
15800 19.1638
15900 19.3184
16000 19.317
16100 19.3708
16200 19.4962
16300 19.664
16400 19.7347
16500 19.7607
16600 19.7818
16700 19.8582
16800 20.0437
16900 20.3205
17000 20.54
17100 20.7276
17200 20.8733
17300 20.9471
17400 21.1933
17500 21.3878
17600 21.4839
17700 21.6146
17800 21.7643
17900 21.9183
18000 22.1689
18100 22.5248
18200 22.8019
18300 23.0312
18400 23.1713
18500 23.3432
18600 23.5167
18700 23.7223
18800 23.9726
18900 24.2732
19000 24.4622
19100 24.7231
19200 24.9909
19300 25.1897
19400 25.2685
19500 25.4251
19600 25.6488
19700 25.8369
19800 25.819
19900 25.8656
20000 25.9645
20100 26.1823
20200 26.3788
20300 26.6078
20400 26.91
20500 27.068
20600 27.1752
20700 27.3909
20800 27.5806
20900 27.8454
21000 27.9633
21100 28.0768
21200 28.1879
21300 28.2833
21400 28.651
21500 28.9289
21600 29.126
21700 29.3072
21800 29.5082
21900 29.7171
22000 29.7916
22100 29.783
22200 29.9351
22300 30.2536
22400 30.4852
22500 30.7182
22600 30.9403
22700 31.0488
22800 31.1366
22900 31.307
23000 31.3686
23100 31.4066
23200 31.6351
23300 31.7801
23400 31.793
23500 32.0206
23600 32.0771
23700 32.0952
23800 32.2589
23900 32.3301
24000 32.3096
24100 32.3559
24200 32.6175
24300 32.906
24400 32.9526
24500 32.885
24600 33.0848
