# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 3.08708e-29
100 0.579266
200 1.30746
300 1.94231
400 2.61322
500 3.22975
600 3.82917
700 4.32169
800 4.83991
900 5.38555
1000 5.90428
1100 6.49146
1200 6.97426
1300 7.47142
1400 7.90227
1500 8.42206
1600 8.91932
1700 9.3666
1800 9.81788
1900 10.2851
2000 10.5655
2100 10.7222
2200 10.9643
2300 11.2001
2400 11.555
2500 11.7744
2600 12.1432
2700 12.5242
2800 13.1458
2900 13.6017
3000 14.1312
3100 14.4749
3200 14.7961
3300 14.917
3400 15.1728
3500 15.351
3600 15.339
3700 15.4973
3800 15.9931
3900 16.5821
4000 17.104
4100 17.5874
4200 17.8854
4300 18.1236
4400 18.5053
4500 19.0775
4600 19.5995
4700 19.8839
4800 19.9481
4900 19.8713
5000 19.9647
5100 20.1432
5200 20.1974
5300 19.9738
5400 19.916
5500 19.9957
5600 20.2839
5700 20.4844
5800 20.3485
5900 20.4438
6000 20.6726
6100 21.0635
6200 21.3123
6300 21.3915
6400 21.4203
6500 21.5627
6600 21.7813
6700 22.1579
6800 22.517
6900 22.9407
7000 23.1884
7100 23.6738
7200 24.0493
7300 24.3786
7400 24.5166
7500 24.8924
7600 25.2884
7700 25.6588
7800 25.6836
7900 25.7561
8000 25.8106
8100 25.892
8200 26.0416
8300 26.2778
8400 26.6081
8500 27.0364
8600 27.4165
8700 27.7356
8800 28.0187
8900 28.1526
9000 28.2204
9100 28.4139
9200 28.6027
9300 28.7419
9400 29.1084
9500 29.5003
9600 29.7103
9700 29.7587
9800 29.9359
9900 30.1617
10000 30.5708
10100 30.9876
10200 31.1055
10300 31.2341
10400 31.3277
10500 31.3938
10600 31.7003
10700 32.0686
10800 32.7189
10900 32.8968
11000 33.122
11100 33.6291
11200 34.1501
11300 34.5857
11400 34.7848
11500 34.931
11600 35.1392
11700 35.5126
11800 35.7698
11900 35.7188
12000 35.9675
12100 36.736
12200 37.4249
12300 37.6656
12400 37.9758
12500 38.331
12600 38.54
12700 38.734
12800 38.9922
12900 39.3505
13000 39.8136
13100 40.1344
13200 40.6798
13300 40.7325
13400 40.632
13500 40.4865
13600 40.6112
13700 41.1038
13800 41.8929
13900 42.796
14000 43.4252
14100 43.7664
14200 43.9521
14300 44.1404
14400 44.1699
14500 44.5152
14600 45.0263
14700 45.4816
14800 46.2666
14900 47.1266
15000 47.9496
15100 48.5149
15200 48.7854
15300 49.0338
15400 49.4083
15500 49.657
15600 49.5028
15700 49.3509
15800 49.2134
15900 49.4061
16000 49.4757
