# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed3[4]
0 2.11141e-28
100 0.496969
200 1.09047
300 1.56925
400 2.02836
500 2.44586
600 2.8709
700 3.23401
800 3.58978
900 3.90757
1000 4.16364
1100 4.42428
1200 4.70915
1300 5.00763
1400 5.30949
1500 5.51872
1600 5.73074
1700 5.9913
1800 6.23362
1900 6.43003
2000 6.65398
2100 6.9281
2200 7.15918
2300 7.53237
2400 7.82765
2500 8.04178
2600 8.19421
2700 8.48664
2800 8.74907
2900 8.92512
3000 9.13909
3100 9.38169
3200 9.56982
3300 9.71727
3400 9.93507
3500 10.214
3600 10.5
3700 10.7212
3800 10.8749
3900 10.9835
4000 11.0918
4100 11.2407
4200 11.3974
4300 11.5367
4400 11.7311
4500 11.9523
4600 12.0923
4700 12.219
4800 12.4215
4900 12.6415
5000 12.9324
5100 13.2024
5200 13.4122
5300 13.5807
5400 13.6981
5500 13.8171
5600 14.0282
5700 14.2189
5800 14.3923
5900 14.4903
6000 14.7344
6100 14.903
6200 15.0499
6300 15.2513
6400 15.4207
6500 15.6227
6600 15.6715
6700 15.781
6800 15.94
6900 16.0343
7000 16.1126
7100 16.259
7200 16.3149
7300 16.3467
7400 16.409
7500 16.594
7600 16.8111
7700 16.9006
7800 16.874
7900 16.9174
8000 17.0635
8100 17.2484
8200 17.4594
8300 17.7076
8400 18.0151
8500 18.2158
8600 18.506
8700 18.7215
8800 18.9115
8900 19.1031
9000 19.2973
9100 19.5708
9200 19.9283
9300 20.2976
9400 20.6574
9500 20.7748
9600 21.0196
9700 21.1994
9800 21.2001
9900 21.2679
10000 21.4815
10100 21.6201
10200 21.7312
10300 21.8311
10400 21.8708
10500 22.0049
10600 22.1205
10700 22.2229
10800 22.3872
10900 22.5557
11000 22.9137
11100 23.2402
11200 23.5293
11300 23.5932
11400 23.6388
11500 23.7051
11600 23.8547
11700 23.9821
11800 24.1033
11900 24.1813
12000 24.2377
12100 24.2957
12200 24.2498
12300 24.2304
12400 24.3961
12500 24.5492
12600 24.6825
12700 24.9757
12800 25.2192
12900 25.3702
13000 25.5581
13100 25.6943
13200 25.7275
13300 25.8376
13400 25.9713
13500 26.0981
13600 26.2154
13700 26.2302
13800 26.1761
13900 26.3159
14000 26.506
14100 26.7626
14200 26.8571
14300 26.9375
14400 27.1425
14500 27.3484
14600 27.5921
14700 27.656
14800 27.6841
14900 27.8983
15000 28.0609
15100 28.1607
15200 28.2861
15300 28.2981
15400 28.3179
15500 28.1214
15600 28.1439
15700 28.2082
15800 28.2616
15900 28.442
16000 28.6121
16100 28.9459
16200 29.0457
16300 29.2861
16400 29.3837
16500 29.3536
16600 29.5363
16700 29.7908
16800 30.1391
16900 30.3257
17000 30.5785
17100 30.8033
17200 31.0056
17300 31.1483
17400 31.2514
17500 31.2974
17600 31.4141
17700 31.6651
17800 31.7527
17900 31.7338
18000 31.7625
18100 31.8622
18200 32.2049
18300 32.2816
18400 32.1912
18500 32.2924
18600 32.4874
18700 32.6853
18800 32.7993
18900 33.014
19000 33.2404
19100 33.4621
19200 33.7099
19300 33.7721
19400 33.9025
19500 34.0776
19600 34.3197
19700 34.4734
19800 34.6772
19900 34.7715
20000 34.6791
20100 34.7606
20200 34.8588
20300 35.149
20400 35.3709
20500 35.671
20600 35.8273
20700 35.9143
20800 36.1655
20900 36.2534
21000 36.4198
21100 36.5587
21200 36.9181
21300 37.1196
21400 37.3043
21500 37.49
21600 37.6889
21700 37.866
21800 38.1116
21900 38.076
22000 37.9088
22100 37.8931
22200 38.027
22300 37.9823
22400 37.8802
22500 37.7066
22600 37.8468
22700 37.7974
22800 37.8364
22900 37.8365
23000 37.8448
23100 37.8939
23200 37.9738
23300 38.0595
23400 38.1006
23500 38.1429
23600 38.075
23700 37.9866
23800 38.0231
23900 37.9661
24000 37.8782
24100 38.0227
24200 38.318
24300 38.5705
24400 38.892
24500 39.0249
24600 39.2539
24700 39.4673
24800 39.686
24900 39.8123
25000 40.2916
25100 40.7703
25200 41.1672
25300 41.4166
25400 41.5858
25500 41.6197
25600 41.7572
25700 41.9154
25800 42.2429
25900 42.2586
26000 42.4274
26100 42.2707
26200 41.9441
26300 41.8834
26400 41.9966
26500 42.3049
26600 42.6196
26700 42.5182
26800 42.6914
26900 43.0022
27000 43.1008
27100 43.0589
27200 43.0525
27300 43.1038
27400 43.2966
27500 43.4947
27600 43.7925
27700 44.0632
27800 44.1871
27900 44.2306
28000 44.2832
28100 44.4041
28200 44.4431
28300 44.5837
28400 44.4981
28500 44.5593
28600 44.7456
28700 44.8541
28800 44.9081
28900 44.9404
29000 45.071
29100 45.401
29200 45.5662
29300 45.7945
29400 45.8912
29500 45.8021
29600 45.6809
29700 45.5897
29800 45.7451
29900 45.7652
30000 45.6561
30100 45.5521
30200 45.5389
30300 45.5415
30400 45.5917
30500 45.6132
30600 45.5296
30700 45.6854
30800 45.9347
30900 46.1007
31000 46.136
31100 46.157
31200 46.4132
31300 46.6313
31400 46.8127
31500 46.8186
31600 46.9419
31700 47.0774
31800 47.2043
31900 47.4343
32000 47.4761
32100 47.6624
32200 47.6452
32300 47.5885
32400 47.599
32500 47.5109
32600 47.5237
32700 47.5984
32800 47.5308
32900 47.6702
33000 47.8022
33100 47.8172
33200 47.8754
33300 47.9075
33400 47.9472
33500 47.9228
33600 48.0192
33700 48.1708
33800 48.2284
33900 48.1921
34000 48.2286
34100 48.2559
34200 48.3033
34300 48.3282
34400 48.2167
34500 48.1033
34600 48.1095
34700 48.2
34800 48.331
34900 48.7071
35000 48.9853
35100 49.2821
35200 49.3946
35300 49.5854
35400 49.7401
35500 49.6751
35600 49.4662
35700 49.3562
35800 49.6341
35900 50.0766
36000 50.5195
36100 50.6423
36200 50.9111
36300 51.0663
36400 51.3048
36500 51.2383
36600 51.1142
36700 51.2227
36800 51.3204
36900 51.2806
37000 51.2547
37100 51.2956
37200 51.521
37300 52.0059
37400 52.1999
37500 52.3281
37600 52.3202
37700 52.1712
37800 52.0626
37900 51.8606
38000 51.7667
38100 51.725
38200 51.7794
38300 51.9346
38400 52.1718
38500 52.5057
38600 52.4649
38700 52.7907
38800 52.8917
38900 52.7424
39000 52.7993
39100 52.8379
39200 52.7458
39300 52.9
39400 53.0914
39500 53.2799
39600 53.3277
39700 53.2414
39800 53.3615
39900 53.5485
40000 53.6051
40100 53.7202
40200 53.8861
40300 54.0493
40400 54.0925
40500 54.2355
40600 54.3727
40700 54.3867
40800 54.7865
40900 55.1279
41000 55.425
41100 55.4246
41200 55.4081
41300 55.3369
41400 55.1879
41500 55.2758
41600 55.2809
41700 55.2011
41800 55.1418
41900 55.1043
42000 55.1512
42100 55.0765
42200 55.0007
42300 54.8947
42400 54.87
42500 54.7894
42600 54.8613
42700 54.913
42800 54.9936
42900 55.029
43000 55.178
43100 55.4897
43200 55.8307
43300 56.3067
43400 56.7975
43500 57.1523
43600 57.3395
43700 57.3568
43800 57.4505
43900 57.5983
44000 57.6656
44100 57.6542
44200 57.5817
44300 57.3421
44400 57.0523
44500 56.8226
44600 56.7001
44700 56.8193
44800 56.7825
44900 56.5841
45000 56.5739
45100 56.2915
45200 56.0905
45300 56.0887
45400 56.0315
45500 56.1048
45600 56.2059
45700 56.3456
45800 56.552
45900 56.7989
46000 57.0029
46100 57.1726
46200 57.0673
46300 57.0251
46400 57.0028
46500 57.1576
46600 57.4883
46700 57.5814
46800 57.6235
46900 57.8566
47000 58.0686
47100 58.1891
47200 58.3059
47300 58.1819
47400 57.9554
47500 57.6535
47600 57.4275
47700 57.2968
47800 57.2093
47900 57.2766
48000 57.484
48100 57.7046
48200 57.7533
48300 57.9399
48400 58.1378
48500 58.3799
48600 58.6989
48700 58.7547
48800 58.8998
48900 59.3008
49000 59.5632
49100 59.7202
49200 59.8403
49300 59.6315
49400 59.527
49500 59.2267
49600 59.1223
49700 59.0494
49800 59.0036
49900 59.2599
50000 59.4307
50100 59.6843
50200 59.7491
50300 59.613
50400 59.4847
50500 59.3371
50600 59.4538
50700 59.592
50800 59.7682
50900 59.7912
51000 59.8817
51100 60.0281
51200 60.2415
51300 60.4554
51400 60.6912
51500 60.9746
51600 61.3479
51700 61.568
51800 61.8114
51900 62.1391
52000 62.158
52100 61.959
52200 61.9402
52300 61.9771
52400 61.9742
52500 62.1573
52600 62.4345
52700 62.5858
52800 62.5976
52900 62.5477
53000 62.5318
53100 62.6489
53200 62.7914
53300 62.8578
53400 63.0399
53500 63.1415
53600 63.3297
53700 63.4906
53800 63.6967
53900 64.0332
54000 64.4595
54100 64.6589
54200 65.0326
54300 65.3721
54400 65.42
54500 65.3848
54600 65.2303
54700 65.3805
54800 65.6358
54900 65.9821
55000 66.3225
55100 66.4007
55200 66.5231
55300 66.5981
55400 66.7316
55500 66.877
55600 67.0735
55700 67.2475
55800 67.4719
55900 67.4398
56000 67.5703
56100 67.5819
56200 67.4662
56300 67.6914
56400 68.1826
56500 68.5027
56600 68.6562
56700 68.7485
56800 68.7998
56900 68.6588
57000 68.5227
57100 68.4503
57200 68.5399
57300 68.7947
57400 69.0202
57500 69.4205
57600 69.8032
57700 70.1691
57800 70.3613
57900 70.398
58000 70.4755
58100 70.7623
58200 71.1659
58300 71.3456
58400 71.4864
58500 71.4491
58600 71.4579
58700 71.5325
58800 71.6191
58900 71.8793
59000 71.9644
59100 71.9437
59200 72.1349
59300 71.9985
59400 72.1242
59500 72.1105
59600 71.9196
59700 71.7743
59800 71.7411
59900 71.712
60000 71.7828
60100 71.7642
60200 71.7907
60300 71.8095
60400 72.0303
60500 72.3213
60600 72.368
60700 72.3208
60800 72.4909
60900 72.5396
61000 72.6855
61100 72.5958
61200 72.9425
61300 72.9859
61400 72.9175
61500 73.2377
61600 73.3236
61700 73.3561
61800 73.5055
61900 73.4633
62000 73.4035
62100 73.5162
62200 73.7968
62300 74.1095
62400 74.3631
62500 74.7799
62600 74.8662
62700 75.0749
62800 75.1789
62900 75.1646
63000 75.2196
63100 74.9853
63200 74.8235
63300 74.761
63400 74.9148
63500 75.1556
63600 75.1955
63700 75.4679
63800 75.7354
63900 75.7784
64000 75.8065
64100 75.7914
64200 75.7113
64300 75.7961
64400 75.9389
64500 75.9972
64600 76.3628
64700 76.6653
64800 76.9052
64900 76.961
65000 76.9715
65100 77.1665
65200 77.5851
65300 77.9879
65400 78.0544
65500 78.0601
65600 77.9311
65700 77.7881
65800 77.7636
65900 77.7789
66000 77.9318
66100 78.2263
66200 78.4702
66300 78.5243
66400 78.6561
66500 78.9344
66600 79.3556
66700 79.7339
66800 79.9489
66900 80.143
67000 80.0713
67100 79.9696
67200 79.8576
67300 79.6908
67400 79.4716
67500 79.3917
