# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed2[4]
40200 49.4031
40300 49.2878
40400 49.3608
40500 49.5296
40600 49.7395
40700 49.9046
40800 50.0227
40900 50.0465
41000 50.0176
41100 50.0784
41200 50.471
41300 50.6215
41400 50.7768
41500 50.9297
41600 51.2415
41700 51.4295
41800 51.4242
41900 51.4945
42000 51.6897
42100 51.7708
42200 51.8717
42300 52.0792
42400 52.31
42500 52.3239
42600 52.4294
42700 52.7284
42800 53.0228
42900 53.121
43000 53.5046
43100 53.8802
43200 54.081
43300 54.3508
43400 54.3672
43500 54.2077
43600 54.0148
43700 53.9497
43800 53.9954
43900 54.0899
44000 54.213
44100 54.3157
44200 54.0586
44300 53.7567
44400 53.6427
44500 53.6588
44600 53.6489
44700 53.423
44800 53.4328
44900 53.5546
45000 53.7454
45100 54.2044
45200 54.4661
45300 54.6326
45400 54.9375
45500 55.1369
45600 55.3405
45700 55.497
45800 55.6904
45900 55.6582
46000 55.7352
46100 55.8186
46200 56.025
46300 56.1688
46400 56.2264
46500 56.1042
46600 55.9401
46700 55.9745
46800 56.1255
46900 56.2249
47000 56.1679
47100 56.0237
47200 55.8928
47300 55.8724
47400 55.9325
47500 56.0212
47600 56.0924
47700 56.1625
47800 56.1594
47900 56.2226
48000 56.3808
48100 56.351
48200 56.2483
48300 56.0723
48400 56.11
48500 56.2217
48600 56.3615
48700 56.3442
48800 56.4823
48900 56.7718
49000 56.8066
49100 56.7916
49200 56.7878
49300 56.9434
49400 57.1769
49500 57.4018
49600 57.5055
49700 57.6979
49800 57.6788
49900 57.6836
50000 57.8538
50100 58.1417
50200 58.3286
50300 58.4342
50400 58.4528
50500 58.6319
50600 58.8348
50700 59.252
50800 59.3722
50900 59.4582
51000 59.5727
51100 59.8238
51200 59.7713
51300 59.8248
51400 59.7336
51500 60.05
51600 60.0223
51700 60.1913
51800 60.3467
51900 60.4704
52000 60.2602
52100 60.2583
52200 60.2402
52300 60.4242
52400 60.546
52500 60.6728
52600 60.6289
52700 60.3887
52800 60.0979
52900 59.8938
53000 59.774
53100 59.8881
53200 60.0837
53300 60.2596
53400 60.4704
53500 60.4917
53600 60.5171
53700 60.4566
53800 60.2824
53900 60.3672
54000 60.5723
54100 60.736
54200 61.0306
54300 61.4101
54400 61.6445
54500 61.9454
54600 62.3636
54700 62.6679
54800 62.7935
54900 63.1005
55000 63.1853
55100 63.3773
55200 63.4384
55300 63.5625
55400 63.6372
55500 63.6896
55600 63.459
55700 63.3788
55800 63.5188
55900 63.7675
56000 63.7266
56100 63.807
56200 63.9255
56300 63.9057
56400 64.0714
56500 64.1155
56600 64.304
56700 64.2728
56800 64.3744
56900 64.3209
57000 64.5907
57100 64.7906
57200 64.8274
57300 65.0134
57400 65.0513
57500 65.1361
57600 65.3088
57700 65.4239
57800 65.2992
57900 65.1201
58000 65.1137
58100 64.9725
58200 64.996
58300 64.9552
58400 64.9361
58500 65.2102
58600 65.5867
58700 65.6492
58800 65.7653
58900 65.6953
59000 65.6012
59100 65.6158
59200 65.7753
59300 65.9383
59400 66.2491
59500 66.4958
59600 66.7069
59700 66.8429
59800 66.9146
59900 66.9861
60000 67.0291
60100 67.1652
60200 67.4985
60300 67.669
60400 67.6121
60500 67.6598
60600 67.651
60700 67.6683
60800 67.6488
60900 67.6082
61000 67.4961
61100 67.3829
61200 67.4316
61300 67.5188
61400 67.5069
61500 67.5919
61600 67.6725
61700 67.7394
61800 67.6452
61900 67.6451
62000 67.9019
62100 67.9859
62200 68.2246
62300 68.4552
62400 68.6071
62500 68.7688
62600 68.8701
62700 68.6235
62800 68.5151
62900 68.4436
63000 68.4675
63100 68.4528
63200 68.9621
63300 69.3093
63400 69.617
63500 69.8456
63600 70.0932
63700 70.2779
63800 70.6229
63900 70.9733
64000 71.2109
64100 71.5001
64200 71.8203
64300 72.0908
64400 72.125
64500 71.831
64600 71.7732
64700 71.9121
64800 71.9033
64900 71.8267
65000 71.7167
65100 71.6172
65200 71.5305
65300 71.5723
65400 71.4338
65500 71.4675
65600 71.6743
65700 71.4794
65800 71.2119
65900 70.8804
66000 70.7298
66100 70.5535
66200 70.6204
66300 70.8094
66400 71.1454
66500 71.2885
66600 71.0064
66700 70.6974
66800 70.5243
66900 70.728
67000 70.9156
67100 71.0905
67200 70.9992
67300 70.9273
67400 71.0863
67500 71.3668
67600 71.429
67700 71.4664
67800 71.3593
67900 71.484
68000 71.5433
68100 71.4667
68200 71.7121
68300 71.9465
68400 72.353
68500 72.6599
68600 72.9215
68700 73.3001
68800 73.2379
68900 73.1551
69000 73.2301
69100 73.3929
69200 73.6545
69300 73.8333
69400 73.6833
69500 73.2427
69600 73.257
69700 73.0721
69800 72.8238
69900 72.3869
70000 72.1493
70100 71.9744
70200 71.8753
70300 71.9519
70400 71.9884
70500 72.0376
70600 72.1116
70700 72.2099
70800 72.1812
70900 72.1875
71000 72.1423
71100 72.0234
71200 71.9903
71300 72.2341
71400 72.1223
71500 71.8046
71600 71.6093
71700 71.4603
71800 71.4226
71900 71.527
72000 71.8095
72100 72.0842
72200 71.9453
72300 72.0627
72400 72.1894
72500 72.2936
72600 72.3553
72700 72.5568
72800 72.3581
72900 72.2771
73000 72.3811
73100 72.2962
73200 72.5153
73300 72.6903
73400 72.8422
73500 72.8018
73600 73.0221
73700 72.8253
73800 72.7215
73900 72.7542
74000 72.9477
74100 73.0835
74200 73.237
74300 73.2186
74400 73.1408
74500 73.1021
74600 73.2023
74700 73.181
74800 73.0312
74900 73.0482
75000 73.2196
75100 73.4015
75200 73.7023
75300 73.8331
75400 73.9464
75500 73.8984
75600 74.107
75700 74.0012
75800 73.9516
75900 74.0745
76000 74.2541
76100 74.4206
76200 74.4214
76300 74.4705
76400 74.3756
76500 74.2314
76600 74.1478
76700 74.1682
76800 74.243
76900 74.5893
77000 74.6416
77100 74.6146
77200 75.0409
77300 75.5384
77400 75.7185
77500 75.9956
77600 76.2481
77700 76.2884
77800 76.3778
77900 76.3987
78000 76.5928
78100 77.0546
78200 77.1507
78300 77.4149
78400 77.546
78500 77.3924
78600 77.3409
78700 77.614
78800 77.7099
78900 77.8026
79000 78.132
79100 78.5395
79200 79.0017
79300 79.3943
79400 79.5332
79500 79.6529
79600 79.7426
79700 79.8568
79800 79.9622
79900 79.7857
80000 79.6243
80100 79.3399
80200 79.1817
80300 78.8962
80400 78.8032
80500 79.0905
80600 79.2251
80700 79.1056
80800 79.0892
80900 79.2821
81000 79.513
81100 79.4709
81200 79.5425
81300 79.4476
81400 79.4748
81500 79.5387
81600 79.7787
81700 79.8652
81800 79.9927
81900 80.2104
82000 80.4402
82100 80.6034
82200 80.5869
82300 80.6798
82400 80.402
82500 80.1378
82600 79.926
82700 79.6797
82800 79.4812
82900 79.4458
83000 79.445
83100 79.4222
83200 79.2718
83300 79.5807
83400 79.8778
83500 80.3032
83600 80.7344
83700 80.9973
83800 80.971
83900 80.9347
84000 80.9042
84100 80.8841
84200 80.9776
84300 81.1176
84400 81.2113
84500 81.3831
84600 81.6772
84700 81.9836
84800 82.2044
84900 82.056
85000 81.8931
85100 81.9304
85200 81.9129
85300 82.1248
85400 82.2246
85500 82.085
85600 82.1751
85700 82.2693
85800 82.2982
85900 82.13
86000 82.1633
86100 82.3466
86200 82.5414
86300 82.6827
86400 82.7707
86500 83.021
86600 82.9039
86700 82.9426
86800 82.9981
86900 82.868
87000 82.7295
87100 82.6125
87200 82.8343
87300 82.9137
87400 83.2611
87500 83.6319
87600 83.7613
87700 83.9904
87800 84.1311
87900 84.3657
88000 84.4542
88100 84.5602
88200 84.6928
88300 84.7336
88400 84.8734
88500 84.8863
88600 84.9144
88700 84.9995
88800 84.9812
88900 85.1704
89000 85.2184
89100 85.1708
89200 85.2179
89300 85.3706
89400 85.5491
89500 85.7173
89600 85.8915
89700 86.0704
89800 86.2624
89900 86.3036
90000 86.214
90100 86.33
90200 86.1693
90300 86.0114
90400 85.7915
90500 85.3701
90600 85.1711
90700 84.9333
90800 84.9925
90900 85.0571
91000 85.1229
91100 85.0771
91200 85.1972
91300 85.3559
91400 85.7936
91500 86.016
91600 85.9513
91700 85.7988
91800 85.8845
91900 85.9378
92000 86.0534
92100 86.0812
92200 86.1966
92300 86.2044
92400 86.2112
92500 86.4262
92600 86.5063
92700 86.3459
92800 86.6406
92900 86.7011
93000 86.9828
93100 87.132
93200 87.0819
93300 87.1436
93400 87.4085
93500 87.4683
93600 87.601
93700 88.0055
93800 88.2476
93900 88.5893
94000 88.9577
94100 89.0605
94200 89.182
94300 89.3153
94400 89.4748
94500 89.4276
94600 89.5378
94700 89.2969
94800 89.1716
94900 89.3572
95000 89.256
95100 88.9696
95200 88.8732
95300 88.8741
95400 88.7914
95500 88.7292
95600 88.5549
95700 88.3361
95800 88.038
95900 87.7514
96000 87.6929
96100 87.6761
96200 87.5023
96300 87.6364
96400 87.6013
96500 87.4593
96600 87.296
96700 87.2917
96800 87.5076
96900 87.51
97000 87.3416
97100 87.1753
97200 87.0856
97300 87.2648
97400 87.2536
97500 87.2816
97600 87.2252
97700 87.2001
97800 87.4803
97900 87.6556
98000 87.805
98100 87.8499
98200 88.1177
98300 88.3139
98400 88.695
98500 88.8772
98600 89.0054
98700 89.0371
98800 89.0428
98900 89.2621
99000 89.5272
99100 89.5113
99200 89.8834
99300 90.1412
99400 90.3077
99500 90.5047
99600 90.9201
99700 91.2324
99800 91.5962
99900 91.9963
100000 92.3519
