# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 1.76686e-28
100 0.477801
200 1.02867
300 1.44141
400 1.82302
500 2.18609
600 2.50198
700 2.84539
800 3.13328
900 3.38504
1000 3.6852
1100 4.0016
1200 4.31129
1300 4.54055
1400 4.7087
1500 4.93622
1600 5.25068
1700 5.51157
1800 5.72647
1900 5.97948
2000 6.29649
2100 6.5657
2200 6.80735
2300 6.9658
2400 7.10343
2500 7.32373
2600 7.49717
2700 7.75673
2800 7.88896
2900 8.06153
3000 8.1206
3100 8.2221
3200 8.33599
3300 8.51238
3400 8.72253
3500 8.84739
3600 8.96544
3700 9.15678
3800 9.3756
3900 9.61275
4000 9.85488
4100 9.9859
4200 10.2321
4300 10.4379
4400 10.6326
4500 10.6337
4600 10.7282
4700 10.8789
4800 11.0184
4900 11.1035
5000 11.1749
5100 11.2068
5200 11.2525
5300 11.2503
5400 11.3663
5500 11.4619
5600 11.5842
5700 11.7352
5800 11.9161
5900 12.0351
6000 12.2268
6100 12.3383
6200 12.4267
6300 12.5654
6400 12.5626
6500 12.6317
6600 12.8136
6700 13.0237
6800 13.1778
6900 13.4472
7000 13.6216
7100 13.6392
7200 13.7353
7300 13.8003
7400 13.8545
7500 14.1059
7600 14.406
7700 14.6815
7800 14.8599
7900 14.9194
8000 14.9229
8100 15.0085
8200 15.0196
8300 14.9757
8400 15.0255
8500 15.2036
8600 15.466
8700 15.688
8800 15.8573
8900 15.941
9000 15.9659
9100 16.1324
9200 16.1834
9300 16.2304
9400 16.2868
9500 16.2926
9600 16.2602
9700 16.2534
9800 16.2744
9900 16.3196
10000 16.4613
10100 16.6083
10200 16.6805
10300 16.6563
10400 16.6597
10500 16.824
10600 16.9732
10700 17.114
10800 17.1466
10900 17.2971
11000 17.4204
11100 17.5238
11200 17.585
11300 17.7323
11400 17.7303
11500 17.7408
11600 17.913
11700 18.0058
11800 18.0314
11900 18.1368
12000 18.3618
12100 18.5286
12200 18.6151
12300 18.686
12400 18.8031
12500 18.9111
12600 19.1013
12700 19.1108
12800 19.142
12900 19.2901
13000 19.4251
13100 19.4814
13200 19.4919
13300 19.6941
13400 19.9105
13500 19.9517
13600 20.0932
13700 20.4324
13800 20.4954
13900 20.4821
14000 20.6259
14100 20.7149
14200 20.8269
14300 20.8798
14400 20.8621
14500 20.8505
14600 20.8494
14700 20.8976
14800 21.0114
14900 21.1691
15000 21.282
15100 21.4378
15200 21.6265
15300 21.6729
15400 21.7657
15500 21.7557
15600 21.8548
15700 21.9702
15800 22.034
15900 22.167
16000 22.2961
16100 22.3988
16200 22.4648
16300 22.5618
16400 22.5445
16500 22.52
16600 22.5064
16700 22.4327
16800 22.3955
16900 22.3639
17000 22.4689
17100 22.5955
17200 22.754
17300 23.0093
17400 23.2896
17500 23.1637
17600 23.0892
17700 23.1583
17800 23.2077
17900 23.2811
18000 23.2536
18100 23.4847
18200 23.7174
18300 23.9594
18400 24.1321
18500 24.1845
18600 24.163
18700 24.1153
18800 24.0989
18900 24.1351
19000 24.2457
19100 24.3132
19200 24.3567
19300 24.3654
19400 24.5874
19500 24.8338
19600 24.9817
19700 25.1185
19800 25.2531
19900 25.3479
20000 25.4023
20100 25.4751
20200 25.5856
20300 25.8389
20400 26.1248
20500 26.312
20600 26.4099
20700 26.5394
20800 26.792
20900 26.893
21000 27.0637
21100 27.188
21200 27.4042
21300 27.4332
21400 27.4015
21500 27.3662
21600 27.3301
21700 27.3816
21800 27.509
21900 27.6506
22000 27.8028
22100 27.7963
22200 27.8304
22300 27.9312
22400 27.987
22500 28.0734
22600 27.9118
22700 27.6109
22800 27.5497
22900 27.59
23000 27.5819
23100 27.4796
23200 27.5209
23300 27.4785
23400 27.5514
23500 27.7867
23600 27.978
23700 28.1507
23800 28.1963
23900 28.3147
24000 28.4406
24100 28.652
24200 28.6527
24300 28.6479
24400 28.6704
24500 28.8145
24600 28.8308
24700 28.8957
24800 28.9141
24900 29.0308
25000 29.2171
25100 29.4711
25200 29.5408
25300 29.7729
25400 30.0186
25500 29.9766
25600 29.758
25700 29.6238
25800 29.65
25900 29.7646
26000 30.0092
26100 30.2763
26200 30.4892
26300 30.7813
26400 31.1719
26500 31.3914
26600 31.6433
26700 31.8711
26800 31.8874
26900 31.9201
27000 31.9323
27100 31.9325
27200 31.8641
27300 31.6294
27400 31.3754
27500 31.3736
27600 31.4604
27700 31.4155
27800 31.3158
27900 31.2526
28000 31.2708
28100 31.4715
28200 31.7228
28300 31.7411
28400 31.9089
28500 32.0774
28600 31.9869
28700 31.9357
28800 31.8812
28900 31.9386
29000 32.0766
29100 32.2346
29200 32.3093
29300 32.2833
29400 32.3283
29500 32.4925
29600 32.5304
29700 32.6606
29800 32.7119
29900 32.978
30000 33.1833
30100 33.3439
30200 33.4394
30300 33.5533
30400 33.5865
30500 33.683
30600 33.8515
30700 34.0181
30800 34.0884
30900 34.1404
31000 34.2686
31100 34.4375
31200 34.4767
31300 34.4364
31400 34.4003
31500 34.4242
31600 34.4745
31700 34.6789
31800 35.0034
31900 35.2639
32000 35.4518
32100 35.6148
32200 35.8585
32300 36.0427
32400 36.1016
32500 36.0403
32600 36.1545
32700 36.2531
32800 36.4138
32900 36.5456
33000 36.7474
33100 36.9813
33200 37.092
33300 37.2609
33400 37.4195
33500 37.5025
33600 37.4676
33700 37.5025
33800 37.7028
33900 37.8324
34000 37.9304
34100 37.9411
34200 38.2474
34300 38.2247
34400 38.2661
34500 38.2547
34600 38.2922
34700 38.3398
34800 38.3008
34900 38.3403
35000 38.4396
35100 38.5738
35200 38.8206
35300 38.9557
35400 39.0488
35500 38.9292
35600 38.8498
35700 38.8004
35800 38.7825
35900 39.0252
36000 39.3004
36100 39.4662
36200 39.536
36300 39.4865
36400 39.5834
36500 39.6968
36600 39.8658
36700 39.9576
36800 39.8748
36900 39.8241
37000 39.9443
37100 40.1199
37200 40.1662
37300 40.2923
37400 40.4819
37500 40.5604
37600 40.6275
37700 40.7387
37800 41.0171
37900 40.9898
38000 40.7957
38100 40.8099
38200 40.9416
