# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed1[4]
0 8.37212e-28
100 0.477974
200 1.03994
300 1.46926
400 1.92373
500 2.34169
600 2.6708
700 3.00885
800 3.29507
900 3.57822
1000 3.89028
1100 4.22236
1200 4.51257
1300 4.77597
1400 4.99342
1500 5.20649
1600 5.42259
1700 5.7317
1800 6.01965
1900 6.23822
2000 6.44813
2100 6.63193
2200 6.74638
2300 6.97227
2400 7.25456
2500 7.46215
2600 7.6274
2700 7.73709
2800 7.92622
2900 8.0561
3000 8.18099
3100 8.36678
3200 8.482
3300 8.6368
3400 8.82739
3500 8.94787
3600 9.15676
3700 9.35025
3800 9.52258
3900 9.70116
4000 9.93036
4100 10.1223
4200 10.2872
4300 10.4173
4400 10.4829
4500 10.5589
4600 10.7254
4700 10.9638
4800 11.1309
4900 11.3345
5000 11.4525
5100 11.5514
5200 11.6318
5300 11.7742
5400 11.9659
5500 12.0863
5600 12.3097
5700 12.4611
5800 12.6915
5900 12.8497
6000 12.9865
6100 13.1194
6200 13.3082
6300 13.4864
6400 13.6598
6500 13.8735
6600 13.9395
6700 14.0461
6800 14.2646
6900 14.494
7000 14.5759
7100 14.6234
7200 14.7413
7300 14.8091
7400 14.8978
7500 15.0638
7600 15.1772
7700 15.2608
7800 15.4122
7900 15.6671
8000 15.8707
8100 15.9828
8200 16.0299
8300 16.0982
8400 16.2832
8500 16.4188
8600 16.4088
8700 16.3193
8800 16.3931
8900 16.5299
9000 16.6892
9100 16.8671
9200 17.0306
9300 17.0434
9400 17.2732
9500 17.4403
9600 17.4619
9700 17.3854
9800 17.3672
9900 17.4739
10000 17.5792
10100 17.6859
10200 17.8303
10300 17.9223
10400 17.9812
10500 18.0485
10600 18.1222
10700 18.1926
10800 18.2993
10900 18.4251
11000 18.5763
11100 18.778
11200 19.0336
11300 19.1816
11400 19.3838
11500 19.605
11600 19.8415
11700 20.001
11800 19.9712
11900 20.0197
12000 20.116
12100 20.3143
12200 20.5084
12300 20.6104
12400 20.6409
12500 20.6807
12600 20.797
12700 21.0184
12800 21.1473
12900 21.3277
13000 21.3808
13100 21.4344
13200 21.5144
13300 21.6749
13400 21.7617
13500 21.8337
13600 21.8094
13700 21.9426
13800 21.9858
13900 22.0058
14000 22.0588
14100 22.2077
14200 22.4827
14300 22.6343
14400 22.7662
14500 22.9708
14600 23.026
14700 23.1559
14800 23.4214
14900 23.555
15000 23.6768
15100 23.9459
15200 24.1119
15300 24.2817
15400 24.4145
15500 24.5331
15600 24.6416
15700 24.6872
15800 24.798
15900 24.9579
16000 25.0057
16100 25.0345
16200 25.0645
16300 24.8438
16400 24.7361
16500 24.8676
16600 24.9445
16700 25.1328
16800 25.1843
16900 25.299
17000 25.4381
17100 25.5563
17200 25.6669
