# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed4[4]
0 4.62743e-28
100 0.484549
200 1.05192
300 1.52383
400 1.95198
500 2.34074
600 2.67319
700 3.02771
800 3.40123
900 3.7793
1000 4.13035
1100 4.45379
1200 4.70656
1300 4.94304
1400 5.15187
1500 5.29452
1600 5.53369
1700 5.83785
1800 6.06084
1900 6.23553
2000 6.45587
2100 6.69998
2200 6.95065
2300 7.09869
2400 7.27965
2500 7.50768
2600 7.77711
2700 7.90686
2800 7.99813
2900 8.14916
3000 8.25674
3100 8.33932
3200 8.48572
3300 8.61972
3400 8.71806
3500 8.78385
3600 8.94089
3700 9.11571
3800 9.2883
3900 9.44213
4000 9.60694
4100 9.72816
4200 9.85553
4300 10.0786
4400 10.2584
4500 10.366
4600 10.5617
4700 10.7588
4800 10.8943
4900 11.0118
5000 11.2404
5100 11.4599
5200 11.6402
5300 11.7931
5400 11.8324
5500 11.8313
5600 11.8659
5700 11.9536
5800 12.102
5900 12.2634
6000 12.4758
6100 12.6479
6200 12.7455
6300 12.9796
6400 13.235
6500 13.4951
6600 13.6426
6700 13.8228
6800 13.9723
6900 14.1707
7000 14.2609
7100 14.4011
7200 14.497
7300 14.5987
7400 14.6292
7500 14.6885
7600 14.7924
7700 14.9869
7800 15.2411
7900 15.506
8000 15.8093
8100 15.9784
8200 16.1004
8300 16.1956
8400 16.2169
8500 16.2762
8600 16.4742
8700 16.5479
8800 16.6731
8900 16.7041
9000 16.7152
9100 16.8345
9200 16.9286
9300 16.9668
9400 17.0157
9500 17.1338
9600 17.2928
9700 17.5344
9800 17.7624
9900 17.954
10000 18.0176
10100 18.1405
10200 18.3386
10300 18.5121
10400 18.7608
10500 19.0026
10600 19.209
10700 19.3295
10800 19.4573
10900 19.5592
11000 19.6958
11100 19.7581
11200 19.8255
11300 19.8888
11400 19.9621
11500 20.1017
11600 20.2218
11700 20.3044
11800 20.4446
11900 20.5902
12000 20.626
12100 20.5173
12200 20.5265
12300 20.5942
12400 20.5326
12500 20.5653
12600 20.7204
12700 20.8141
12800 20.9646
12900 21.0014
13000 20.978
13100 20.8501
13200 20.8127
13300 20.7925
13400 20.7518
13500 20.6925
13600 20.8605
13700 20.9849
13800 21.0022
13900 21.0701
14000 21.2542
14100 21.34
14200 21.3374
14300 21.29
14400 21.3058
14500 21.5005
14600 21.5401
14700 21.5018
14800 21.6182
14900 21.8427
15000 21.9764
15100 22.0361
15200 22.1173
15300 22.2767
15400 22.3516
15500 22.5495
15600 22.6997
15700 22.9622
15800 23.1655
15900 23.4172
16000 23.6429
16100 23.7635
16200 23.9659
16300 24.1251
16400 24.3102
16500 24.3984
16600 24.4235
16700 24.5866
16800 24.6439
16900 24.7043
17000 24.7064
17100 24.6673
17200 24.7193
17300 25.0292
17400 25.131
17500 25.2016
17600 25.2091
17700 25.3528
17800 25.6862
17900 25.8625
18000 26.0064
18100 26.0593
18200 26.1413
18300 26.29
18400 26.3281
18500 26.3842
18600 26.5751
18700 26.7749
18800 26.8812
18900 26.9695
19000 27.1127
19100 27.0592
19200 27.1623
19300 27.0629
19400 27.0425
19500 27.0257
19600 27.0358
19700 27.2083
19800 27.3415
19900 27.5357
20000 27.7078
20100 27.864
20200 27.959
20300 28.0722
20400 28.2356
20500 28.4162
20600 28.6024
20700 28.5478
20800 28.3892
20900 28.1324
21000 28.086
21100 28.1575
21200 28.2426
21300 28.4229
21400 28.5457
21500 28.6462
21600 28.7454
21700 28.7605
21800 28.7519
21900 28.7003
22000 28.7914
22100 28.8024
22200 28.852
22300 28.9843
22400 29.0286
22500 28.9199
22600 28.9208
22700 29.0197
22800 28.9194
22900 28.9022
23000 28.8493
23100 28.9659
23200 29.1499
23300 29.2747
23400 29.4221
23500 29.61
23600 29.6092
23700 29.6603
23800 29.6579
23900 29.7972
24000 29.7147
24100 29.802
24200 30.0082
24300 30.0931
24400 30.135
24500 30.1502
24600 30.1884
24700 30.2122
24800 30.2633
24900 30.3002
25000 30.2191
25100 30.1585
25200 30.2676
25300 30.2745
25400 30.4479
25500 30.6588
25600 30.8559
25700 30.9317
25800 30.9628
25900 31.093
26000 31.3625
26100 31.5903
26200 31.7926
26300 31.9743
26400 32.1358
26500 32.1604
26600 32.2345
26700 32.3098
26800 32.4065
26900 32.5862
27000 32.8768
27100 33.0949
27200 33.0769
27300 33.1042
27400 33.1882
27500 33.1964
27600 33.439
27700 33.5634
27800 33.6104
27900 33.7431
28000 33.6485
28100 33.592
28200 33.6671
28300 33.7057
28400 33.7441
28500 33.9232
28600 34.071
28700 34.4406
28800 34.6336
28900 34.7863
29000 34.9278
29100 35.0722
29200 35.2334
29300 35.4233
29400 35.4063
29500 35.5855
29600 35.8027
29700 35.7036
29800 35.8398
29900 35.9651
30000 36.1486
30100 36.1169
30200 36.1738
30300 36.3476
30400 36.5397
30500 36.8464
30600 37.2331
30700 37.6059
30800 37.7648
30900 37.9091
31000 37.7317
31100 37.6149
31200 37.5267
31300 37.8049
31400 37.9223
31500 37.908
31600 37.9384
31700 38.2094
31800 38.3835
31900 38.5575
32000 38.6171
32100 38.5956
32200 38.6065
32300 38.5634
32400 38.4183
32500 38.2584
32600 38.5064
32700 38.6933
32800 38.7456
32900 38.9446
33000 39.0224
33100 39.2179
33200 39.3111
33300 39.2249
33400 39.2603
33500 39.3655
33600 39.3486
33700 39.2743
33800 39.1336
33900 39.09
34000 39.076
34100 39.0552
34200 39.0484
34300 39.0868
34400 39.2466
34500 39.3436
34600 39.3815
34700 39.4849
34800 39.431
34900 39.6048
35000 39.6937
35100 39.7841
35200 40.01
35300 39.8431
35400 39.7791
35500 39.8001
35600 39.8637
35700 40.0071
35800 40.0425
35900 39.9749
36000 39.9998
36100 39.9294
36200 39.8265
36300 39.4806
36400 39.3918
36500 39.5535
36600 39.7698
36700 39.8843
36800 39.908
36900 39.9866
37000 40.2954
37100 40.4522
37200 40.4444
37300 40.734
37400 41.1551
37500 41.4513
37600 41.5349
37700 41.1599
37800 40.8911
37900 40.7488
38000 40.64
38100 40.4226
38200 40.299
38300 40.339
38400 40.4346
38500 40.5632
38600 40.6247
38700 40.6521
38800 40.5917
38900 40.5286
39000 40.6746
39100 40.6314
39200 40.6051
39300 40.6514
39400 40.6332
39500 40.7416
39600 40.7649
39700 40.8621
39800 41.0844
39900 41.2806
40000 41.4588
40100 41.3803
40200 41.4803
40300 41.395
40400 41.3212
40500 41.2184
40600 41.0768
40700 41.0268
40800 41.1697
40900 41.345
41000 41.278
41100 41.3757
41200 41.5017
41300 41.5335
41400 41.4309
41500 41.2381
41600 41.0698
41700 41.0314
41800 41.0103
41900 41.1377
42000 41.1193
42100 41.1216
42200 41.1065
42300 41.1662
42400 41.0633
42500 41.0693
42600 41.3123
42700 41.5025
42800 41.6047
42900 41.8541
43000 41.9673
43100 41.9199
43200 41.8711
43300 41.8807
43400 41.9028
43500 42.005
43600 42.1542
43700 42.2094
43800 42.1998
43900 42.2031
44000 42.2277
44100 42.3639
44200 42.313
44300 42.1691
44400 42.1261
44500 42.3373
44600 42.2796
44700 42.2824
44800 42.4074
44900 42.4932
45000 42.743
45100 42.9024
45200 42.8988
45300 43.0353
45400 43.0109
45500 42.9466
45600 42.9354
45700 43.0862
45800 43.0249
45900 43.0746
46000 42.9926
46100 42.8401
46200 42.6685
46300 42.6521
46400 42.5723
46500 42.644
46600 42.6416
46700 42.5193
46800 42.4439
46900 42.4456
47000 42.575
47100 42.5542
47200 42.4822
47300 42.4586
47400 42.4463
47500 42.609
47600 42.7664
47700 42.7061
47800 42.8706
47900 43.0436
48000 43.3458
48100 43.5094
48200 43.8668
48300 43.9894
48400 44.2243
48500 44.1615
48600 43.9652
48700 43.8536
48800 43.6582
48900 43.6473
49000 43.6969
49100 44.0038
49200 44.1035
49300 44.2025
49400 44.2141
49500 44.2697
49600 44.2325
49700 44.0531
49800 44.114
49900 44.2886
50000 44.2728
50100 44.3985
50200 44.4457
50300 44.4086
50400 44.2878
50500 44.2709
50600 44.3983
50700 44.3974
50800 44.4717
50900 44.6155
51000 44.9054
51100 45.0971
51200 45.1598
51300 45.2741
51400 45.5791
51500 45.69
51600 45.768
51700 45.7396
51800 45.8728
51900 45.9555
52000 45.9027
52100 45.8832
52200 45.8352
52300 46.0695
52400 46.0534
52500 46.1508
52600 46.1911
52700 46.2353
52800 46.1841
