# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_15_1[4]
37500 86.2489
37600 86.5114
37700 86.7792
37800 87.1944
37900 87.522
38000 87.8255
38100 87.7666
38200 88.0399
38300 88.1793
38400 88.2027
38500 88.2263
38600 88.2843
38700 88.3103
38800 88.294
38900 88.4015
39000 88.476
39100 88.791
39200 88.9108
39300 88.8799
39400 88.8789
39500 88.9456
39600 89.0556
39700 89.2366
39800 89.4392
39900 89.8961
40000 90.1644
40100 90.4765
40200 90.7701
40300 90.9946
40400 91.2659
40500 91.7179
40600 92.1191
40700 92.2722
40800 92.4813
40900 92.857
41000 93.4145
41100 93.7748
41200 94.0127
41300 94.2691
41400 94.4918
41500 94.8004
41600 95.0538
41700 95.3195
41800 95.7318
41900 96.1101
42000 96.2671
42100 96.2517
42200 96.3188
42300 96.2787
42400 96.3176
42500 96.1726
42600 96.2042
42700 96.6452
42800 96.9617
42900 97.173
43000 97.4331
43100 97.1878
43200 97.2435
43300 97.511
43400 97.6915
43500 97.91
43600 98.2202
43700 98.6141
43800 98.811
43900 99.0987
44000 99.4806
44100 99.7758
44200 100.165
44300 100.263
44400 100.428
44500 100.592
44600 100.657
44700 100.705
44800 100.761
44900 100.938
45000 101.187
45100 101.641
45200 102.15
45300 102.672
45400 102.765
45500 102.931
45600 103.023
45700 103.288
45800 103.611
45900 104.049
46000 104.448
46100 104.765
46200 105.035
46300 105.4
46400 105.548
46500 105.791
46600 106.325
46700 106.763
46800 107.167
46900 107.33
47000 107.522
47100 107.8
47200 107.713
47300 107.721
47400 107.798
47500 107.919
47600 108.179
47700 108.638
47800 108.87
47900 109.056
48000 109.455
48100 109.818
48200 109.895
48300 110.061
48400 110.511
48500 110.822
48600 111.165
48700 111.449
48800 111.734
48900 111.771
49000 112.08
49100 112.172
49200 112.398
49300 112.674
49400 112.799
49500 113.284
49600 113.581
49700 113.871
49800 114.238
49900 114.552
50000 114.665
50100 114.828
50200 115.229
50300 115.352
50400 115.139
50500 115.098
50600 115.266
50700 115.395
50800 115.455
50900 115.849
51000 116.26
51100 116.455
51200 116.354
51300 116.395
51400 116.689
51500 116.88
51600 117.385
51700 117.792
51800 117.981
51900 118.459
52000 118.557
52100 118.537
52200 118.458
52300 118.748
52400 119.05
52500 118.937
52600 118.975
52700 119.267
52800 119.718
52900 120.005
53000 120.358
53100 120.848
53200 121.098
53300 121.235
53400 121.561
53500 121.583
53600 121.514
53700 121.407
53800 121.315
53900 121.118
54000 121.184
54100 121.652
54200 121.949
54300 122.308
54400 122.295
54500 122.427
54600 122.444
54700 122.599
54800 122.748
54900 122.863
55000 123.033
55100 123.32
55200 123.729
55300 124.214
55400 124.544
55500 124.603
55600 124.479
55700 124.609
55800 124.976
55900 125.076
56000 125.054
56100 125.18
56200 125.17
56300 125.373
56400 125.576
56500 125.611
56600 125.77
56700 126.039
56800 126.264
56900 126.625
57000 126.795
57100 126.926
57200 127.217
57300 127.728
57400 127.919
57500 128.074
57600 128.415
57700 128.764
57800 128.962
57900 128.986
58000 129.214
58100 129.458
58200 130.062
58300 130.328
58400 130.402
58500 130.69
58600 131.05
58700 131.434
58800 131.474
58900 131.555
59000 131.907
59100 132.121
59200 132.505
59300 132.749
59400 132.982
59500 132.95
59600 132.812
59700 132.982
59800 133.004
59900 132.969
60000 133.446
60100 133.895
60200 133.999
60300 134.144
60400 133.959
60500 133.845
60600 133.834
60700 133.878
60800 133.764
60900 134.069
61000 134.424
61100 134.461
61200 134.785
61300 135
61400 135.47
61500 135.59
61600 135.802
61700 135.824
61800 136.177
61900 136.384
62000 136.202
62100 136.385
62200 136.745
62300 137.293
62400 137.588
62500 137.521
62600 137.445
62700 137.399
62800 137.584
62900 137.771
63000 138.186
63100 138.392
63200 138.516
63300 138.702
63400 139.011
63500 139.285
63600 139.261
63700 139.319
63800 139.47
63900 139.646
64000 139.601
64100 139.473
64200 139.518
64300 139.485
64400 139.455
64500 139.46
64600 139.479
64700 139.689
64800 139.933
64900 140.012
65000 140.26
65100 140.874
65200 141.679
65300 142.312
65400 142.881
65500 143.222
65600 143.43
65700 143.563
65800 143.632
65900 143.864
66000 143.888
66100 143.977
66200 144.219
66300 144.49
66400 144.865
66500 145.102
66600 145.6
66700 146.175
66800 146.737
66900 147.097
67000 147.425
67100 147.714
67200 148.038
67300 148.606
67400 148.938
67500 149.447
67600 150.028
67700 150.526
67800 150.698
67900 151.269
68000 151.498
68100 151.936
68200 152.417
68300 152.604
68400 152.653
68500 152.761
68600 153.111
68700 153.247
68800 153.308
68900 152.819
69000 152.527
69100 152.594
69200 152.629
69300 152.964
69400 153.164
69500 153.377
69600 153.318
69700 153.273
69800 153.574
69900 153.984
70000 154.062
70100 154.015
70200 154.146
70300 154.567
70400 154.706
70500 154.81
70600 154.799
70700 154.864
70800 154.756
70900 154.953
71000 155.372
71100 155.637
71200 156.117
71300 156.331
71400 156.364
71500 156.251
71600 156.426
71700 156.51
71800 156.352
71900 156.277
72000 156.319
72100 156.491
72200 157.012
72300 157.691
72400 158.09
72500 158.665
72600 159.198
72700 159.483
72800 159.735
72900 159.981
73000 160.38
73100 160.558
73200 160.7
73300 161.087
73400 161.515
73500 162.051
73600 162.275
73700 162.461
73800 162.558
73900 162.584
74000 162.829
74100 163.354
74200 163.703
74300 163.679
74400 163.689
74500 163.868
74600 163.996
74700 163.985
74800 163.969
74900 164.305
75000 164.912
75100 165.538
75200 166.054
75300 166.364
75400 166.738
75500 166.977
75600 167.547
75700 167.753
75800 167.981
75900 168.313
76000 168.816
76100 169.112
76200 169.257
76300 169.228
76400 169.358
76500 169.22
76600 169.306
76700 169.529
76800 169.789
76900 170.013
77000 170.386
77100 170.767
77200 171.211
77300 171.495
77400 171.693
77500 172.002
77600 172.423
77700 172.777
77800 173.248
77900 173.102
78000 173.209
78100 173.479
78200 173.591
78300 173.306
78400 173.398
78500 173.431
78600 173.332
78700 173.267
78800 173.365
78900 173.49
79000 173.24
79100 173.19
79200 173.275
79300 173.188
79400 173.078
79500 172.895
79600 173.056
79700 173.094
79800 173.039
79900 172.973
80000 173.118
80100 173.202
80200 173.223
80300 173.321
80400 173.695
80500 173.839
80600 173.668
80700 173.702
80800 173.902
80900 174.388
81000 174.634
81100 175.114
81200 175.285
81300 175.488
81400 175.648
81500 175.804
81600 175.956
81700 176.043
81800 176.216
81900 176.379
82000 176.288
82100 176.542
82200 176.566
82300 176.772
82400 177.168
82500 177.839
82600 178.327
82700 178.695
82800 178.798
82900 178.916
83000 179.341
83100 179.753
83200 179.993
83300 180.416
83400 180.622
83500 180.71
83600 180.84
83700 180.719
83800 180.912
83900 181.221
84000 181.423
84100 181.418
84200 181.344
84300 181.13
84400 180.911
84500 180.65
84600 180.753
84700 180.619
84800 180.954
84900 181.616
85000 182.411
85100 182.835
85200 183.044
85300 183.367
85400 183.969
85500 184.695
85600 185.291
85700 185.522
85800 185.871
85900 186.192
86000 186.025
86100 186.294
86200 186.434
86300 186.397
86400 186.51
86500 186.445
86600 186.417
86700 186.534
86800 186.8
86900 187.11
87000 187.395
87100 187.925
87200 188.143
87300 188.334
87400 188.995
87500 189.517
87600 189.985
87700 190.327
87800 190.667
87900 190.874
88000 190.859
88100 190.944
88200 191.03
88300 190.963
88400 191.515
88500 191.882
88600 192.192
88700 192.271
88800 191.99
88900 192.02
89000 191.837
89100 192.035
89200 192.259
89300 192.427
89400 192.673
89500 193.007
89600 192.867
89700 193.146
89800 193.573
89900 193.87
90000 193.913
90100 193.67
90200 193.781
90300 193.622
90400 193.921
90500 194.418
90600 194.968
90700 195.296
90800 195.633
90900 195.926
91000 196.061
91100 196.004
91200 195.922
91300 195.995
91400 195.992
91500 196.057
91600 196.238
91700 196.312
91800 196.583
91900 196.631
92000 196.754
92100 196.614
92200 196.732
92300 196.828
92400 196.798
92500 196.555
92600 196.36
92700 196.756
92800 196.853
92900 197.013
93000 197.07
93100 197.555
93200 198.275
93300 199.121
93400 199.397
93500 199.203
93600 199.019
93700 199.244
93800 199.44
93900 199.467
94000 199.776
94100 199.813
94200 199.733
94300 199.459
94400 199.178
94500 199.126
94600 199.239
94700 199.059
94800 199.283
94900 199.734
95000 200.036
95100 200.421
95200 200.694
95300 201.144
95400 201.862
95500 202.447
95600 202.942
95700 203.438
95800 204.159
95900 204.281
96000 204.497
96100 204.591
96200 204.669
96300 204.999
96400 205.3
96500 205.889
96600 206.342
96700 206.782
96800 207.283
96900 207.465
97000 207.627
97100 207.711
97200 207.944
97300 208.042
97400 208.434
97500 208.573
97600 208.707
97700 209.104
97800 209.212
97900 209.75
98000 210.195
98100 210.679
98200 211.408
98300 211.408
98400 211.738
98500 211.994
98600 212.209
98700 212.464
98800 212.592
98900 213.067
99000 213.405
99100 214.208
99200 214.906
99300 215.093
99400 215.222
99500 215.175
99600 215.469
99700 216.091
99800 216.553
99900 216.791
100000 217.03
