# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 3.27061e-29
50 0.198195
100 0.550664
150 0.909694
200 1.26082
250 1.60469
300 1.93095
350 2.25894
400 2.5488
450 2.82788
500 3.12442
550 3.41339
600 3.68177
650 3.93307
700 4.18909
750 4.45988
800 4.69248
850 4.93464
900 5.18226
950 5.4071
1000 5.62967
1050 5.88016
1100 6.14039
1150 6.40089
1200 6.6608
1250 6.92597
1300 7.18722
1350 7.43544
1400 7.68621
1450 7.92724
1500 8.18508
1550 8.4535
1600 8.70432
1650 8.95561
1700 9.2243
1750 9.51748
1800 9.80652
1850 10.0923
1900 10.3597
1950 10.6685
2000 10.911
2050 11.1323
2100 11.3467
2150 11.5653
2200 11.7694
2250 11.977
2300 12.1674
2350 12.3912
2400 12.614
2450 12.7946
2500 12.9469
2550 13.0972
2600 13.2255
2650 13.394
2700 13.5571
2750 13.7167
2800 13.9077
2850 14.1195
2900 14.2982
2950 14.4522
3000 14.6165
3050 14.7939
3100 14.9759
3150 15.1032
3200 15.2346
3250 15.3335
3300 15.4602
3350 15.6048
3400 15.7493
3450 15.8345
3500 15.9601
3550 16.1247
3600 16.2681
3650 16.4297
3700 16.5711
3750 16.6684
3800 16.7942
3850 16.9436
3900 17.0584
3950 17.1571
4000 17.2944
4050 17.4053
4100 17.4899
4150 17.6331
4200 17.7997
4250 17.9747
4300 18.1595
4350 18.3817
4400 18.5859
4450 18.7215
4500 18.8365
4550 18.9789
4600 19.0992
4650 19.2726
4700 19.5313
4750 19.738
4800 19.895
4850 20.0748
4900 20.2213
4950 20.3698
5000 20.4979
5050 20.6184
5100 20.7179
5150 20.892
5200 21.1245
5250 21.3223
5300 21.4564
5350 21.5704
5400 21.6899
5450 21.8196
5500 21.9785
5550 22.1383
5600 22.3401
5650 22.5113
5700 22.6593
5750 22.8511
5800 23.099
5850 23.3343
5900 23.5668
5950 23.7501
6000 23.8478
6050 23.9448
6100 24.0317
6150 24.0982
6200 24.1592
6250 24.2213
6300 24.2518
6350 24.329
6400 24.4002
6450 24.5003
6500 24.6159
6550 24.6704
6600 24.7641
6650 24.8752
6700 25.0308
6750 25.1241
6800 25.2877
6850 25.4458
6900 25.5543
6950 25.7374
7000 25.8867
7050 26.0495
7100 26.203
7150 26.4119
7200 26.5865
7250 26.7626
7300 26.9349
7350 27.0843
7400 27.279
7450 27.4181
7500 27.6014
7550 27.8451
7600 28.0382
7650 28.2219
7700 28.3988
7750 28.5597
7800 28.719
7850 28.9049
7900 29.1315
7950 29.3401
8000 29.5054
8050 29.6427
8100 29.8713
8150 30.0806
8200 30.2592
8250 30.5249
8300 30.8101
8350 31.0665
8400 31.1987
8450 31.3327
8500 31.5052
8550 31.6266
8600 31.7501
8650 31.8285
8700 31.9324
8750 32.0111
8800 32.0392
8850 32.1235
8900 32.2397
8950 32.3675
9000 32.5479
9050 32.7206
9100 32.9382
9150 33.0819
9200 33.2029
9250 33.2852
9300 33.3615
9350 33.4523
9400 33.5142
9450 33.6282
9500 33.7996
9550 33.9414
9600 33.9862
9650 33.9968
9700 34.0526
9750 34.1176
9800 34.2155
9850 34.3589
9900 34.5473
9950 34.8198
10000 35.0718
10050 35.2403
10100 35.3895
10150 35.6246
10200 35.8314
10250 36.0233
10300 36.0941
10350 36.1396
10400 36.2488
10450 36.2668
10500 36.2931
10550 36.3491
10600 36.4379
10650 36.6199
10700 36.7969
10750 36.9687
10800 37.2189
10850 37.457
10900 37.6373
10950 37.7959
11000 37.9882
11050 38.1623
11100 38.2656
11150 38.3911
11200 38.5055
11250 38.5915
11300 38.6097
11350 38.6208
11400 38.6158
11450 38.6187
11500 38.6617
11550 38.7611
11600 38.875
11650 38.9922
11700 39.0822
11750 39.1399
11800 39.2438
11850 39.3776
11900 39.511
11950 39.5624
12000 39.6899
12050 39.7988
12100 39.9297
12150 39.9713
12200 39.9946
12250 40.0986
12300 40.2119
12350 40.2641
12400 40.3023
12450 40.3012
12500 40.3843
12550 40.4208
12600 40.4818
12650 40.5828
12700 40.7045
12750 40.8456
12800 40.9368
12850 41.0534
12900 41.2026
12950 41.3419
13000 41.495
13050 41.667
13100 41.7951
13150 41.9445
13200 42.1358
13250 42.3489
13300 42.5489
13350 42.7393
13400 43.0211
13450 43.236
13500 43.493
13550 43.699
13600 43.8223
13650 43.9035
13700 44.0102
13750 44.0965
13800 44.148
13850 44.261
13900 44.4324
13950 44.5206
14000 44.5781
14050 44.5111
14100 44.4134
14150 44.4562
14200 44.4866
14250 44.5274
14300 44.5988
14350 44.6063
14400 44.6224
14450 44.7045
14500 44.7801
14550 44.815
14600 44.9147
14650 45.0343
14700 45.1084
14750 45.1758
14800 45.1431
14850 45.1018
14900 45.0222
14950 44.9336
15000 44.8902
15050 44.8801
15100 44.9156
