# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed2[4]
0 3.62595e-28
100 0.494353
200 1.06822
300 1.55326
400 2.03435
500 2.39428
600 2.74717
700 3.07003
800 3.38558
900 3.73512
1000 4.04387
1100 4.25332
1200 4.51324
1300 4.80616
1400 5.10708
1500 5.37106
1600 5.60063
1700 5.73169
1800 5.9284
1900 6.11825
2000 6.40795
2100 6.67051
2200 6.89226
2300 7.03624
2400 7.22653
2500 7.4127
2600 7.60505
2700 7.79352
2800 7.92713
2900 7.9855
3000 8.07153
3100 8.26185
3200 8.37123
3300 8.49606
3400 8.62017
3500 8.82548
3600 8.98169
3700 9.17246
3800 9.35096
3900 9.56143
4000 9.75678
4100 9.90348
4200 9.99511
4300 10.265
4400 10.5168
4500 10.6519
4600 10.7425
4700 10.9227
4800 11.1477
4900 11.2198
5000 11.2327
5100 11.3203
5200 11.3644
5300 11.4688
5400 11.5616
5500 11.6092
5600 11.7156
5700 11.908
5800 12.0426
5900 12.2541
6000 12.478
6100 12.5942
6200 12.6672
6300 12.7236
6400 12.7746
6500 12.8539
6600 13.1469
6700 13.3871
6800 13.5352
6900 13.633
7000 13.687
7100 13.7838
7200 13.7922
7300 13.9135
7400 14.0967
7500 14.2646
7600 14.4573
7700 14.5923
7800 14.695
7900 14.7576
8000 14.7105
8100 14.7102
8200 14.7054
8300 14.7987
8400 14.9379
8500 15.2199
8600 15.3863
8700 15.5025
8800 15.6855
8900 15.7648
9000 15.9386
9100 16.0304
9200 15.9911
9300 16.0874
9400 16.2436
9500 16.4098
9600 16.5613
9700 16.6419
9800 16.8233
9900 17.0075
10000 17.2016
10100 17.3097
10200 17.3508
10300 17.3023
10400 17.2665
10500 17.2126
10600 17.1327
10700 17.1589
10800 17.2312
10900 17.3372
11000 17.5334
11100 17.7611
11200 18.0114
11300 18.1945
11400 18.2876
11500 18.426
11600 18.6007
11700 18.6986
11800 18.9152
11900 19.0997
12000 19.3117
12100 19.5485
12200 19.6529
12300 19.6665
12400 19.8053
12500 20.007
12600 20.0596
12700 20.1877
12800 20.3054
12900 20.3109
13000 20.3385
13100 20.5169
13200 20.6963
13300 20.7823
13400 20.8589
13500 21.016
13600 21.1413
13700 21.2572
13800 21.3812
13900 21.5366
14000 21.589
14100 21.6717
14200 21.8438
14300 21.8571
14400 21.9745
14500 21.8766
14600 21.9544
14700 21.958
14800 21.9996
14900 22.2027
15000 22.201
15100 22.1818
15200 22.1746
15300 22.244
15400 22.2995
15500 22.4583
15600 22.6153
15700 22.7549
15800 22.8998
15900 22.9329
16000 23.1759
16100 23.5161
16200 23.5548
16300 23.611
16400 23.6473
16500 23.6191
16600 23.7755
16700 24.015
16800 24.0747
16900 24.167
17000 24.3122
17100 24.5089
17200 24.6035
17300 24.6804
17400 24.705
17500 24.5985
17600 24.5768
17700 24.6437
17800 24.6363
17900 24.6857
18000 24.7544
18100 25.0277
18200 25.1068
18300 25.3581
18400 25.5707
18500 25.6288
18600 25.623
18700 25.6697
18800 25.6854
18900 25.4362
19000 25.3224
19100 25.2121
19200 25.3446
19300 25.4156
19400 25.4065
19500 25.3943
19600 25.3366
19700 25.2993
19800 25.4068
19900 25.4338
20000 25.5721
20100 25.7183
20200 25.855
20300 25.9821
20400 26.1687
20500 26.3035
20600 26.6638
20700 26.6691
20800 26.7054
20900 26.8744
21000 26.9894
21100 27.2156
21200 27.2884
21300 27.3675
21400 27.5181
21500 27.6713
21600 27.7362
21700 27.725
21800 27.8224
21900 27.9944
22000 28.1942
22100 28.5059
22200 28.6109
22300 28.6627
22400 28.6214
22500 28.7066
22600 28.6323
22700 28.7541
22800 28.9678
22900 29.119
23000 29.0444
23100 29.057
23200 29.069
23300 29.1686
23400 29.3751
23500 29.6745
23600 29.9067
23700 30.2019
23800 30.5228
23900 30.7101
24000 30.6847
24100 30.6142
24200 30.6729
24300 30.8523
24400 31.041
24500 31.1231
24600 31.1535
24700 31.1467
24800 31.2208
24900 31.4168
25000 31.4244
25100 31.5887
25200 31.6046
25300 31.6287
25400 31.7672
25500 31.7789
25600 31.8199
25700 31.8362
25800 31.9435
25900 32.2456
26000 32.3651
26100 32.3911
26200 32.4677
26300 32.5224
26400 32.6967
26500 32.8408
26600 33.0452
26700 33.3273
26800 33.3777
26900 33.6603
27000 33.8417
27100 33.9052
27200 34.0329
27300 34.2353
27400 34.322
27500 34.2739
27600 34.3106
27700 34.393
27800 34.6055
27900 34.6996
28000 34.8588
28100 34.8572
28200 34.8571
28300 34.8392
28400 34.7775
28500 34.8455
28600 34.9658
28700 35.3628
28800 35.5338
28900 35.6597
29000 35.7702
29100 35.8522
29200 36.044
29300 36.1844
29400 36.385
29500 36.7071
29600 36.746
29700 36.718
29800 36.8201
29900 36.8865
30000 37.0017
30100 37.1051
30200 37.2473
30300 37.4619
30400 37.5452
30500 37.6377
30600 37.8272
30700 37.99
30800 37.978
30900 38.0409
31000 37.9945
31100 38.0741
31200 38.0673
31300 38.0505
31400 38.2982
31500 38.5296
31600 38.7974
31700 38.9194
31800 38.8921
31900 38.7456
32000 38.7204
32100 38.6219
32200 38.4783
32300 38.3928
32400 38.4674
32500 38.7337
