# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed4[4]
0 1.31577e-28
100 0.521877
200 1.11907
300 1.59053
400 1.98226
500 2.31772
600 2.64039
700 2.9541
800 3.27232
900 3.593
1000 3.87526
1100 4.148
1200 4.32799
1300 4.63217
1400 4.94221
1500 5.20602
1600 5.43295
1700 5.58968
1800 5.74652
1900 5.9642
2000 6.23702
2100 6.46608
2200 6.69727
2300 6.84503
2400 7.04419
2500 7.23698
2600 7.49023
2700 7.70666
2800 7.87859
2900 8.05022
3000 8.2479
3100 8.4903
3200 8.75213
3300 8.91507
3400 9.11265
3500 9.16254
3600 9.26208
3700 9.47001
3800 9.60777
3900 9.83076
4000 9.98216
4100 10.0112
4200 10.1856
4300 10.3306
4400 10.6017
4500 10.7433
4600 10.8705
4700 11.0022
4800 11.1122
4900 11.274
5000 11.3868
5100 11.5927
5200 11.8079
5300 11.9884
5400 12.0582
5500 12.169
5600 12.2795
5700 12.4353
5800 12.5484
5900 12.7357
6000 12.8707
6100 12.9157
6200 13.0289
6300 13.0615
6400 13.1271
6500 13.2779
6600 13.4163
6700 13.5202
6800 13.6032
6900 13.7772
7000 14.0222
7100 14.2639
7200 14.3557
7300 14.5224
7400 14.8064
7500 14.9641
7600 14.9673
7700 15.0901
7800 15.1808
7900 15.2398
8000 15.4441
8100 15.5538
8200 15.6848
8300 15.8352
8400 15.9792
8500 16.1835
8600 16.4701
8700 16.7263
8800 16.8939
8900 16.8999
9000 16.9198
9100 16.8728
9200 16.9191
9300 17.0916
9400 17.1544
9500 17.2275
9600 17.3719
9700 17.5214
9800 17.7448
9900 17.9914
10000 18.1004
10100 18.24
10200 18.3775
10300 18.5083
10400 18.7284
10500 18.8966
10600 19.0545
10700 19.1764
10800 19.2898
10900 19.6276
11000 19.9323
11100 20.1147
11200 20.3037
11300 20.2684
11400 20.2405
11500 20.341
11600 20.4015
11700 20.6172
11800 20.7878
11900 21.0148
12000 21.2278
12100 21.3726
12200 21.5427
12300 21.6703
12400 21.7921
12500 21.8287
12600 21.8385
12700 21.7392
12800 21.7915
12900 21.9382
13000 21.9931
13100 22.0547
13200 22.161
13300 22.2264
13400 22.468
13500 22.6824
13600 22.7368
13700 22.6155
13800 22.6152
13900 22.7577
14000 22.7492
14100 22.6741
14200 22.6375
14300 22.6299
14400 22.7927
14500 22.9231
14600 23.1164
14700 23.4256
14800 23.7519
14900 24.033
15000 24.2036
15100 24.1925
15200 24.1745
15300 24.0779
15400 24.2351
15500 24.3993
15600 24.4703
15700 24.5841
15800 24.6429
15900 24.8131
16000 24.908
16100 24.9854
16200 25.1106
16300 25.1554
16400 25.2257
16500 25.2531
16600 25.3316
