# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 1.05102e-28
50 0.18617
100 0.487182
150 0.778617
200 1.05033
250 1.29627
300 1.52177
350 1.72713
400 1.89918
450 2.06715
500 2.23805
550 2.39602
600 2.54168
650 2.68189
700 2.8209
750 2.95246
800 3.08347
850 3.19729
900 3.30662
950 3.45264
1000 3.57002
1050 3.71358
1100 3.83208
1150 3.94206
1200 4.06115
1250 4.15873
1300 4.25543
1350 4.35573
1400 4.4442
1450 4.54043
1500 4.60241
1550 4.65766
1600 4.74097
1650 4.85163
1700 4.96763
1750 5.0844
1800 5.17488
1850 5.27594
1900 5.36795
1950 5.44333
2000 5.55577
2050 5.64705
2100 5.74422
2150 5.81688
2200 5.8913
2250 5.9655
2300 6.07665
2350 6.15231
2400 6.24194
2450 6.35135
2500 6.4722
2550 6.60157
2600 6.72969
2650 6.846
2700 6.9287
2750 7.00963
2800 7.10364
2850 7.18853
2900 7.22452
2950 7.25915
3000 7.30959
3050 7.39492
3100 7.46622
3150 7.51247
3200 7.53624
3250 7.58411
3300 7.63113
3350 7.66298
3400 7.68804
3450 7.73266
3500 7.83188
3550 7.93742
3600 8.03261
3650 8.10504
3700 8.15594
3750 8.20186
3800 8.24892
3850 8.32089
3900 8.42032
3950 8.55223
4000 8.63356
4050 8.67315
4100 8.72358
4150 8.79248
4200 8.86122
4250 8.91273
4300 8.93264
4350 8.99062
4400 9.03885
4450 9.07001
4500 9.10976
4550 9.12466
4600 9.17861
4650 9.23636
4700 9.27063
4750 9.32202
4800 9.35214
4850 9.36863
4900 9.39071
4950 9.38976
5000 9.38747
5050 9.4099
5100 9.51455
5150 9.59007
5200 9.63664
5250 9.72377
5300 9.78652
5350 9.83922
5400 9.91725
5450 10.0183
5500 10.0603
5550 10.0979
5600 10.1616
5650 10.2455
5700 10.3457
5750 10.4432
5800 10.5454
5850 10.67
5900 10.7749
5950 10.8558
6000 10.9335
6050 10.9912
6100 11.0725
6150 11.1347
6200 11.1898
6250 11.2578
6300 11.3247
6350 11.4348
6400 11.5819
6450 11.6842
6500 11.7705
6550 11.8255
6600 11.8638
6650 11.8755
6700 11.9046
6750 11.9889
6800 12.1005
6850 12.1705
6900 12.2305
6950 12.2812
7000 12.3336
7050 12.3871
7100 12.4354
7150 12.4575
7200 12.5113
7250 12.5631
7300 12.5779
7350 12.5805
7400 12.5624
7450 12.5594
7500 12.6008
7550 12.6165
7600 12.6615
7650 12.7147
7700 12.7701
7750 12.8662
7800 12.9702
7850 13.079
7900 13.1686
7950 13.2933
8000 13.4008
8050 13.4941
8100 13.5384
8150 13.631
8200 13.737
8250 13.808
8300 13.8891
8350 13.9511
8400 14.0019
8450 14.1065
8500 14.2045
8550 14.2676
8600 14.305
8650 14.3102
8700 14.2861
8750 14.3259
8800 14.3755
8850 14.3882
8900 14.4175
8950 14.458
9000 14.5256
9050 14.5936
9100 14.6406
9150 14.6867
9200 14.6694
9250 14.6699
9300 14.747
9350 14.8412
9400 14.9313
9450 15.0017
9500 15.0908
9550 15.1719
9600 15.2975
9650 15.4093
9700 15.5655
9750 15.6935
9800 15.7603
9850 15.8093
9900 15.9053
9950 15.9391
10000 15.9332
10050 15.986
10100 16.0322
10150 16.0568
10200 16.0633
10250 16.0733
10300 16.0838
10350 16.0838
10400 16.1003
10450 16.1686
10500 16.2029
10550 16.2336
10600 16.2155
10650 16.233
10700 16.3306
10750 16.4223
10800 16.5176
10850 16.6568
10900 16.758
10950 16.7956
11000 16.8167
11050 16.9385
11100 17.1151
11150 17.283
11200 17.3654
11250 17.4461
11300 17.5409
11350 17.5888
11400 17.6686
11450 17.7559
11500 17.8214
11550 17.8557
11600 17.8926
11650 17.9745
11700 18.043
11750 18.0606
11800 18.1057
11850 18.1699
11900 18.2339
11950 18.2731
12000 18.2962
12050 18.3353
12100 18.3919
12150 18.399
12200 18.3729
12250 18.4554
12300 18.5509
12350 18.6702
12400 18.6849
12450 18.7496
12500 18.8048
12550 18.8197
12600 18.8036
12650 18.8515
12700 18.9152
12750 18.9743
12800 19.0186
12850 19.0393
12900 19.0611
12950 19.09
13000 19.1894
13050 19.3483
13100 19.5042
13150 19.6341
13200 19.7583
13250 19.8774
13300 19.9483
13350 19.9644
13400 20.036
13450 20.097
13500 20.0792
13550 20.049
13600 20.0092
13650 20.0499
13700 20.1281
13750 20.2031
13800 20.2893
13850 20.3606
13900 20.3898
13950 20.3709
14000 20.3363
14050 20.2948
14100 20.2229
14150 20.1505
14200 20.0766
14250 20.0018
14300 19.9727
14350 19.9855
14400 20.009
14450 20.0661
14500 20.0587
14550 20.0514
14600 20.0226
14650 19.9895
14700 19.9604
14750 19.96
14800 20.0032
14850 19.9958
14900 20.0338
14950 19.9704
15000 19.9983
15050 20.0886
15100 20.1608
15150 20.2556
15200 20.3765
15250 20.4491
15300 20.5445
