# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 22.7906
100 22.7948
200 22.7989
300 22.8014
400 22.8031
500 22.7894
600 22.7812
700 22.7903
800 22.8056
900 22.8006
1000 22.7895
1100 22.788
1200 22.795
1300 22.7818
1400 22.7711
1500 22.7741
1600 22.7893
1700 22.7958
1800 22.8002
1900 22.807
2000 22.8117
2100 22.816
2200 22.8185
2300 22.8258
2400 22.8276
2500 22.8304
2600 22.8262
2700 22.8306
2800 22.84
2900 22.8427
3000 22.843
3100 22.8632
3200 22.8796
3300 22.8817
3400 22.8652
3500 22.854
3600 22.821
3700 22.8035
3800 22.7952
3900 22.7948
4000 22.7886
4100 22.7666
4200 22.76
4300 22.7508
4400 22.7409
4500 22.7518
4600 22.7579
4700 22.7506
4800 22.7568
4900 22.7454
5000 22.7398
5100 22.7431
5200 22.7579
5300 22.7719
5400 22.7849
5500 22.7823
5600 22.7649
5700 22.7436
5800 22.7318
5900 22.7257
6000 22.7232
6100 22.717
6200 22.7132
6300 22.7089
6400 22.6992
6500 22.6963
6600 22.6945
6700 22.6967
6800 22.6925
6900 22.6905
7000 22.703
7100 22.7057
7200 22.7096
7300 22.7145
7400 22.702
7500 22.7053
7600 22.7204
7700 22.725
7800 22.7224
7900 22.7162
8000 22.716
8100 22.7248
8200 22.7193
8300 22.7164
8400 22.722
8500 22.7344
8600 22.7333
8700 22.7317
8800 22.7251
8900 22.7326
9000 22.7479
9100 22.7713
9200 22.7817
9300 22.7885
9400 22.7789
9500 22.7889
9600 22.7988
9700 22.8184
9800 22.8356
9900 22.8378
10000 22.8458
10100 22.8535
10200 22.8755
10300 22.9011
10400 22.9149
10500 22.92
10600 22.9168
10700 22.9208
10800 22.9151
10900 22.9204
11000 22.9192
11100 22.9101
11200 22.9125
11300 22.9294
11400 22.9249
11500 22.9199
11600 22.9192
11700 22.9185
11800 22.9124
11900 22.9208
12000 22.9116
12100 22.8982
12200 22.8864
12300 22.866
12400 22.8472
12500 22.8439
12600 22.8382
12700 22.8413
12800 22.8466
12900 22.8555
13000 22.863
13100 22.865
13200 22.8719
13300 22.8865
13400 22.8896
13500 22.885
13600 22.8916
13700 22.8934
13800 22.8997
13900 22.9162
14000 22.9222
14100 22.9355
14200 22.9351
14300 22.9203
14400 22.9124
14500 22.8875
14600 22.876
14700 22.8963
14800 22.9083
14900 22.9079
15000 22.9045
15100 22.9044
15200 22.9008
15300 22.9011
15400 22.9097
15500 22.9066
15600 22.9238
15700 22.93
15800 22.933
15900 22.9302
16000 22.9379
16100 22.933
16200 22.9414
16300 22.965
16400 22.9667
16500 22.9703
16600 22.9722
16700 22.9787
16800 22.9966
16900 23.004
17000 23.0075
17100 23.0225
17200 23.0316
17300 23.0468
17400 23.0574
17500 23.0654
17600 23.0679
17700 23.0729
17800 23.0866
17900 23.0896
18000 23.1007
18100 23.1064
18200 23.1095
18300 23.1082
18400 23.1145
18500 23.0982
18600 23.0838
18700 23.078
18800 23.0763
18900 23.0554
19000 23.0617
19100 23.0489
19200 23.0448
19300 23.0486
19400 23.0562
19500 23.0633
19600 23.0686
19700 23.0706
19800 23.0759
19900 23.0759
20000 23.0843
20100 23.096
20200 23.105
20300 23.1277
20400 23.1444
20500 23.1439
20600 23.1479
20700 23.1664
20800 23.1709
20900 23.1662
21000 23.1596
21100 23.1643
21200 23.1628
21300 23.1762
21400 23.1739
21500 23.1624
21600 23.1631
21700 23.1664
21800 23.1704
21900 23.1664
22000 23.1719
22100 23.1687
22200 23.1675
22300 23.1809
22400 23.2019
22500 23.2098
22600 23.221
22700 23.2347
22800 23.24
22900 23.2415
23000 23.2233
23100 23.2189
23200 23.2348
23300 23.2411
23400 23.2327
23500 23.234
23600 23.2383
23700 23.2238
23800 23.2195
23900 23.2213
24000 23.242
24100 23.2657
24200 23.2845
24300 23.302
