# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 21.5643
100 21.5699
200 21.5649
300 21.5669
400 21.5726
500 21.5771
600 21.5829
700 21.5977
800 21.6064
900 21.6039
1000 21.6238
1100 21.6435
1200 21.6328
1300 21.6151
1400 21.6024
1500 21.5964
1600 21.5982
1700 21.6007
1800 21.5983
1900 21.5981
2000 21.6042
2100 21.5998
2200 21.5972
2300 21.6041
2400 21.6206
2500 21.6384
2600 21.6504
2700 21.6508
2800 21.6429
2900 21.6617
3000 21.6694
3100 21.6615
3200 21.6494
3300 21.6588
3400 21.6638
3500 21.6814
3600 21.6633
3700 21.6473
3800 21.6419
3900 21.6507
4000 21.664
4100 21.6508
4200 21.6399
4300 21.646
4400 21.6475
4500 21.6678
4600 21.6713
4700 21.6648
4800 21.657
4900 21.6368
5000 21.646
5100 21.6537
5200 21.6688
5300 21.684
5400 21.6787
5500 21.6735
5600 21.6606
5700 21.657
5800 21.6386
5900 21.6266
6000 21.6267
6100 21.6198
6200 21.6267
6300 21.6304
6400 21.6359
6500 21.6374
6600 21.642
6700 21.6693
6800 21.6792
6900 21.6897
7000 21.6832
7100 21.6886
7200 21.6987
7300 21.6968
7400 21.6948
7500 21.6964
7600 21.7125
7700 21.7122
7800 21.7003
7900 21.6989
8000 21.7068
8100 21.7019
8200 21.7039
8300 21.708
8400 21.7112
8500 21.7219
8600 21.7254
8700 21.7219
8800 21.7251
8900 21.7296
9000 21.738
9100 21.7357
9200 21.7321
9300 21.7398
9400 21.7536
9500 21.7549
9600 21.7518
9700 21.7533
9800 21.747
9900 21.7331
10000 21.7312
10100 21.751
10200 21.7633
10300 21.7763
10400 21.7802
10500 21.7761
10600 21.771
10700 21.7751
10800 21.7951
10900 21.8097
11000 21.8002
11100 21.8068
11200 21.8209
11300 21.8176
11400 21.8059
11500 21.7958
11600 21.8055
11700 21.8023
11800 21.8048
11900 21.8281
12000 21.844
12100 21.8697
12200 21.8788
12300 21.8939
12400 21.9073
12500 21.9285
12600 21.9461
12700 21.959
12800 21.9486
12900 21.9562
13000 21.9581
13100 21.9644
13200 21.9634
13300 21.9643
13400 21.9539
13500 21.9477
13600 21.9723
13700 21.9946
13800 22.0136
13900 22.0177
14000 22.0173
14100 22.0296
14200 22.0342
14300 22.0373
14400 22.04
14500 22.0405
14600 22.051
14700 22.0387
14800 22.0387
14900 22.0418
15000 22.0417
15100 22.0516
15200 22.0601
15300 22.065
15400 22.0734
15500 22.0803
15600 22.1115
15700 22.1285
15800 22.1534
15900 22.1788
16000 22.1828
16100 22.198
16200 22.2236
16300 22.2361
16400 22.2553
16500 22.2659
16600 22.263
16700 22.271
16800 22.2776
16900 22.2727
17000 22.2725
17100 22.2702
17200 22.2752
17300 22.2754
17400 22.2878
17500 22.2985
17600 22.2982
17700 22.295
17800 22.2891
17900 22.2884
18000 22.2869
18100 22.2855
18200 22.2775
18300 22.2825
18400 22.29
18500 22.2829
18600 22.2751
18700 22.2881
18800 22.2824
18900 22.2667
19000 22.2599
19100 22.2631
19200 22.2769
19300 22.288
19400 22.2858
19500 22.2862
19600 22.31
19700 22.3288
19800 22.3374
19900 22.334
20000 22.3333
20100 22.325
20200 22.3143
20300 22.3109
20400 22.31
20500 22.3124
20600 22.3185
20700 22.3352
20800 22.3378
20900 22.3401
21000 22.3189
21100 22.3117
21200 22.3212
21300 22.3286
21400 22.3293
21500 22.3297
21600 22.3077
21700 22.3008
21800 22.2981
21900 22.3019
22000 22.2956
22100 22.2931
22200 22.2916
22300 22.2846
22400 22.2941
22500 22.2954
22600 22.2863
22700 22.2694
22800 22.2717
22900 22.2759
23000 22.278
23100 22.2718
23200 22.2742
23300 22.28
23400 22.2813
23500 22.3006
23600 22.308
23700 22.3221
23800 22.3348
23900 22.3374
24000 22.3508
24100 22.3537
24200 22.3569
24300 22.3526
24400 22.3642
24500 22.3756
24600 22.3746
24700 22.3736
24800 22.3875
24900 22.4019
25000 22.4174
25100 22.4315
25200 22.4388
25300 22.4405
25400 22.4287
25500 22.4247
25600 22.4383
25700 22.4505
25800 22.451
25900 22.4549
26000 22.4587
26100 22.4445
26200 22.4433
26300 22.4392
26400 22.4328
26500 22.4303
26600 22.4447
26700 22.4445
26800 22.4555
26900 22.4613
27000 22.4593
27100 22.4569
27200 22.4493
27300 22.4539
27400 22.4504
27500 22.4525
27600 22.4432
27700 22.445
27800 22.4459
27900 22.4645
28000 22.4903
28100 22.5028
28200 22.5319
28300 22.5584
28400 22.5642
28500 22.5693
28600 22.5697
28700 22.5793
28800 22.5745
28900 22.5683
29000 22.5617
29100 22.5715
29200 22.5696
29300 22.5659
29400 22.5642
29500 22.5802
29600 22.5832
29700 22.5877
29800 22.5913
29900 22.6041
30000 22.6023
30100 22.6051
30200 22.6207
30300 22.6427
30400 22.6518
30500 22.6548
30600 22.6509
30700 22.6509
30800 22.6621
30900 22.6742
31000 22.6943
31100 22.6867
31200 22.6798
31300 22.6815
31400 22.6836
31500 22.6818
31600 22.6796
31700 22.6854
31800 22.7077
31900 22.7249
32000 22.7255
32100 22.7255
32200 22.7313
32300 22.7432
32400 22.748
32500 22.7622
32600 22.7735
32700 22.7763
32800 22.7779
32900 22.7761
33000 22.7587
33100 22.7546
33200 22.7591
33300 22.7556
33400 22.7398
33500 22.7145
33600 22.7085
33700 22.7123
33800 22.7112
33900 22.7041
34000 22.7146
34100 22.7308
34200 22.7296
34300 22.7316
34400 22.7537
34500 22.7691
34600 22.7762
34700 22.7867
34800 22.7984
34900 22.8014
35000 22.8147
35100 22.8302
35200 22.8247
35300 22.8166
35400 22.8154
35500 22.8159
35600 22.8288
35700 22.8592
35800 22.8808
35900 22.8836
36000 22.8667
36100 22.8635
36200 22.8684
36300 22.8674
36400 22.8756
36500 22.8784
36600 22.8855
36700 22.9062
36800 22.9014
36900 22.9099
37000 22.9176
37100 22.9181
37200 22.9134
37300 22.9205
37400 22.9229
37500 22.9218
37600 22.9234
37700 22.9299
37800 22.9411
37900 22.9512
38000 22.9484
38100 22.9439
38200 22.9524
38300 22.9584
38400 22.9515
38500 22.9512
38600 22.9568
38700 22.9632
38800 22.9659
38900 22.975
39000 22.9823
39100 22.9821
39200 22.9935
39300 22.9962
39400 23.0112
39500 23.0048
39600 22.9869
39700 22.9844
39800 22.9881
39900 23
40000 22.9926
40100 22.9809
40200 22.9788
40300 22.9873
40400 22.9959
40500 22.9954
40600 22.9969
40700 22.9869
40800 22.9827
40900 22.9831
41000 22.9905
41100 22.9855
41200 22.9853
41300 22.9858
41400 22.9812
41500 22.9778
41600 22.9705
41700 22.9623
41800 22.9569
41900 22.9458
42000 22.9367
42100 22.9261
42200 22.9261
42300 22.9363
42400 22.942
42500 22.945
42600 22.9403
42700 22.9452
42800 22.9482
42900 22.9577
43000 22.9529
43100 22.9609
43200 22.9647
43300 22.9575
43400 22.9697
43500 22.9762
43600 22.9682
43700 22.9503
43800 22.9508
43900 22.975
44000 22.9978
44100 23.0028
44200 23.0181
44300 23.0334
44400 23.0494
44500 23.0507
44600 23.0556
44700 23.0561
44800 23.0573
44900 23.0656
45000 23.0736
45100 23.0758
45200 23.0849
45300 23.0989
45400 23.0934
45500 23.0819
45600 23.0797
45700 23.0756
45800 23.0835
45900 23.0835
46000 23.0852
46100 23.0859
46200 23.0947
46300 23.092
46400 23.0703
46500 23.0756
46600 23.0816
46700 23.0732
46800 23.0696
46900 23.0654
47000 23.0739
47100 23.0583
47200 23.0521
47300 23.0547
47400 23.0563
47500 23.0574
47600 23.0565
47700 23.0437
47800 23.0506
47900 23.0396
48000 23.051
48100 23.06
48200 23.0802
48300 23.0906
48400 23.1007
48500 23.1083
48600 23.1142
48700 23.1369
48800 23.1352
48900 23.1368
49000 23.1416
49100 23.1531
49200 23.1576
49300 23.1593
49400 23.1603
49500 23.1583
49600 23.1454
49700 23.1512
49800 23.1591
49900 23.1706
50000 23.1815
50100 23.1899
50200 23.1887
50300 23.1863
50400 23.1849
50500 23.1945
50600 23.2077
50700 23.2037
50800 23.1972
50900 23.1801
51000 23.1563
51100 23.1501
51200 23.1482
51300 23.1305
51400 23.1327
51500 23.132
51600 23.1422
