# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 21.5131
100 21.5186
200 21.5201
300 21.5344
400 21.5355
500 21.5317
600 21.5284
700 21.5435
800 21.5448
900 21.5482
1000 21.5563
1100 21.5638
1200 21.5713
1300 21.5771
1400 21.5789
1500 21.5851
1600 21.5704
1700 21.5742
1800 21.5736
1900 21.5806
2000 21.5892
2100 21.6128
2200 21.6221
2300 21.6257
2400 21.6234
2500 21.6118
2600 21.6163
2700 21.625
2800 21.6116
2900 21.613
3000 21.6315
3100 21.6431
3200 21.6483
3300 21.6415
3400 21.6461
3500 21.6634
3600 21.6514
3700 21.6535
3800 21.645
3900 21.6366
4000 21.6262
4100 21.6171
4200 21.6161
4300 21.6231
4400 21.62
4500 21.6241
4600 21.627
4700 21.6277
4800 21.6215
4900 21.6054
5000 21.5961
5100 21.5878
5200 21.5889
5300 21.5954
5400 21.5978
5500 21.5997
5600 21.6007
5700 21.5953
5800 21.5833
5900 21.578
6000 21.5735
6100 21.5653
6200 21.5658
6300 21.5683
6400 21.5799
6500 21.5745
6600 21.5665
6700 21.5595
6800 21.5658
6900 21.5691
7000 21.5551
7100 21.5376
7200 21.5231
7300 21.5168
7400 21.509
7500 21.495
7600 21.4879
7700 21.4904
7800 21.4902
7900 21.494
8000 21.4945
8100 21.4797
8200 21.4711
8300 21.4811
8400 21.4852
8500 21.4935
8600 21.4962
8700 21.5069
8800 21.5091
8900 21.5106
9000 21.511
9100 21.5007
9200 21.5091
9300 21.5174
9400 21.5344
9500 21.5379
9600 21.5498
9700 21.5722
9800 21.5839
9900 21.5942
10000 21.5906
10100 21.5971
10200 21.6088
10300 21.6181
10400 21.6133
10500 21.609
10600 21.6264
10700 21.6407
10800 21.6458
10900 21.6399
11000 21.628
11100 21.6319
11200 21.6278
11300 21.6141
11400 21.61
11500 21.6117
11600 21.5982
11700 21.6005
11800 21.6113
11900 21.6263
12000 21.6373
12100 21.6514
12200 21.6609
12300 21.6546
12400 21.659
12500 21.6461
12600 21.6286
12700 21.6357
12800 21.6335
12900 21.6368
13000 21.6386
13100 21.6153
13200 21.6096
13300 21.6036
13400 21.6011
13500 21.6013
13600 21.6098
13700 21.6134
13800 21.6151
13900 21.61
14000 21.6184
14100 21.6203
14200 21.6038
14300 21.6134
14400 21.6036
14500 21.6053
14600 21.5993
14700 21.6045
14800 21.6098
14900 21.6298
15000 21.6481
15100 21.6637
15200 21.6703
15300 21.6719
15400 21.6587
15500 21.6602
15600 21.6614
15700 21.6552
15800 21.6577
15900 21.6592
16000 21.6565
16100 21.6625
16200 21.6731
16300 21.6816
16400 21.6837
16500 21.6777
16600 21.6759
16700 21.6733
16800 21.6691
16900 21.6637
17000 21.6498
17100 21.6255
17200 21.633
17300 21.645
17400 21.6545
17500 21.6623
17600 21.6859
17700 21.7039
17800 21.7077
17900 21.7168
18000 21.7188
18100 21.7141
18200 21.6995
18300 21.6963
18400 21.6975
18500 21.7049
18600 21.7018
18700 21.7037
18800 21.704
18900 21.698
19000 21.7051
19100 21.7121
19200 21.7133
19300 21.7104
19400 21.7252
19500 21.7453
19600 21.7564
19700 21.7533
19800 21.7546
19900 21.7583
20000 21.7576
20100 21.7657
20200 21.7658
20300 21.7654
20400 21.7766
20500 21.7854
20600 21.8064
20700 21.8118
20800 21.7999
20900 21.7913
21000 21.7811
21100 21.7937
21200 21.7956
21300 21.7993
21400 21.7864
21500 21.7814
21600 21.7541
21700 21.7421
21800 21.7516
21900 21.748
22000 21.7472
22100 21.7383
22200 21.7333
22300 21.7385
22400 21.7505
22500 21.7676
22600 21.771
22700 21.774
22800 21.7784
22900 21.7789
23000 21.7798
23100 21.7778
23200 21.7824
23300 21.7837
23400 21.7682
23500 21.7579
23600 21.7616
23700 21.775
23800 21.7791
23900 21.7716
24000 21.7673
24100 21.7841
24200 21.7842
24300 21.7713
24400 21.7745
24500 21.7805
24600 21.7918
24700 21.7896
24800 21.794
24900 21.7993
25000 21.7926
25100 21.8019
25200 21.7968
25300 21.7945
25400 21.8092
25500 21.8088
25600 21.812
25700 21.8133
25800 21.8098
25900 21.8087
26000 21.8204
26100 21.8271
26200 21.8295
26300 21.8458
26400 21.8605
26500 21.87
26600 21.8707
26700 21.8782
26800 21.8933
26900 21.9169
27000 21.9477
27100 21.9584
27200 21.9539
27300 21.9522
27400 21.944
27500 21.9382
27600 21.936
27700 21.9449
27800 21.9505
27900 21.9628
28000 21.9708
28100 21.9677
28200 21.9804
28300 21.9889
28400 21.992
28500 21.9988
28600 21.9868
28700 21.9722
28800 21.9782
28900 21.9841
29000 21.996
29100 22.0138
29200 22.0092
29300 21.9901
29400 21.9676
29500 21.9732
29600 21.9953
29700 22.012
29800 22.0182
29900 22.0085
30000 22.014
30100 22.0276
30200 22.0452
30300 22.0497
30400 22.0611
30500 22.0571
30600 22.0617
30700 22.0778
30800 22.074
30900 22.0591
31000 22.061
31100 22.0722
31200 22.0724
31300 22.071
31400 22.0749
31500 22.0781
31600 22.0784
31700 22.0741
31800 22.0624
31900 22.0549
32000 22.0593
32100 22.0715
32200 22.0754
32300 22.0781
32400 22.0766
32500 22.0661
32600 22.0717
32700 22.0852
32800 22.0873
32900 22.0911
33000 22.09
33100 22.0929
33200 22.1
33300 22.1144
33400 22.112
33500 22.1051
33600 22.0908
33700 22.0912
33800 22.0975
33900 22.1016
34000 22.1019
34100 22.0993
34200 22.0997
34300 22.1078
34400 22.1058
34500 22.1048
34600 22.1148
34700 22.1213
34800 22.1225
34900 22.1337
35000 22.1548
35100 22.1586
35200 22.1634
35300 22.1708
35400 22.1741
35500 22.158
35600 22.1598
35700 22.1325
35800 22.1284
35900 22.1268
36000 22.1227
36100 22.1187
36200 22.1391
36300 22.1363
36400 22.1337
36500 22.1357
36600 22.1368
36700 22.1199
36800 22.1061
36900 22.1207
37000 22.1268
37100 22.1333
37200 22.1399
37300 22.1536
37400 22.1672
37500 22.1695
