# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 20.6934
100 20.7004
200 20.7171
300 20.7209
400 20.7184
500 20.7179
600 20.7027
700 20.7177
800 20.7255
900 20.7236
1000 20.7228
1100 20.7247
1200 20.7257
1300 20.7356
1400 20.7546
1500 20.7677
1600 20.7702
1700 20.7768
1800 20.7806
1900 20.782
2000 20.7862
2100 20.7981
2200 20.8027
2300 20.8213
2400 20.8416
2500 20.8458
2600 20.849
2700 20.8417
2800 20.8218
2900 20.8269
3000 20.839
3100 20.8351
3200 20.8338
3300 20.837
3400 20.8546
3500 20.8616
3600 20.8677
3700 20.8653
3800 20.8635
3900 20.8717
4000 20.8697
4100 20.848
4200 20.8338
4300 20.8268
4400 20.8122
4500 20.7941
4600 20.7912
4700 20.7891
4800 20.7909
4900 20.8035
5000 20.8429
5100 20.8728
5200 20.8904
5300 20.8877
5400 20.9088
5500 20.913
5600 20.9216
5700 20.9092
5800 20.8986
5900 20.8931
6000 20.8853
6100 20.8794
6200 20.8838
6300 20.8846
6400 20.8861
6500 20.9023
6600 20.9082
6700 20.9047
6800 20.9119
6900 20.92
7000 20.9231
7100 20.9233
7200 20.9164
7300 20.9119
7400 20.9164
7500 20.9055
7600 20.8919
7700 20.8878
7800 20.8849
7900 20.8697
8000 20.8601
8100 20.8502
8200 20.8456
8300 20.8567
8400 20.872
8500 20.8773
8600 20.8772
8700 20.8747
8800 20.8629
8900 20.8439
9000 20.8411
9100 20.8451
9200 20.8448
9300 20.8389
9400 20.8263
9500 20.8191
9600 20.8077
9700 20.8067
9800 20.8191
9900 20.8229
10000 20.8247
10100 20.8277
10200 20.8232
10300 20.8158
10400 20.8221
10500 20.827
10600 20.8307
10700 20.8311
10800 20.8285
10900 20.8207
11000 20.8215
11100 20.8105
11200 20.8106
11300 20.8194
11400 20.8247
11500 20.8192
11600 20.8333
11700 20.8378
11800 20.8507
11900 20.8465
12000 20.8555
12100 20.8484
12200 20.8425
12300 20.8363
12400 20.8275
12500 20.82
12600 20.815
12700 20.8166
12800 20.7986
12900 20.7945
13000 20.806
13100 20.8112
13200 20.8199
13300 20.834
13400 20.838
13500 20.8453
