# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 20.9605
100 20.9609
200 20.9552
300 20.9487
400 20.9489
500 20.9483
600 20.9537
700 20.9422
800 20.9299
900 20.9279
1000 20.9335
1100 20.9318
1200 20.9379
1300 20.9554
1400 20.9607
1500 20.9713
1600 20.9825
1700 20.9874
1800 20.9947
1900 21.006
2000 21.0227
2100 21.0277
2200 21.0435
2300 21.0569
2400 21.0702
2500 21.079
2600 21.1036
2700 21.1079
2800 21.1118
2900 21.1087
3000 21.1064
3100 21.1062
3200 21.1259
3300 21.1419
3400 21.1499
3500 21.1736
3600 21.1812
3700 21.1865
3800 21.1959
3900 21.2059
4000 21.2295
4100 21.2263
4200 21.2234
4300 21.211
4400 21.2048
4500 21.1946
4600 21.1751
4700 21.1596
4800 21.1609
4900 21.1615
5000 21.1591
5100 21.1637
5200 21.1551
5300 21.1569
5400 21.1528
5500 21.1533
5600 21.1384
5700 21.1513
5800 21.1563
5900 21.1523
6000 21.1577
6100 21.1463
6200 21.1418
6300 21.1263
6400 21.1147
6500 21.095
6600 21.0828
6700 21.0981
6800 21.1059
6900 21.1135
7000 21.122
7100 21.1386
7200 21.1474
7300 21.1581
7400 21.1653
7500 21.1621
7600 21.1499
7700 21.1409
7800 21.1358
7900 21.1506
8000 21.1654
8100 21.1683
8200 21.1708
8300 21.1763
8400 21.1797
8500 21.1905
8600 21.1975
8700 21.2016
8800 21.2135
8900 21.2214
9000 21.2283
9100 21.244
9200 21.255
9300 21.2525
9400 21.2584
9500 21.2544
9600 21.2604
9700 21.2753
9800 21.2878
9900 21.3003
10000 21.3104
10100 21.32
10200 21.3385
10300 21.3443
10400 21.3406
10500 21.3427
10600 21.3476
10700 21.3514
10800 21.3665
10900 21.3875
11000 21.397
11100 21.3989
11200 21.3987
11300 21.3932
11400 21.4003
11500 21.4276
11600 21.4525
11700 21.4734
11800 21.4959
11900 21.5114
12000 21.5128
12100 21.5167
12200 21.5219
12300 21.5094
12400 21.4899
12500 21.4946
12600 21.4974
12700 21.4995
12800 21.5061
12900 21.5065
13000 21.52
13100 21.5194
13200 21.5253
13300 21.5123
13400 21.5093
13500 21.5081
13600 21.5034
13700 21.5107
13800 21.5435
13900 21.5659
14000 21.569
14100 21.5657
14200 21.5533
14300 21.5669
14400 21.5663
14500 21.5562
14600 21.5517
14700 21.5469
14800 21.5462
14900 21.531
15000 21.5154
15100 21.4997
15200 21.5014
15300 21.4962
15400 21.4845
