# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 19.7259
100 19.7276
200 19.7129
300 19.7022
400 19.6874
500 19.6822
600 19.6857
700 19.6895
800 19.6876
900 19.6906
1000 19.6975
1100 19.7075
1200 19.7019
1300 19.7084
1400 19.71
1500 19.7195
1600 19.722
1700 19.7183
1800 19.7168
1900 19.7293
2000 19.7499
2100 19.7534
2200 19.7597
2300 19.7666
2400 19.7832
2500 19.783
2600 19.7772
2700 19.7718
2800 19.7683
2900 19.7777
3000 19.7787
3100 19.776
3200 19.7797
3300 19.7882
3400 19.7902
3500 19.8059
3600 19.819
3700 19.8167
3800 19.8132
3900 19.7979
4000 19.7871
4100 19.7815
4200 19.774
4300 19.7678
4400 19.752
4500 19.754
4600 19.7675
4700 19.7814
4800 19.7793
4900 19.7711
5000 19.7688
5100 19.7763
5200 19.7831
5300 19.7831
5400 19.7859
5500 19.788
5600 19.7923
5700 19.7953
5800 19.7952
5900 19.7933
6000 19.7719
6100 19.7629
6200 19.7739
6300 19.7869
6400 19.801
6500 19.8192
6600 19.8254
6700 19.8176
6800 19.7996
6900 19.791
7000 19.7998
7100 19.7986
7200 19.7997
7300 19.8018
7400 19.8146
7500 19.8259
7600 19.826
7700 19.8217
7800 19.8246
7900 19.8354
8000 19.8611
8100 19.869
8200 19.8759
8300 19.8872
8400 19.9033
8500 19.9163
8600 19.9302
8700 19.9493
8800 19.9531
8900 19.9453
9000 19.948
9100 19.9644
9200 19.9658
9300 19.981
9400 20.0018
9500 20.0106
9600 20.0177
9700 20.0149
9800 20.0242
9900 20.0143
10000 20.0112
10100 20.0093
10200 19.9991
10300 19.9988
10400 19.9997
10500 20.0005
10600 19.997
10700 19.9872
10800 19.9671
10900 19.9422
11000 19.9369
11100 19.9339
11200 19.9437
11300 19.9581
11400 19.9616
11500 19.9716
11600 19.9924
11700 19.9923
11800 19.9955
11900 19.9994
12000 19.9974
12100 19.9892
12200 19.9948
12300 19.9889
12400 19.9863
12500 19.9884
12600 19.9785
12700 19.9748
12800 19.9755
12900 19.9636
13000 19.9621
13100 19.9719
13200 19.9668
13300 19.9581
13400 19.9499
13500 19.9481
13600 19.9522
13700 19.9647
13800 19.9834
13900 19.9966
14000 19.9962
14100 19.9909
14200 19.9814
14300 19.9788
14400 19.9748
14500 19.9651
14600 19.9598
14700 19.9738
14800 19.9797
14900 19.9813
15000 19.9857
15100 19.9833
15200 19.9832
15300 19.9893
15400 20.0072
15500 20.0183
15600 20.026
15700 20.0398
15800 20.0511
15900 20.0621
16000 20.0599
16100 20.055
16200 20.0502
16300 20.053
16400 20.0537
16500 20.0478
16600 20.0553
16700 20.0822
16800 20.0931
16900 20.0957
17000 20.084
17100 20.0787
17200 20.0763
17300 20.0691
17400 20.0638
17500 20.0709
17600 20.0544
17700 20.0409
17800 20.0351
17900 20.0328
18000 20.0191
18100 20.0139
18200 20.0087
18300 20.005
18400 19.9941
18500 19.976
18600 19.9492
18700 19.938
18800 19.9409
18900 19.9629
19000 19.9722
19100 19.9894
19200 20.0004
19300 20.0128
19400 20.0073
19500 19.995
19600 19.9925
19700 19.9826
19800 19.9684
19900 19.977
20000 19.9966
20100 20.0034
20200 20.0061
20300 20.0109
20400 20.0008
20500 20.008
20600 20.0027
20700 20.0051
20800 20.0093
20900 20.0092
21000 20.0201
21100 20.0206
21200 20.0082
21300 20.0132
21400 20.0443
21500 20.0553
21600 20.0668
21700 20.0572
21800 20.0468
21900 20.0397
22000 20.0367
22100 20.0419
22200 20.0572
22300 20.0614
22400 20.0652
22500 20.0698
22600 20.0648
22700 20.0608
22800 20.0694
22900 20.0844
23000 20.0915
23100 20.084
23200 20.0891
23300 20.1001
23400 20.1175
23500 20.1472
23600 20.1728
23700 20.1801
23800 20.177
23900 20.1774
24000 20.1667
24100 20.1544
24200 20.1654
24300 20.1623
24400 20.1691
24500 20.1731
24600 20.1827
24700 20.1757
24800 20.1629
24900 20.1631
25000 20.1693
25100 20.1786
25200 20.1843
25300 20.1862
25400 20.2018
25500 20.2027
25600 20.209
25700 20.2281
25800 20.2423
25900 20.2545
26000 20.2553
26100 20.257
26200 20.2537
26300 20.2535
26400 20.2487
26500 20.2339
26600 20.2324
26700 20.2143
26800 20.2151
26900 20.2206
27000 20.2247
27100 20.2069
27200 20.2027
27300 20.1972
27400 20.1941
27500 20.2067
27600 20.2002
27700 20.2107
27800 20.2167
27900 20.2318
28000 20.2485
28100 20.2485
28200 20.2488
28300 20.2584
28400 20.2665
28500 20.2756
28600 20.2807
28700 20.2835
28800 20.2852
28900 20.2857
29000 20.2979
29100 20.3157
29200 20.3283
29300 20.341
29400 20.3351
29500 20.3275
29600 20.3332
29700 20.3289
29800 20.3248
29900 20.3315
30000 20.3531
30100 20.355
30200 20.3645
30300 20.3715
30400 20.3744
30500 20.386
30600 20.3824
30700 20.3762
30800 20.3678
30900 20.3548
31000 20.3522
31100 20.3599
31200 20.3686
31300 20.3688
31400 20.3664
31500 20.3668
31600 20.3534
31700 20.342
31800 20.3145
31900 20.3012
32000 20.2859
32100 20.2861
32200 20.2841
32300 20.2957
32400 20.3125
32500 20.3162
32600 20.316
32700 20.3283
32800 20.3282
32900 20.3255
33000 20.3244
33100 20.3336
33200 20.3329
33300 20.3281
33400 20.3186
33500 20.3325
33600 20.345
33700 20.3431
33800 20.3275
33900 20.3207
34000 20.3308
34100 20.3345
34200 20.3357
34300 20.332
34400 20.3344
34500 20.3258
34600 20.3235
34700 20.3328
34800 20.3388
34900 20.3441
35000 20.3621
35100 20.3658
35200 20.3726
35300 20.3872
35400 20.3919
35500 20.4085
35600 20.4207
35700 20.4223
35800 20.4195
35900 20.4142
36000 20.4077
36100 20.3967
36200 20.3888
36300 20.3679
36400 20.3553
36500 20.3469
36600 20.3376
36700 20.3415
36800 20.3441
36900 20.3453
37000 20.3411
37100 20.3486
37200 20.3613
37300 20.3577
37400 20.3489
37500 20.3526
37600 20.3527
37700 20.3473
37800 20.3364
37900 20.3278
38000 20.3179
38100 20.3
38200 20.3006
38300 20.2966
38400 20.289
38500 20.2753
38600 20.2703
38700 20.2572
38800 20.2346
38900 20.2183
39000 20.2033
39100 20.2136
39200 20.2133
39300 20.2102
39400 20.2142
39500 20.225
39600 20.2492
39700 20.2681
39800 20.2786
39900 20.2764
40000 20.271
40100 20.2843
40200 20.2954
40300 20.3126
40400 20.3149
40500 20.3166
40600 20.3217
40700 20.3318
40800 20.3252
40900 20.3275
41000 20.3275
41100 20.3295
41200 20.3316
41300 20.3352
41400 20.3162
41500 20.3167
41600 20.318
41700 20.3208
41800 20.3279
41900 20.3412
42000 20.341
42100 20.337
42200 20.3456
42300 20.3454
42400 20.3494
42500 20.3393
42600 20.3317
42700 20.3347
42800 20.3262
42900 20.3232
43000 20.3133
43100 20.3102
43200 20.2966
43300 20.2986
43400 20.3104
43500 20.3177
43600 20.3373
43700 20.3546
43800 20.3725
43900 20.3731
44000 20.3695
44100 20.3785
44200 20.3824
44300 20.3914
44400 20.3939
44500 20.3919
44600 20.3869
44700 20.371
44800 20.3762
44900 20.3873
45000 20.3954
45100 20.3833
45200 20.3879
45300 20.3887
45400 20.3939
45500 20.3948
45600 20.394
45700 20.4073
45800 20.4223
45900 20.436
46000 20.4474
46100 20.459
46200 20.4856
46300 20.5003
46400 20.5065
46500 20.5175
46600 20.5185
46700 20.525
46800 20.5265
46900 20.5267
47000 20.5386
47100 20.5271
47200 20.5228
47300 20.5027
47400 20.4986
47500 20.493
47600 20.4826
47700 20.4893
47800 20.5076
47900 20.5313
48000 20.5427
48100 20.5485
48200 20.5396
48300 20.5313
48400 20.5234
48500 20.5241
48600 20.5167
48700 20.5125
48800 20.5125
48900 20.5066
49000 20.5002
49100 20.5096
49200 20.5044
49300 20.4949
49400 20.4743
49500 20.4719
49600 20.4793
49700 20.4906
49800 20.4955
49900 20.4921
50000 20.4936
50100 20.4961
50200 20.5043
50300 20.5047
50400 20.5255
50500 20.5355
50600 20.5407
50700 20.5367
50800 20.5388
50900 20.5321
51000 20.5307
51100 20.5361
51200 20.5309
51300 20.5238
51400 20.5281
51500 20.5509
51600 20.5561
51700 20.5668
51800 20.5928
51900 20.6041
52000 20.6122
52100 20.6214
52200 20.6205
52300 20.6254
52400 20.634
52500 20.632
52600 20.6358
52700 20.6408
52800 20.6376
52900 20.6463
53000 20.6427
53100 20.6381
53200 20.6345
53300 20.6312
53400 20.6441
53500 20.6531
53600 20.6532
53700 20.6629
53800 20.6641
53900 20.6579
54000 20.65
54100 20.6288
54200 20.6241
54300 20.6395
54400 20.6437
54500 20.6481
54600 20.6458
54700 20.644
54800 20.6508
54900 20.6657
55000 20.6853
55100 20.6931
55200 20.6951
55300 20.6943
55400 20.6973
55500 20.6953
55600 20.7064
55700 20.732
55800 20.7408
55900 20.7451
56000 20.7354
56100 20.7313
56200 20.7217
56300 20.7148
56400 20.7234
56500 20.7321
56600 20.7337
56700 20.7183
56800 20.7046
56900 20.7082
57000 20.7217
57100 20.7329
57200 20.7442
57300 20.749
57400 20.7333
57500 20.7299
57600 20.7322
57700 20.7315
57800 20.736
57900 20.7293
58000 20.7161
58100 20.7034
58200 20.6935
58300 20.6953
58400 20.6932
58500 20.6922
58600 20.6796
58700 20.6668
58800 20.6399
58900 20.6317
59000 20.6403
59100 20.6401
59200 20.6385
59300 20.6414
59400 20.6298
59500 20.6251
59600 20.6292
59700 20.6226
59800 20.6104
59900 20.6037
60000 20.5949
60100 20.5951
60200 20.5805
60300 20.5645
60400 20.5591
60500 20.5742
60600 20.5775
60700 20.5832
60800 20.5793
60900 20.5852
61000 20.5969
61100 20.6119
61200 20.6188
61300 20.627
61400 20.6244
61500 20.6271
61600 20.6223
61700 20.6252
61800 20.6351
61900 20.6519
62000 20.6413
62100 20.6463
62200 20.6538
62300 20.6363
62400 20.6323
62500 20.6254
62600 20.6353
62700 20.6445
62800 20.6445
62900 20.6356
63000 20.6231
63100 20.6072
63200 20.6026
63300 20.5939
63400 20.5876
63500 20.5838
63600 20.5751
63700 20.5807
63800 20.5873
63900 20.5923
64000 20.5871
64100 20.5941
64200 20.6056
64300 20.6217
64400 20.6409
64500 20.6664
64600 20.6783
64700 20.6883
64800 20.6848
64900 20.6823
65000 20.6887
65100 20.6927
65200 20.6829
65300 20.6855
65400 20.6942
65500 20.7035
65600 20.7022
65700 20.7091
65800 20.7149
65900 20.7396
66000 20.77
66100 20.7999
66200 20.8088
66300 20.7984
66400 20.8047
66500 20.8054
66600 20.798
66700 20.7806
66800 20.7744
66900 20.7668
67000 20.7739
67100 20.7788
67200 20.77
67300 20.7651
67400 20.7549
67500 20.7545
67600 20.7591
67700 20.7715
67800 20.7797
67900 20.7822
68000 20.7774
68100 20.7982
68200 20.8063
68300 20.8219
68400 20.8348
68500 20.8392
68600 20.8569
68700 20.8583
68800 20.8586
68900 20.8643
69000 20.871
69100 20.8756
69200 20.8668
69300 20.8668
69400 20.8768
69500 20.8801
69600 20.8789
69700 20.8693
69800 20.8697
69900 20.8686
70000 20.8698
70100 20.8679
70200 20.8801
70300 20.8805
70400 20.8779
70500 20.8895
70600 20.9052
70700 20.9086
70800 20.9263
70900 20.9448
71000 20.9571
71100 20.9632
71200 20.9675
71300 20.9679
71400 20.98
71500 20.9917
71600 21.0123
71700 21.0318
71800 21.0577
71900 21.0826
72000 21.0991
72100 21.0984
72200 21.0921
72300 21.0839
72400 21.082
72500 21.094
72600 21.1049
72700 21.1003
72800 21.0991
72900 21.1058
73000 21.1108
73100 21.1052
73200 21.0989
73300 21.1127
73400 21.1222
73500 21.097
73600 21.0864
73700 21.0898
73800 21.0852
73900 21.083
74000 21.0776
74100 21.0735
74200 21.0662
74300 21.0737
74400 21.0778
74500 21.0944
74600 21.1008
74700 21.1023
74800 21.1077
74900 21.1093
75000 21.1075
75100 21.1094
75200 21.1113
75300 21.1052
75400 21.1021
75500 21.0979
75600 21.0871
75700 21.0732
75800 21.0813
75900 21.0953
76000 21.0851
76100 21.0737
76200 21.0734
76300 21.072
76400 21.0612
76500 21.0544
76600 21.0555
76700 21.0606
76800 21.0692
76900 21.0533
77000 21.0413
77100 21.0319
77200 21.0276
77300 21.0199
77400 21.0118
77500 21.0233
77600 21.0305
77700 21.0178
77800 21.0208
77900 21.0301
78000 21.0241
78100 21.0051
78200 21.0038
78300 21.0092
78400 21.0009
78500 20.9932
78600 21.0036
78700 21.0089
78800 21.0078
78900 21.0157
79000 21.0183
79100 21.0164
79200 21.0227
79300 21.0304
79400 21.0275
79500 21.0136
79600 21.0123
79700 21.0091
79800 21.0135
79900 21.0319
80000 21.038
80100 21.0333
80200 21.0262
80300 21.0285
80400 21.0446
80500 21.0568
80600 21.0465
80700 21.0498
80800 21.0572
80900 21.0673
81000 21.0659
81100 21.0661
81200 21.058
81300 21.0529
81400 21.0449
81500 21.0431
81600 21.0351
81700 21.0302
81800 21.0435
81900 21.0452
82000 21.0588
82100 21.07
82200 21.068
82300 21.0592
82400 21.0615
82500 21.0603
82600 21.0512
82700 21.0412
82800 21.0301
82900 21.0134
83000 21.0011
83100 20.9845
83200 20.9643
83300 20.9598
83400 20.958
83500 20.9493
83600 20.9618
83700 20.9834
83800 20.9932
83900 21.0208
84000 21.0443
84100 21.0649
84200 21.0818
84300 21.088
84400 21.1015
84500 21.1102
84600 21.119
84700 21.1239
84800 21.1261
84900 21.1316
85000 21.136
85100 21.1431
85200 21.1528
85300 21.1519
85400 21.1452
85500 21.1381
85600 21.1493
85700 21.158
85800 21.1658
85900 21.1731
86000 21.1881
86100 21.1886
86200 21.1936
86300 21.2121
86400 21.2244
86500 21.2393
86600 21.2351
86700 21.2277
86800 21.2196
86900 21.223
87000 21.2172
87100 21.2296
87200 21.2425
87300 21.2616
87400 21.2704
87500 21.269
87600 21.2801
87700 21.2825
87800 21.2831
87900 21.2705
88000 21.2573
88100 21.2732
88200 21.2837
88300 21.2833
88400 21.2817
88500 21.2694
88600 21.257
88700 21.2472
88800 21.2451
88900 21.2268
89000 21.2094
89100 21.1996
89200 21.2023
89300 21.1904
89400 21.1794
89500 21.1713
89600 21.1631
89700 21.1539
89800 21.1375
89900 21.1277
90000 21.1311
90100 21.1346
90200 21.1354
90300 21.1366
90400 21.1185
90500 21.108
90600 21.1078
90700 21.1076
90800 21.1124
90900 21.1322
91000 21.1398
91100 21.1264
91200 21.1121
91300 21.1024
91400 21.0975
91500 21.0926
91600 21.0829
91700 21.0838
91800 21.0852
91900 21.0541
92000 21.0404
92100 21.0463
92200 21.0405
92300 21.0467
92400 21.0477
92500 21.044
92600 21.0398
92700 21.0397
92800 21.0571
92900 21.0665
93000 21.0655
93100 21.0723
93200 21.0854
93300 21.1016
93400 21.1306
93500 21.1603
93600 21.1546
93700 21.1482
93800 21.1382
93900 21.1274
94000 21.1152
94100 21.1172
94200 21.1267
94300 21.1424
94400 21.1641
94500 21.1884
94600 21.2114
94700 21.2161
94800 21.2097
94900 21.2074
95000 21.2062
95100 21.2214
95200 21.227
95300 21.2414
95400 21.2569
95500 21.2521
95600 21.2413
95700 21.2176
95800 21.212
95900 21.2131
96000 21.2256
96100 21.2279
96200 21.2267
96300 21.2303
96400 21.2179
96500 21.2127
96600 21.2015
96700 21.2127
96800 21.2174
96900 21.2198
97000 21.2155
97100 21.22
97200 21.2277
97300 21.2262
97400 21.2267
97500 21.237
97600 21.2384
97700 21.2465
97800 21.249
97900 21.245
98000 21.234
98100 21.2192
98200 21.2178
98300 21.2047
98400 21.21
98500 21.2083
98600 21.2148
98700 21.2188
98800 21.22
98900 21.2183
99000 21.2426
99100 21.2366
99200 21.2298
99300 21.2239
99400 21.216
99500 21.2107
99600 21.2183
99700 21.2181
99800 21.2235
99900 21.231
100000 21.2446
