# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 1.31611e-28
50 0.17973
100 0.475819
150 0.751032
200 0.984579
250 1.21547
300 1.42724
350 1.62005
400 1.8008
450 1.99172
500 2.18388
550 2.35896
600 2.53186
650 2.72419
700 2.86453
750 2.97985
800 3.09375
850 3.22561
900 3.36968
950 3.50593
1000 3.6593
1050 3.81003
1100 3.92852
1150 4.02693
1200 4.10678
1250 4.16596
1300 4.26468
1350 4.36098
1400 4.44719
1450 4.54428
1500 4.63781
1550 4.70474
1600 4.78005
1650 4.83318
1700 4.89484
1750 4.98111
1800 5.06819
1850 5.15706
1900 5.20866
1950 5.25401
2000 5.33743
2050 5.41699
2100 5.49814
2150 5.58851
2200 5.70353
2250 5.80637
2300 5.93858
2350 6.03818
2400 6.11111
2450 6.16801
2500 6.20919
2550 6.21911
2600 6.25352
2650 6.31895
2700 6.40227
2750 6.49665
2800 6.62271
2850 6.76034
2900 6.87146
2950 6.97426
3000 7.07034
3050 7.17386
3100 7.2765
3150 7.3859
3200 7.46689
3250 7.55429
3300 7.65218
3350 7.74827
3400 7.81906
3450 7.91911
3500 8.04797
3550 8.12902
3600 8.18903
3650 8.25742
3700 8.35195
3750 8.43535
3800 8.52882
3850 8.69267
3900 8.81155
3950 8.88374
4000 8.92854
4050 9.01333
4100 9.05567
4150 9.07834
4200 9.08239
4250 9.09651
4300 9.13073
4350 9.184
4400 9.24362
4450 9.3232
4500 9.40858
4550 9.48273
4600 9.54966
4650 9.63551
4700 9.72009
4750 9.77231
4800 9.82356
4850 9.89986
4900 9.99017
4950 10.0744
5000 10.1311
5050 10.1512
5100 10.1998
5150 10.2416
5200 10.2976
5250 10.3897
5300 10.4649
5350 10.5353
5400 10.555
5450 10.5998
5500 10.6912
5550 10.7773
5600 10.8603
5650 10.8952
5700 10.9241
5750 10.9672
5800 10.957
5850 10.988
5900 11.0169
5950 11.0591
6000 11.0983
6050 11.0667
6100 11.1173
6150 11.1818
6200 11.2311
6250 11.2816
6300 11.3226
6350 11.3887
6400 11.389
6450 11.4102
6500 11.4417
6550 11.5108
6600 11.5928
6650 11.6523
6700 11.6973
6750 11.7212
6800 11.7007
6850 11.7357
6900 11.7856
6950 11.8322
7000 11.8816
7050 11.889
7100 11.894
7150 11.9093
7200 11.9575
7250 11.9861
7300 12.0743
7350 12.1219
7400 12.1698
7450 12.2532
7500 12.3641
7550 12.4433
7600 12.5523
7650 12.6382
7700 12.7113
7750 12.7986
7800 12.8756
7850 12.9162
7900 12.9936
7950 13.0467
8000 13.0722
8050 13.0746
8100 13.1075
8150 13.1412
8200 13.1309
8250 13.1779
8300 13.2269
8350 13.2757
8400 13.2795
8450 13.3427
8500 13.4058
8550 13.4766
8600 13.5023
8650 13.5249
8700 13.5519
8750 13.5586
8800 13.5596
8850 13.5489
8900 13.5311
8950 13.5705
9000 13.6083
9050 13.6545
9100 13.6656
9150 13.665
9200 13.6344
9250 13.6904
9300 13.7597
9350 13.7862
9400 13.8118
9450 13.8804
9500 14.0267
9550 14.1791
9600 14.2996
9650 14.4034
9700 14.4895
9750 14.5833
9800 14.6253
9850 14.6853
9900 14.7812
9950 14.8704
10000 14.9226
