# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 20.9898
100 21.0021
200 21.0029
300 20.9982
400 20.9983
500 21.0115
600 21.0373
700 21.0352
800 21.0505
900 21.0493
1000 21.0461
1100 21.0455
1200 21.0477
1300 21.0484
1400 21.0669
1500 21.0881
1600 21.1017
1700 21.1136
1800 21.132
1900 21.1421
2000 21.1427
2100 21.1281
2200 21.1311
2300 21.1327
2400 21.1327
2500 21.1369
2600 21.1401
2700 21.1321
2800 21.1312
2900 21.1471
3000 21.1675
3100 21.1764
3200 21.1796
3300 21.1984
3400 21.206
3500 21.2066
3600 21.2035
3700 21.1949
3800 21.2037
3900 21.2072
4000 21.2051
4100 21.201
4200 21.1942
4300 21.1876
4400 21.197
4500 21.2042
4600 21.2192
4700 21.2301
4800 21.2269
4900 21.2186
5000 21.2277
5100 21.2263
5200 21.216
5300 21.2157
5400 21.2213
5500 21.2342
5600 21.2487
5700 21.2545
5800 21.2615
5900 21.2516
6000 21.2536
6100 21.2495
6200 21.2506
6300 21.2518
6400 21.2538
6500 21.2455
6600 21.2547
6700 21.2772
6800 21.2919
6900 21.3041
7000 21.3206
7100 21.3331
7200 21.3443
7300 21.3472
7400 21.3594
7500 21.3633
7600 21.3644
7700 21.3568
7800 21.3493
7900 21.3451
8000 21.3556
8100 21.357
8200 21.3577
8300 21.3663
8400 21.3695
8500 21.3771
8600 21.3878
8700 21.3999
8800 21.4147
8900 21.4203
9000 21.4219
9100 21.4271
9200 21.4314
9300 21.4438
9400 21.4462
9500 21.4535
9600 21.4515
9700 21.4596
9800 21.4572
9900 21.4528
10000 21.4378
10100 21.4351
10200 21.4267
10300 21.4218
10400 21.397
10500 21.3819
10600 21.3803
10700 21.3822
10800 21.3879
10900 21.3711
11000 21.3737
11100 21.3879
11200 21.3934
11300 21.3876
11400 21.3919
11500 21.3892
11600 21.3865
11700 21.4101
11800 21.4226
11900 21.4318
12000 21.4393
12100 21.4439
12200 21.4557
12300 21.4619
12400 21.4518
12500 21.4525
12600 21.4611
12700 21.4754
12800 21.4973
12900 21.5011
13000 21.4955
13100 21.4973
13200 21.4959
13300 21.4977
13400 21.5072
13500 21.5171
13600 21.5365
13700 21.5494
13800 21.5579
13900 21.5421
14000 21.5542
14100 21.5662
14200 21.568
14300 21.5675
14400 21.5557
14500 21.5542
14600 21.5576
14700 21.5549
14800 21.5363
14900 21.535
15000 21.5447
15100 21.5208
15200 21.5017
15300 21.4936
15400 21.4776
15500 21.4805
15600 21.4828
15700 21.4955
15800 21.492
15900 21.498
16000 21.4873
16100 21.4902
16200 21.4934
16300 21.4849
16400 21.4795
16500 21.4852
16600 21.4909
16700 21.4892
16800 21.4767
16900 21.464
17000 21.4574
17100 21.4631
17200 21.4636
17300 21.4641
17400 21.4682
17500 21.4733
17600 21.4738
17700 21.4707
17800 21.4596
17900 21.4508
18000 21.4451
18100 21.4505
18200 21.4617
18300 21.4674
18400 21.476
18500 21.4637
18600 21.4746
18700 21.495
18800 21.4978
18900 21.4916
19000 21.4791
19100 21.4776
19200 21.4704
19300 21.4769
19400 21.4888
19500 21.4962
19600 21.5123
19700 21.5193
19800 21.5157
19900 21.5195
20000 21.5289
20100 21.5364
20200 21.5459
20300 21.5452
20400 21.5576
20500 21.5598
20600 21.5647
20700 21.5658
20800 21.5662
20900 21.5668
21000 21.5622
21100 21.5552
21200 21.5511
21300 21.5364
21400 21.5407
21500 21.5422
