# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 20.5715
100 20.5807
200 20.5737
300 20.5829
400 20.5939
500 20.5969
600 20.5925
700 20.5799
800 20.5818
900 20.5899
1000 20.5848
1100 20.5844
1200 20.5744
1300 20.5738
1400 20.5783
1500 20.5852
1600 20.5905
1700 20.5857
1800 20.5768
1900 20.5709
2000 20.5652
2100 20.5745
2200 20.6086
2300 20.6269
2400 20.639
2500 20.6617
2600 20.6827
2700 20.6953
2800 20.7019
2900 20.7194
3000 20.7335
3100 20.749
3200 20.7696
3300 20.7831
3400 20.7717
3500 20.7755
3600 20.7797
3700 20.7848
3800 20.8008
3900 20.8196
4000 20.8218
4100 20.8319
4200 20.8587
4300 20.8722
4400 20.8757
4500 20.8866
4600 20.8773
4700 20.8674
4800 20.8643
4900 20.8677
5000 20.8642
5100 20.854
5200 20.8543
5300 20.8646
5400 20.8681
5500 20.8634
5600 20.8647
5700 20.853
5800 20.8578
5900 20.859
6000 20.8682
6100 20.8712
6200 20.8903
6300 20.9008
6400 20.9179
6500 20.9326
6600 20.9533
6700 20.9617
6800 20.9641
6900 20.977
7000 20.9916
7100 20.9973
7200 21.0029
7300 21.0106
7400 21.0037
7500 21.0006
7600 20.9981
7700 21.0026
7800 20.9992
7900 20.9938
8000 20.9852
8100 20.9923
8200 21.0055
8300 21.0109
8400 21.0212
8500 21.0305
8600 21.0316
8700 21.0317
8800 21.0416
8900 21.0379
9000 21.0352
9100 21.0351
9200 21.0375
9300 21.0506
9400 21.0444
9500 21.035
9600 21.0441
9700 21.0641
9800 21.0706
9900 21.0706
10000 21.0583
10100 21.0442
10200 21.0334
10300 21.0269
10400 21.0434
10500 21.049
10600 21.0373
10700 21.0143
10800 21.0108
10900 20.9976
11000 21.0003
11100 21.0057
11200 21.006
11300 21.0146
11400 21.0138
11500 21.0156
11600 21.0194
11700 21.0168
11800 21.0177
11900 21.0173
12000 21.009
12100 21.0219
12200 21.0319
12300 21.0314
12400 21.0336
12500 21.0271
12600 21.0361
12700 21.0324
12800 21.0357
12900 21.0346
13000 21.0419
13100 21.0607
13200 21.0643
13300 21.07
13400 21.0686
13500 21.0826
13600 21.1053
13700 21.1176
13800 21.14
13900 21.1378
14000 21.1402
14100 21.1451
14200 21.1648
14300 21.166
14400 21.1725
14500 21.1754
14600 21.174
14700 21.166
14800 21.1508
14900 21.1493
15000 21.1608
15100 21.1535
15200 21.1515
15300 21.1692
15400 21.1678
15500 21.1672
15600 21.1794
15700 21.1918
15800 21.1998
15900 21.2119
16000 21.2166
