# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 3.64602e-28
50 0.182797
100 0.481698
150 0.762076
200 1.01264
250 1.25065
300 1.47015
350 1.68789
400 1.88922
450 2.07928
500 2.25149
550 2.43397
600 2.61024
650 2.74627
700 2.8755
750 2.99822
800 3.12032
850 3.23131
900 3.3239
950 3.43071
1000 3.55683
1050 3.67856
1100 3.80167
1150 3.90525
1200 4.0116
1250 4.13102
1300 4.25137
1350 4.33917
1400 4.41659
1450 4.49639
1500 4.61985
1550 4.73109
1600 4.8033
1650 4.87896
1700 4.98362
1750 5.07487
1800 5.18901
1850 5.31407
1900 5.41048
1950 5.51184
2000 5.62043
2050 5.7242
2100 5.8402
2150 5.94303
2200 6.06265
2250 6.15292
2300 6.21875
2350 6.28842
2400 6.3509
2450 6.43378
2500 6.49382
2550 6.54897
2600 6.59968
2650 6.67655
2700 6.75829
2750 6.82834
2800 6.86131
2850 6.9316
2900 7.01631
2950 7.08857
3000 7.13083
3050 7.15665
3100 7.20848
3150 7.31699
3200 7.42685
3250 7.5454
3300 7.67486
3350 7.80044
3400 7.90997
3450 8.0239
3500 8.15066
3550 8.27153
3600 8.40531
3650 8.55113
3700 8.66418
3750 8.73797
3800 8.8285
3850 8.93052
3900 9.00688
3950 9.06678
4000 9.14895
4050 9.20218
4100 9.25124
4150 9.27562
4200 9.29928
4250 9.32513
4300 9.3551
4350 9.36979
4400 9.39872
4450 9.44145
4500 9.46735
4550 9.51303
4600 9.544
4650 9.59116
4700 9.64703
4750 9.70284
4800 9.76548
4850 9.82095
4900 9.85602
4950 9.88643
5000 9.93771
5050 9.99037
5100 10.0502
5150 10.1439
5200 10.257
5250 10.4268
5300 10.6081
5350 10.7381
5400 10.8625
5450 10.9965
5500 11.0637
5550 11.1124
5600 11.2143
5650 11.3128
5700 11.425
5750 11.5379
5800 11.6127
5850 11.7139
5900 11.7949
5950 11.883
6000 11.957
6050 11.9954
6100 12.0113
6150 12.0491
6200 12.1388
6250 12.2375
6300 12.3042
6350 12.3553
6400 12.4561
6450 12.5366
6500 12.6129
6550 12.6559
6600 12.7042
6650 12.777
6700 12.8435
6750 12.9473
6800 13.0546
6850 13.1045
6900 13.1882
6950 13.2169
7000 13.2561
7050 13.3099
7100 13.3979
7150 13.5222
7200 13.6061
7250 13.6571
7300 13.6618
7350 13.721
7400 13.796
7450 13.8693
7500 13.9405
7550 14.0581
7600 14.1569
7650 14.2062
7700 14.263
7750 14.317
7800 14.3817
7850 14.4011
7900 14.3895
7950 14.4254
8000 14.4986
8050 14.5531
8100 14.586
8150 14.5862
8200 14.6113
8250 14.6452
8300 14.6548
8350 14.6344
8400 14.6137
8450 14.6478
8500 14.6672
8550 14.7248
8600 14.8115
8650 14.8848
8700 14.9659
8750 15.059
8800 15.1505
8850 15.2114
8900 15.2758
8950 15.3357
9000 15.4419
9050 15.5491
9100 15.6761
9150 15.8195
9200 15.9193
9250 15.9797
9300 16.0658
9350 16.1547
9400 16.2648
9450 16.3421
9500 16.3622
9550 16.4061
9600 16.4273
9650 16.3975
9700 16.3927
9750 16.3931
9800 16.4079
9850 16.3877
9900 16.3202
9950 16.2832
10000 16.3395
10050 16.4322
10100 16.5025
10150 16.5333
10200 16.5527
10250 16.619
10300 16.6569
10350 16.6567
10400 16.6995
10450 16.7306
10500 16.8303
10550 16.9117
10600 17.033
10650 17.1475
10700 17.2818
10750 17.3921
10800 17.5253
10850 17.7028
10900 17.856
10950 17.9433
11000 18.0089
11050 18.0703
11100 18.1382
11150 18.1645
11200 18.1835
11250 18.2251
11300 18.2901
11350 18.369
11400 18.4462
11450 18.5313
11500 18.6028
11550 18.6832
11600 18.7515
11650 18.7844
11700 18.7936
11750 18.8141
11800 18.9081
11850 19.0433
11900 19.1562
11950 19.2676
12000 19.4012
12050 19.5261
12100 19.672
12150 19.731
12200 19.8315
12250 19.9516
12300 20.0536
12350 20.1193
12400 20.167
12450 20.2263
12500 20.3206
12550 20.3956
12600 20.4544
12650 20.4838
12700 20.5156
12750 20.5983
12800 20.6908
12850 20.7907
12900 20.9082
12950 21.0447
13000 21.1535
13050 21.2315
13100 21.2757
13150 21.3092
13200 21.3314
13250 21.3328
13300 21.3818
13350 21.4416
13400 21.5248
13450 21.6403
13500 21.7104
13550 21.7604
13600 21.7925
13650 21.7981
13700 21.7517
13750 21.7195
13800 21.7171
13850 21.7439
13900 21.7391
13950 21.7014
14000 21.658
14050 21.6289
14100 21.6425
14150 21.6726
14200 21.7195
14250 21.7778
14300 21.8371
14350 21.8849
14400 21.95
14450 22.0369
14500 22.1413
14550 22.1744
14600 22.2078
14650 22.2356
14700 22.24
14750 22.2446
14800 22.2086
14850 22.1653
14900 22.139
14950 22.2087
15000 22.2715
15050 22.3319
15100 22.3941
15150 22.4414
15200 22.5165
15250 22.5682
15300 22.7022
15350 22.8314
15400 22.917
15450 23.1103
15500 23.2569
15550 23.389
15600 23.4857
15650 23.6349
15700 23.7713
15750 23.9133
15800 24.0049
15850 24.1346
15900 24.2148
15950 24.3186
16000 24.4287
16050 24.5138
16100 24.5963
16150 24.69
16200 24.7519
