# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 3.15515e-28
100 0.508941
200 1.09435
300 1.65314
400 2.1665
500 2.62733
600 3.02402
700 3.42779
800 3.78667
900 4.07486
1000 4.38146
1100 4.57829
1200 4.85984
1300 5.23141
1400 5.45448
1500 5.79575
1600 6.10252
1700 6.42489
1800 6.75176
1900 7.09968
2000 7.4252
2100 7.63072
2200 7.89048
2300 8.03914
2400 8.33433
2500 8.77781
2600 9.08989
2700 9.31997
2800 9.42378
2900 9.59941
3000 9.76133
3100 9.94111
3200 10.179
3300 10.3608
3400 10.2454
3500 10.2691
3600 10.4198
3700 10.4869
3800 10.5715
3900 10.8465
4000 11.0796
4100 11.1885
4200 11.3139
4300 11.4469
4400 11.6479
4500 11.9524
4600 12.2178
4700 12.4884
4800 12.5579
4900 12.7064
5000 13.0196
5100 13.502
5200 13.8617
5300 14.0923
5400 14.0679
5500 14.2168
5600 14.4455
5700 14.7203
5800 14.9347
5900 15.1499
6000 15.3743
6100 15.4777
6200 15.6084
6300 15.8766
6400 16.0527
6500 16.1092
6600 16.2914
6700 16.6379
6800 16.7799
6900 16.9784
7000 17.0881
7100 17.157
7200 17.3146
7300 17.3543
7400 17.1886
7500 17.0459
7600 17.0573
7700 17.1583
7800 17.1932
7900 17.213
8000 17.3608
8100 17.4672
8200 17.5864
8300 17.681
8400 17.9002
8500 18.1447
8600 18.3495
8700 18.6028
8800 18.897
8900 19.3824
9000 19.6126
9100 19.818
9200 20.1196
9300 20.4663
9400 20.5893
9500 20.6878
9600 20.8961
9700 20.9315
9800 21.0275
9900 21.2109
10000 21.2205
10100 21.2472
10200 21.2807
10300 21.2963
10400 21.2713
10500 21.5113
10600 21.8025
10700 22.0305
10800 22.276
10900 22.3553
11000 22.3035
11100 22.2062
11200 22.1697
11300 22.1408
11400 22.327
11500 22.4955
11600 22.6608
11700 22.8094
11800 23.1666
11900 23.4459
12000 23.6463
12100 23.8204
12200 23.7128
12300 23.6692
12400 23.6822
12500 23.7637
12600 23.7124
12700 23.8675
12800 24.1309
12900 24.1763
13000 24.3001
13100 24.4359
13200 24.5693
13300 24.7727
13400 25.0002
13500 25.325
13600 25.7451
13700 25.8612
13800 26.018
13900 26.0411
14000 26.1023
14100 26.0933
14200 26.138
14300 26.2695
14400 26.2444
14500 26.1565
14600 26.0447
14700 26.2052
14800 26.2149
14900 26.3892
15000 26.7773
15100 27.0063
15200 27.0997
15300 27.0414
15400 27.1755
15500 27.4454
15600 27.6888
15700 27.7694
15800 27.8411
15900 27.902
16000 28.1018
16100 28.3062
16200 28.6393
16300 28.6976
16400 28.8572
16500 28.8402
16600 28.9926
16700 29.1459
16800 29.365
16900 29.4859
17000 29.32
17100 29.2657
17200 29.274
17300 29.3571
17400 29.5634
17500 29.7243
17600 29.7716
17700 29.7936
17800 29.7725
17900 29.7779
18000 29.841
18100 30.122
18200 30.5758
18300 30.6989
18400 30.5864
18500 30.7375
18600 31.0224
18700 31.2285
18800 31.3969
18900 31.7218
19000 31.8317
19100 31.9787
19200 32.1292
19300 32.3129
19400 32.5211
19500 32.7131
19600 32.6866
19700 32.7941
19800 32.9828
19900 33.1768
20000 33.4589
20100 33.7728
20200 33.8795
20300 33.9164
20400 34.0158
20500 34.3348
20600 34.4942
20700 34.9759
20800 35.4944
20900 35.8228
21000 36.2474
21100 36.5912
21200 36.7307
21300 36.8119
21400 36.9882
21500 37.1928
21600 37.466
21700 37.5908
21800 37.5801
21900 37.3538
22000 37.195
22100 37.334
22200 37.427
22300 37.6776
22400 37.8018
22500 37.8097
22600 37.8561
22700 38.0106
22800 38.0657
22900 38.2717
23000 38.3414
23100 38.4547
23200 38.5339
23300 38.5022
23400 38.4872
23500 38.5013
23600 38.5132
23700 38.5399
23800 38.6786
23900 38.8525
24000 38.7871
24100 38.7146
24200 39.1231
24300 39.3883
24400 39.2547
24500 39.0574
24600 39.3169
24700 39.6073
24800 39.8349
24900 40.0688
25000 40.2779
25100 40.2003
25200 40.3424
25300 40.5921
25400 40.4714
25500 40.3137
25600 40.2524
25700 40.1687
25800 40.1116
25900 40.0495
26000 39.7977
26100 39.7602
26200 39.8353
26300 39.8764
26400 40.1424
26500 40.2531
26600 40.2905
26700 40.5036
26800 40.5782
26900 40.6885
27000 40.7879
27100 40.8708
27200 40.726
27300 40.7881
27400 40.8374
27500 40.8
27600 40.9679
27700 41.1473
27800 41.0895
27900 40.9849
28000 41.0409
28100 41.0904
28200 41.0859
28300 40.9952
28400 41.0814
28500 41.2038
28600 41.1334
28700 41.0448
28800 41.0413
28900 41.081
29000 41.416
29100 41.6707
29200 42.0299
29300 42.1932
29400 42.2144
29500 42.5238
29600 42.7613
29700 42.8611
29800 43.0746
29900 43.0571
30000 43.3324
30100 43.6956
30200 44.038
30300 44.3056
30400 44.1941
30500 44.1712
30600 44.3582
30700 44.5864
30800 44.9017
30900 45.1624
31000 44.9112
31100 44.7829
31200 44.5268
31300 44.5262
31400 44.5454
31500 44.6969
31600 44.6938
31700 44.6247
31800 44.5764
31900 44.3839
32000 44.0191
32100 43.9366
32200 43.9341
32300 44.1871
32400 44.3988
32500 44.613
32600 44.7842
32700 44.8263
32800 44.9884
32900 45.0412
33000 45.2399
33100 45.7228
33200 45.9738
33300 46.2779
33400 46.5811
33500 47.0447
33600 47.1048
33700 47.3623
33800 47.7437
33900 47.9795
34000 48.2083
34100 48.5903
34200 49.0718
34300 49.4492
34400 49.7469
34500 49.7716
34600 49.9723
34700 50.0647
34800 50.5264
34900 50.9041
35000 51.218
35100 51.4209
35200 51.744
35300 51.7764
35400 51.8308
35500 51.827
35600 51.6197
35700 51.511
35800 51.1948
35900 51.0661
36000 51.0805
36100 51.3639
36200 51.4959
36300 51.4655
36400 51.5669
36500 51.782
36600 51.8583
36700 52.0454
36800 52.0493
36900 52.1251
37000 52.088
37100 52.2127
37200 52.3209
37300 52.4989
37400 52.676
37500 52.4695
37600 52.273
37700 52.2363
