# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 2.79038e-29
100 0.592468
200 1.40328
300 2.2032
400 2.90124
500 3.72123
600 4.60568
700 5.27184
800 5.9905
900 6.71459
1000 7.33723
1100 7.97805
1200 8.6472
1300 9.21237
1400 9.86793
1500 10.5799
1600 11.188
1700 11.5305
1800 11.8488
1900 12.1909
2000 12.4078
2100 12.6432
2200 12.9742
2300 13.1186
2400 13.1864
2500 13.4603
2600 14.0587
2700 14.6156
2800 15.2055
2900 15.6437
3000 16.1065
3100 16.3686
3200 16.6243
3300 16.811
3400 17.2646
3500 17.682
3600 18.1307
3700 18.4393
3800 18.3018
3900 18.3921
4000 18.6006
4100 19.1136
4200 19.7737
4300 20.1918
4400 20.4519
4500 20.5458
4600 20.6746
4700 20.8869
4800 21.1799
4900 21.3587
5000 21.6805
5100 21.7519
5200 21.9886
5300 22.4769
5400 23.0296
5500 23.6756
5600 24.41
5700 24.9414
5800 25.6048
5900 26.1201
6000 26.0927
6100 26.3158
6200 26.4272
6300 26.4132
6400 26.4738
6500 26.5462
6600 26.9001
6700 27.4917
6800 27.7556
6900 27.9172
7000 27.9787
7100 28.4204
7200 29.1396
7300 29.7491
7400 30.3247
7500 30.8326
7600 31.8482
7700 32.5865
7800 32.9813
7900 33.4728
8000 34.1086
8100 34.5813
8200 35.1016
8300 35.7521
8400 36.4176
8500 37.1025
8600 37.2784
8700 37.6301
8800 37.9223
8900 38.0813
9000 38.6188
9100 39.2863
9200 39.8194
9300 40.1076
9400 40.4525
9500 40.7352
9600 40.755
9700 40.9813
9800 41.0951
9900 41.083
10000 41.4645
10100 42.5577
10200 43.4625
10300 44.3172
10400 44.9699
10500 45.8243
10600 46.4472
10700 46.6127
10800 46.9487
10900 47.4407
11000 47.8968
11100 48.3428
11200 48.1961
11300 48.1264
11400 48.2135
11500 48.5161
11600 49.0367
11700 49.3581
11800 49.3373
11900 49.3848
12000 49.7127
12100 50.149
12200 50.6304
12300 50.7225
12400 50.8798
12500 51.2043
12600 51.3095
12700 51.7579
12800 51.6597
12900 51.8191
13000 51.7232
13100 52.131
13200 52.6291
13300 53.138
13400 53.5835
13500 54.0522
13600 54.4817
13700 54.7908
13800 55.025
13900 55.6214
14000 56.591
14100 57.8855
14200 58.5752
14300 58.9884
14400 59.1919
14500 59.2543
14600 59.17
14700 58.9183
14800 59.1639
14900 59.6697
15000 59.9294
15100 60.5985
15200 61.4201
15300 62.8829
15400 64.0284
15500 65.1728
15600 66.2298
15700 67.1887
15800 67.8209
15900 68.3735
16000 68.9031
16100 69.5922
16200 70.1826
16300 70.4586
16400 70.5091
16500 71.2933
16600 72.4078
16700 73.3969
16800 73.8917
16900 73.7848
17000 73.6866
17100 73.8166
17200 73.946
17300 73.4424
17400 73.4854
