# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed2[4]
0 6.71537e-29
100 0.519151
200 1.19573
300 1.76262
400 2.28737
500 2.75927
600 3.20182
700 3.6704
800 4.12795
900 4.52442
1000 4.89821
1100 5.33085
1200 5.73913
1300 6.1434
1400 6.52129
1500 6.77462
1600 7.08129
1700 7.38427
1800 7.64123
1900 7.90261
2000 8.2385
2100 8.56628
2200 8.9586
2300 9.30573
2400 9.67728
2500 10.0211
2600 10.3536
2700 10.629
2800 10.9876
2900 11.2723
3000 11.5581
3100 11.823
3200 12.054
3300 12.3873
3400 12.6744
3500 12.8654
3600 13.1028
3700 13.274
3800 13.568
3900 13.9011
4000 14.2361
4100 14.5169
4200 14.7873
4300 15.0605
4400 15.2665
4500 15.4278
4600 15.5931
4700 15.7349
4800 16.0236
4900 16.4144
5000 16.7881
5100 17.0771
5200 17.3299
5300 17.6307
5400 17.8037
5500 17.9831
5600 18.1768
5700 18.3171
5800 18.6512
5900 18.9561
6000 19.2312
6100 19.4662
6200 19.6888
6300 19.8355
6400 19.9287
6500 20.1259
6600 20.2519
6700 20.5415
6800 20.6537
6900 20.872
7000 21.1901
7100 21.5019
7200 21.734
7300 21.9988
7400 22.3084
7500 22.4683
7600 22.6273
7700 22.8708
7800 22.9962
7900 23.2365
8000 23.4679
8100 23.7978
8200 24.1639
8300 24.5598
8400 24.8186
8500 25.0344
8600 25.2771
8700 25.5113
8800 25.8232
8900 26.1013
9000 26.4727
9100 26.6476
9200 26.8903
9300 27.004
9400 27.169
9500 27.2885
9600 27.5235
9700 27.738
9800 27.9162
9900 28.153
10000 28.2397
10100 28.2671
10200 28.2777
10300 28.2809
10400 28.2761
10500 28.4144
10600 28.6447
10700 28.8105
10800 28.8816
10900 28.9908
11000 29.2549
11100 29.3957
11200 29.5489
11300 29.8059
11400 30.2047
11500 30.6171
11600 30.7711
11700 31.1301
11800 31.6347
11900 31.8481
12000 31.8044
12100 31.9222
12200 31.9165
12300 31.971
12400 32.2264
12500 32.4809
12600 32.7913
12700 33.0929
12800 33.3495
12900 33.6411
13000 33.8914
13100 34.036
13200 34.1738
13300 34.2181
13400 34.2241
13500 34.2917
13600 34.4797
13700 34.9019
13800 35.15
13900 35.1709
14000 35.1523
14100 35.1195
14200 35.148
14300 35.3485
14400 35.4853
14500 35.7961
14600 36.083
14700 36.3259
14800 36.4545
14900 36.6647
15000 36.8171
15100 36.8786
15200 36.9163
15300 36.8182
15400 36.9071
15500 36.8669
15600 36.9049
15700 37.1173
15800 37.3183
15900 37.5573
16000 37.7326
16100 37.8319
16200 37.9502
16300 38.0097
16400 38.268
16500 38.4344
16600 38.3812
16700 38.4137
16800 38.6236
16900 38.8765
17000 38.7581
17100 38.8248
17200 39.1158
17300 39.3341
17400 39.5326
17500 39.8417
17600 40.0793
17700 40.2321
17800 40.3914
17900 40.5808
18000 40.7398
18100 40.84
18200 40.8991
18300 41.0542
18400 41.4427
18500 41.8246
18600 42.1963
18700 42.3807
18800 42.4921
18900 42.2675
19000 42.4557
19100 42.6467
19200 42.7646
19300 43.1147
19400 43.4381
19500 43.674
19600 43.9924
19700 44.1311
19800 44.32
19900 44.3543
20000 44.4293
20100 44.3375
20200 44.4678
20300 44.7111
20400 44.8577
20500 44.9834
20600 45.1249
20700 45.367
20800 45.6734
20900 45.958
21000 46.1524
21100 46.4258
21200 46.8465
21300 47.4054
21400 47.7711
21500 47.9165
21600 48.3645
21700 48.8128
21800 49.0241
21900 49.1417
22000 49.2381
22100 49.3655
22200 49.5797
22300 49.814
22400 50.0356
22500 50.3903
22600 50.4759
22700 50.802
22800 51.3013
22900 51.8208
23000 52.096
23100 51.9548
23200 51.7399
23300 51.6332
23400 51.6755
23500 51.7635
23600 51.8505
23700 52.0526
23800 52.3268
23900 52.6436
24000 52.7075
24100 52.7514
24200 52.797
24300 52.9086
24400 53.1079
24500 53.4827
24600 53.5378
24700 53.4519
24800 53.6746
24900 53.7579
25000 54.0319
25100 54.0518
25200 54.1836
25300 54.2573
25400 54.4812
25500 54.6987
25600 54.73
25700 54.8564
25800 54.9749
25900 55.3451
26000 55.6089
26100 55.5638
26200 55.5854
26300 55.6384
26400 55.5805
26500 55.6137
26600 55.6023
26700 55.5187
26800 55.5029
26900 55.6672
27000 55.894
27100 56.3693
27200 56.7912
27300 57.0049
27400 57.3739
27500 57.6159
27600 57.8367
27700 58.0012
27800 58.1823
27900 58.3505
28000 58.4673
28100 58.7121
28200 59.108
28300 59.4537
28400 59.9295
28500 60.2964
28600 60.5373
28700 60.6609
28800 60.652
28900 60.7569
29000 60.9197
29100 60.9474
29200 61.0494
29300 61.2566
29400 61.505
29500 61.6291
29600 61.4512
29700 61.3866
29800 61.489
29900 61.9773
30000 62.395
30100 62.6495
30200 62.8748
30300 62.9338
30400 62.9419
30500 63.1441
30600 63.4418
30700 63.5876
30800 63.6854
30900 63.7599
31000 63.852
31100 63.8811
31200 63.92
31300 64.2343
31400 64.2974
31500 64.5626
31600 64.9632
31700 65.2146
31800 65.4025
31900 65.394
32000 65.7172
32100 66.1517
32200 66.3863
32300 66.571
32400 66.6885
32500 66.9256
32600 67.0345
32700 66.9558
32800 67.0664
32900 67.104
33000 67.3996
33100 67.4578
33200 67.7896
33300 67.9812
33400 67.9792
33500 67.9424
33600 67.977
33700 68.2836
33800 68.5753
33900 68.568
34000 68.8548
34100 69.2071
34200 69.6894
34300 70.0655
34400 70.5529
34500 70.977
34600 71.5833
34700 72.2497
34800 72.6529
34900 73.028
35000 73.1555
35100 73.6155
35200 74.1133
