# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed1[4]
0 7.57732e-29
100 0.536721
200 1.1495
300 1.69025
400 2.21696
500 2.66263
600 3.09709
700 3.43783
800 3.72487
900 4.07809
1000 4.4148
1100 4.71805
1200 5.05574
1300 5.43314
1400 5.8404
1500 6.20957
1600 6.58926
1700 6.95791
1800 7.22382
1900 7.55643
2000 7.83377
2100 8.12459
2200 8.52331
2300 8.85918
2400 9.16031
2500 9.49132
2600 9.74218
2700 9.9821
2800 10.14
2900 10.3391
3000 10.5731
3100 10.8309
3200 10.9644
3300 11.0262
3400 11.1729
3500 11.4261
3600 11.7154
3700 12.0251
3800 12.3203
3900 12.6057
4000 12.882
4100 13.1789
4200 13.3324
4300 13.4136
4400 13.552
4500 13.5998
4600 13.7643
4700 13.9562
4800 14.103
4900 14.2815
5000 14.5158
5100 14.7192
5200 14.8233
5300 14.9209
5400 15.0198
5500 15.1156
5600 15.2964
5700 15.3951
5800 15.5559
5900 15.7148
6000 15.9157
6100 16.2985
6200 16.7054
6300 17.0207
6400 17.3019
6500 17.6052
6600 17.9771
6700 18.1403
6800 18.2918
6900 18.5152
7000 18.6533
7100 18.8451
7200 19.1053
7300 19.2998
7400 19.6424
7500 19.875
7600 20.0339
7700 20.3117
7800 20.6696
7900 21.0063
8000 21.2581
8100 21.2982
8200 21.3123
8300 21.3691
8400 21.5228
8500 21.7866
8600 21.9615
8700 22.1324
8800 22.2706
8900 22.4813
9000 22.6237
9100 22.7879
9200 22.8647
9300 22.8598
9400 22.8328
9500 22.9337
9600 23.0636
9700 23.0709
9800 23.0698
9900 23.1516
10000 23.2877
10100 23.4182
10200 23.603
10300 23.6702
10400 23.7785
10500 23.8883
10600 24.0296
10700 24.1489
10800 24.2189
10900 24.4892
11000 24.8804
11100 25.085
11200 25.1365
11300 25.334
11400 25.7084
11500 26.0565
11600 26.2294
11700 26.3878
11800 26.4564
11900 26.548
12000 26.6769
12100 26.98
12200 27.1535
12300 27.2296
12400 27.382
12500 27.5591
12600 27.7358
12700 27.7636
12800 27.9281
12900 28.0563
13000 28.1367
13100 28.2361
13200 28.3769
13300 28.5011
13400 28.5014
13500 28.4751
13600 28.4979
13700 28.6602
13800 28.6996
13900 28.93
14000 29.2874
14100 29.6205
14200 29.8976
14300 30.2082
14400 30.3438
14500 30.4995
14600 30.5282
14700 30.6746
14800 30.8009
14900 31.0306
15000 31.1622
15100 31.1765
15200 31.3693
15300 31.5584
15400 31.7928
15500 31.8481
15600 31.8786
15700 32.0415
15800 32.1346
15900 32.2477
16000 32.47
16100 32.646
16200 32.7653
16300 33.0144
16400 33.2869
16500 33.4378
16600 33.757
16700 34.033
16800 34.3043
16900 34.4857
17000 34.5856
17100 34.5696
17200 34.7003
17300 34.9433
17400 35.1345
17500 35.6135
17600 35.7836
17700 35.864
17800 35.8117
17900 35.9205
18000 35.9445
18100 35.9179
18200 35.913
18300 36.0671
18400 36.2129
18500 36.269
18600 36.508
18700 36.6727
18800 36.7409
18900 36.8731
19000 36.9961
19100 37.1837
19200 37.4393
19300 37.6072
19400 37.7823
