# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_24_10_1[4]
42600 53.2938
42700 53.3572
42800 53.5746
42900 53.8765
43000 54.0222
43100 54.0619
43200 53.9021
43300 53.8273
43400 53.9902
43500 53.8929
43600 53.8208
43700 53.8657
43800 54.0081
43900 54.1185
44000 54.1754
44100 54.1077
44200 54.0671
44300 53.89
44400 53.7598
44500 53.691
44600 53.5943
44700 53.9611
44800 54.3582
44900 54.4987
45000 54.6436
45100 54.8565
45200 54.9425
45300 55.1576
45400 55.3358
45500 55.4631
45600 55.5548
45700 55.5583
45800 55.7109
45900 55.9585
46000 56.0765
46100 55.9461
46200 55.922
46300 55.9866
46400 56.0153
46500 56.0587
46600 56.0322
46700 56.0494
46800 56.259
46900 56.5583
47000 56.4983
47100 56.3789
47200 56.2141
47300 56.1046
47400 56.1304
47500 56.1251
47600 56.2507
47700 56.4386
47800 56.5455
47900 56.6391
48000 56.6295
48100 56.5213
48200 56.6369
48300 56.8119
48400 56.9672
48500 56.8451
48600 56.6888
48700 56.6264
48800 56.5531
48900 56.4674
49000 56.5663
49100 56.8554
49200 57.0519
49300 57.0307
49400 56.937
49500 56.7845
49600 56.7408
49700 56.8068
49800 56.7519
49900 56.8183
50000 57.1656
50100 57.201
50200 57.2915
50300 57.2765
50400 57.0369
50500 57.0341
50600 57.0552
50700 57.1365
50800 57.3307
50900 57.6952
51000 57.8639
51100 57.9281
51200 57.8811
51300 57.9669
51400 58.2414
51500 58.3768
51600 58.5982
51700 58.6567
51800 58.8152
51900 58.9586
52000 58.9239
52100 59.0047
52200 59.3322
52300 59.5876
52400 59.7824
52500 59.8253
52600 59.9026
52700 59.899
52800 60.108
52900 60.4044
53000 60.6127
53100 60.6985
53200 60.9139
53300 61.1361
53400 61.1394
53500 61.2482
53600 61.3606
53700 61.4672
53800 61.5866
53900 61.6102
54000 61.4504
54100 61.4032
54200 61.5814
54300 61.4898
54400 61.5413
54500 61.6145
54600 61.5488
54700 61.6917
54800 61.7612
54900 61.8743
55000 61.7168
55100 61.6185
55200 61.5887
55300 61.5788
55400 61.642
55500 61.6587
55600 61.5167
55700 61.338
55800 61.3806
55900 61.2824
56000 61.3053
56100 61.2568
56200 61.3617
56300 61.6368
56400 61.57
56500 61.7206
56600 61.7049
56700 61.493
56800 61.1727
56900 61.2913
57000 61.3636
57100 61.4844
57200 61.7102
57300 61.8357
57400 61.8215
57500 61.9034
57600 62.072
57700 62.3233
57800 62.4785
57900 62.5914
58000 62.8561
58100 63.1543
58200 63.5183
58300 63.6831
58400 63.9167
58500 64.1451
58600 64.3959
58700 64.5906
58800 64.8541
58900 65.0404
59000 64.8843
59100 64.9714
59200 65.3594
59300 65.5382
59400 65.7123
59500 65.8674
59600 66.0177
59700 65.9754
59800 66.1472
59900 66.1019
60000 66.1176
60100 66.0356
60200 66.3115
60300 66.4311
60400 66.6174
60500 66.8043
60600 67.1372
60700 67.3855
60800 67.6405
60900 67.6026
61000 67.6323
61100 67.6194
61200 67.8599
61300 68.1448
61400 68.6111
61500 68.8214
61600 69.159
61700 69.4814
61800 69.8346
61900 70.2784
62000 70.6088
62100 70.8855
62200 71.1486
62300 71.2884
62400 71.3911
62500 71.5643
62600 71.4862
62700 71.7785
62800 71.7026
62900 71.6978
63000 71.8097
63100 71.9333
63200 71.9023
63300 71.9141
63400 72.1075
63500 72.3396
63600 72.3369
63700 72.2672
63800 72.0485
63900 71.9002
64000 71.7058
64100 71.9259
64200 71.8742
64300 71.8458
64400 72.0545
64500 72.3768
64600 72.3892
64700 72.2338
64800 72.3259
64900 72.5778
65000 72.8616
65100 73.0434
65200 73.1012
65300 73.1168
65400 73.1574
65500 73.3019
65600 73.4421
65700 73.4105
65800 73.5758
65900 73.5687
66000 73.4912
66100 73.638
66200 74.0608
66300 74.273
66400 74.1077
66500 74.2035
66600 74.319
66700 74.2939
66800 74.3784
66900 74.4524
67000 74.7173
67100 75.1813
67200 75.4071
67300 75.6778
67400 75.7118
67500 75.9248
67600 76.0496
67700 76.2151
67800 76.4385
67900 76.7687
68000 77.0218
68100 77.3815
68200 77.5587
68300 77.8429
68400 78.0238
68500 78.1224
68600 78.3502
68700 78.3958
68800 78.3603
68900 78.4937
69000 78.8405
69100 78.9374
69200 79.057
69300 79.3551
69400 79.6096
69500 80.0687
69600 80.2627
69700 80.5892
69800 81.0083
69900 81.4464
70000 81.6811
70100 81.7006
70200 81.7934
70300 81.6088
70400 81.5038
70500 81.4101
70600 81.4292
70700 81.451
70800 81.5695
70900 81.8068
71000 82.017
71100 81.9794
71200 82.3217
71300 82.5054
71400 82.7985
71500 82.9043
71600 83.003
71700 83.3731
71800 83.5593
71900 83.7327
72000 83.6581
72100 83.6742
72200 83.8662
72300 83.8985
72400 84.031
72500 84.0395
72600 84.2677
72700 84.2433
72800 84.2843
72900 84.4467
73000 84.4595
73100 84.6407
73200 85.0408
73300 85.1468
73400 85.2513
73500 85.3839
73600 85.3318
73700 85.3055
73800 85.5206
73900 85.9649
74000 86.216
74100 86.367
74200 86.2591
74300 86.2036
74400 85.8016
74500 85.5019
74600 85.2441
74700 85.0472
74800 84.8085
74900 84.9506
75000 85.0565
75100 85.0366
75200 84.8907
75300 84.9882
75400 85.0247
75500 85.2094
75600 85.3117
75700 85.4022
75800 85.7375
75900 86.2942
76000 86.4418
76100 86.7439
76200 86.6459
76300 86.846
76400 87.2042
76500 87.3071
76600 87.0588
76700 87.0443
76800 87.102
76900 87.2808
77000 87.3925
77100 87.693
77200 87.8682
77300 87.7175
77400 87.8009
77500 88.0306
77600 88.124
77700 88.0281
77800 88.1866
77900 88.2413
78000 88.3575
78100 88.3454
78200 88.1461
78300 87.9743
78400 87.8671
78500 87.6258
78600 87.7568
78700 87.6626
78800 87.5547
78900 87.2908
79000 87.3038
79100 87.2439
79200 87.3711
79300 87.4978
79400 87.3402
79500 87.2243
79600 87.1937
79700 87.1933
79800 87.2616
79900 87.5813
80000 87.8507
80100 87.8997
80200 87.7011
80300 87.6686
80400 87.7449
80500 87.9173
80600 87.8936
80700 87.821
80800 88.0225
80900 88.1516
81000 88.4642
81100 88.7336
81200 89.155
81300 89.2735
81400 89.0936
81500 88.8722
81600 88.9688
81700 89.1732
81800 89.3095
81900 89.4938
82000 89.4477
82100 89.4127
82200 89.4753
82300 89.432
82400 89.5046
82500 89.7327
82600 89.9455
82700 90.026
82800 89.9471
82900 90.2369
83000 90.3803
83100 90.3977
83200 90.4985
83300 90.6012
83400 90.4953
83500 90.5979
83600 90.6321
83700 90.7145
83800 90.9435
83900 91.0174
84000 91.294
84100 91.3485
84200 91.5108
84300 91.4866
84400 91.3754
84500 91.2183
84600 91.0011
84700 90.9215
84800 90.9493
84900 91.0343
85000 91.1066
85100 91.093
85200 91.2268
85300 91.5397
85400 91.7051
85500 91.7489
85600 91.6703
85700 91.5004
85800 91.5634
85900 91.6384
86000 91.8977
86100 92.0021
86200 91.7553
86300 91.7061
86400 92.1192
86500 92.5839
86600 93.0765
86700 93.1517
86800 93.1184
86900 93.1223
87000 93.1576
87100 93.02
87200 92.9487
87300 92.8423
87400 92.6941
87500 92.603
87600 92.6387
87700 92.4521
87800 92.3078
87900 92.0433
88000 91.8404
88100 91.7722
88200 92.1226
88300 92.4918
88400 92.5485
88500 92.3893
88600 92.3568
88700 92.2979
88800 92.5546
88900 92.8074
89000 92.9477
89100 92.9486
89200 92.83
89300 92.9234
89400 93.0345
89500 93.1221
89600 93.5182
89700 93.7804
89800 94.1574
89900 94.3325
90000 94.3468
90100 94.1412
90200 94.0717
90300 94.3495
90400 94.225
90500 94.1114
90600 94.2062
90700 94.3249
90800 94.4174
90900 94.557
91000 94.4411
91100 94.6146
91200 94.7775
91300 94.936
91400 94.9781
91500 94.8481
91600 95.1458
91700 95.3653
91800 95.4986
91900 95.5318
92000 95.7135
92100 95.904
92200 96.1788
92300 96.1469
92400 96.2261
92500 96.2868
92600 96.2389
92700 96.2177
92800 96.1166
92900 96.0618
93000 96.374
93100 96.4513
93200 96.2782
93300 96.142
93400 95.988
93500 96.0261
93600 95.8311
93700 95.9415
93800 95.837
93900 95.9754
94000 96.3488
94100 96.7281
94200 96.7766
94300 97.0579
94400 97.4468
94500 97.8783
94600 98.0572
94700 98.1953
94800 98.217
94900 98.2632
95000 98.2885
95100 98.6619
95200 98.7005
95300 98.6511
95400 98.5976
95500 98.7703
95600 98.8261
95700 98.8646
95800 98.985
95900 99.1193
96000 99.2321
96100 99.7269
96200 99.8546
96300 100.028
96400 100.231
96500 100.081
96600 99.9528
96700 99.9795
96800 100.044
96900 100.217
97000 100.65
97100 101.236
97200 101.475
97300 101.562
97400 101.763
97500 101.884
97600 101.95
97700 101.846
97800 102.067
97900 102.129
98000 102.253
98100 102.458
98200 102.564
98300 102.689
98400 102.662
98500 103.108
98600 103.095
98700 102.892
98800 102.831
98900 102.84
99000 102.608
99100 102.118
99200 102.001
99300 102.09
99400 102.301
99500 102.533
99600 102.434
99700 102.51
99800 102.93
99900 103.188
100000 103.308
