# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_28_10_1[4]
13000 22.9971
13100 23.2343
13200 23.475
13300 23.6593
13400 23.6235
13500 23.6837
13600 23.8633
13700 23.9621
13800 24.0964
13900 24.2863
14000 24.5789
14100 24.7914
14200 25.0227
14300 25.0264
14400 25.1853
14500 25.1743
14600 25.1709
14700 25.3858
14800 25.4384
14900 25.5552
15000 25.655
15100 25.8539
15200 26.0864
15300 26.1041
15400 26.2767
15500 26.4425
15600 26.4744
15700 26.5381
15800 26.6264
15900 26.6788
16000 26.7356
16100 26.905
16200 27.0888
16300 27.2287
16400 27.4932
16500 27.6481
16600 27.6981
16700 27.7379
16800 27.704
16900 27.8176
17000 27.9239
17100 28.0452
17200 28.2176
17300 28.2449
17400 28.2729
17500 28.4304
17600 28.6595
17700 28.8909
17800 29.0206
17900 29.1828
18000 29.2617
18100 29.2337
18200 29.3751
18300 29.5664
18400 29.7894
18500 30.128
18600 30.4759
18700 30.6408
18800 30.6168
18900 30.7699
19000 30.9135
19100 30.922
19200 30.8215
19300 30.8309
19400 30.9493
19500 31.1848
19600 31.3017
19700 31.4078
19800 31.4943
19900 31.5773
20000 31.6629
20100 31.7597
20200 31.777
20300 31.7321
20400 31.4697
20500 31.3001
20600 31.4099
20700 31.5032
20800 31.5932
20900 31.5957
21000 31.4671
21100 31.5159
21200 31.4636
21300 31.5526
21400 31.6307
21500 31.7786
21600 32.0645
21700 32.2747
21800 32.4852
21900 32.6423
22000 32.6776
22100 32.8742
22200 33.0451
22300 33.1516
22400 33.4064
22500 33.3825
22600 33.4169
22700 33.404
22800 33.4043
22900 33.4808
23000 33.5263
23100 33.4649
23200 33.5183
23300 33.6223
23400 33.6546
23500 33.6518
23600 33.5888
23700 33.5273
23800 33.4241
23900 33.399
24000 33.4044
24100 33.5672
24200 33.6257
24300 33.8255
24400 34.0884
24500 34.2734
24600 34.4855
24700 34.7674
24800 35.0006
24900 35.1204
25000 35.2481
25100 35.4155
25200 35.6016
25300 35.5977
25400 35.4053
25500 35.3331
25600 35.3184
25700 35.4195
25800 35.727
25900 35.9232
26000 36.0545
26100 36.1825
26200 36.3547
26300 36.6579
26400 36.8902
26500 37.0326
26600 36.9319
26700 36.8086
26800 36.6162
26900 36.5503
27000 36.5938
27100 36.6223
27200 36.6614
27300 36.5863
27400 36.738
27500 36.824
27600 36.8898
27700 36.8951
27800 37.0238
27900 37.0903
28000 37.2133
28100 37.2532
28200 37.3211
28300 37.4741
28400 37.4386
28500 37.6716
28600 37.8069
28700 37.9451
28800 38.1222
28900 38.2164
29000 38.2462
29100 38.2076
29200 38.0944
29300 38.0062
29400 38.071
29500 38.119
29600 38.3603
29700 38.606
29800 38.7349
29900 38.889
30000 38.9791
30100 39.006
30200 39.2569
30300 39.4052
30400 39.5188
30500 39.5458
30600 39.4617
30700 39.529
30800 39.5465
30900 39.7131
31000 39.7818
31100 39.6894
31200 39.6216
31300 39.6338
31400 39.5739
31500 39.5367
31600 39.4289
31700 39.3792
31800 39.473
31900 39.6592
32000 39.7563
32100 39.9239
32200 40.0194
32300 40.1512
32400 40.3483
32500 40.4198
32600 40.5978
32700 40.7394
32800 40.8354
32900 41.1893
33000 41.4787
33100 41.5903
33200 41.7716
33300 42.1787
33400 42.3903
33500 42.4196
33600 42.4688
33700 42.6832
33800 43.0308
33900 43.4733
34000 43.7107
34100 43.7611
34200 43.9677
34300 44.2154
34400 44.3416
34500 44.2895
34600 44.3384
34700 44.4846
34800 44.892
34900 45.0811
35000 45.0325
35100 45.1003
35200 45.2575
35300 45.302
35400 45.2287
35500 45.5063
35600 45.7714
35700 45.6877
35800 45.7654
35900 45.9424
36000 46.1929
36100 46.2843
36200 46.4959
36300 46.534
36400 46.4446
36500 46.3578
36600 46.2808
36700 46.2928
36800 46.3359
36900 46.3923
37000 46.401
37100 46.4496
37200 46.53
37300 46.6082
37400 46.6418
37500 46.6926
37600 46.6774
37700 46.7393
37800 46.8005
37900 46.6975
38000 46.5472
38100 46.4529
38200 46.4357
38300 46.5183
38400 46.3678
38500 46.1285
38600 46.1711
38700 46.3652
38800 46.4663
38900 46.7051
39000 46.8347
39100 46.8539
39200 46.8242
39300 46.8125
39400 46.7874
39500 46.748
39600 46.7694
39700 46.9458
39800 47.2199
39900 47.1881
40000 47.061
40100 47.2449
40200 47.4514
40300 47.7007
40400 47.6683
40500 47.5614
40600 47.75
40700 48.012
40800 48.0397
40900 47.8592
41000 47.7705
41100 47.6349
41200 47.5609
41300 47.6128
41400 47.5736
41500 47.7866
41600 48.0369
41700 48.1998
41800 48.2487
41900 48.4231
42000 48.6707
42100 48.808
42200 49.0386
42300 49.146
42400 49.3931
42500 49.4321
42600 49.5816
42700 49.7402
42800 49.8335
42900 49.736
43000 49.7811
43100 49.7882
43200 49.937
43300 49.9734
43400 50.0366
43500 49.6845
43600 49.331
43700 49.3158
43800 49.33
43900 49.4435
44000 49.5166
44100 49.3739
44200 49.244
44300 49.1304
44400 49.3166
44500 49.3689
44600 49.3435
44700 49.4311
44800 49.3855
44900 49.2118
45000 49.0798
45100 48.9345
45200 48.7422
45300 48.4899
45400 48.3989
45500 48.5025
45600 48.7232
45700 49.0429
45800 49.1086
45900 49.1888
46000 49.3977
46100 49.709
46200 50.0242
46300 50.1798
46400 50.2378
46500 50.1982
46600 50.195
46700 50.0931
46800 49.9542
46900 49.8459
47000 49.883
47100 50.0412
47200 50.3634
47300 50.5358
47400 50.7087
47500 50.7606
47600 50.9519
47700 51.0923
47800 51.2015
47900 51.1624
48000 51.0654
48100 50.9783
48200 51.0176
48300 51.0459
48400 51.1259
48500 51.4567
48600 51.734
48700 51.9943
48800 51.938
48900 51.7005
49000 51.6299
49100 51.6646
49200 51.9361
49300 52.1206
49400 52.1321
49500 51.9194
49600 52.0757
49700 52.312
49800 52.2648
49900 52.035
50000 51.9188
50100 51.9724
50200 52.1083
50300 52.3201
50400 52.3812
50500 52.5168
50600 52.7188
50700 52.7732
50800 52.7195
50900 52.6515
51000 52.5545
51100 52.6317
51200 52.6202
51300 52.7633
51400 52.6607
51500 52.5229
51600 52.3374
51700 52.3645
51800 52.5505
51900 52.6569
52000 52.913
52100 52.9041
52200 52.9714
52300 52.925
52400 53.1817
52500 53.2832
52600 53.4567
52700 53.6075
52800 53.8456
52900 53.8771
53000 53.7424
53100 53.5572
53200 53.3644
53300 53.2011
53400 53.4189
53500 53.4225
53600 53.2995
53700 53.5234
53800 53.7416
53900 53.8229
54000 53.8622
54100 53.7817
54200 53.8841
54300 53.9312
54400 54.107
54500 54.1975
54600 54.1779
54700 54.2754
54800 54.6211
54900 54.7609
55000 54.714
55100 54.6942
55200 54.759
55300 54.686
55400 54.62
55500 54.7468
55600 54.9394
55700 55.0287
55800 55.0835
55900 55.0931
56000 54.9629
56100 55.0697
56200 55.2682
56300 55.4657
56400 55.7907
56500 55.8521
56600 55.8312
56700 55.6535
56800 55.6895
56900 55.7474
57000 55.8153
57100 55.9468
57200 56.0672
57300 56.1934
57400 56.4261
57500 56.5926
57600 56.8575
57700 56.8722
57800 56.9274
57900 57.0192
58000 57.2107
58100 57.5253
58200 57.6664
58300 57.8996
58400 58.086
58500 58.2876
58600 58.5067
58700 58.8683
58800 58.9038
58900 59.0421
59000 59.1831
59100 59.5129
59200 59.9784
59300 60.2151
59400 60.3637
59500 60.4799
59600 60.2426
59700 60.3176
59800 60.5479
59900 60.9215
60000 61.2471
60100 61.401
60200 61.7885
60300 61.9035
60400 61.964
60500 61.9411
60600 62.0515
60700 62.0913
60800 62.4514
60900 62.5476
61000 62.6133
61100 62.6875
61200 62.6205
61300 62.3528
61400 62.2812
61500 62.2996
61600 62.2525
61700 62.3269
61800 62.269
61900 62.0571
62000 62.0088
62100 61.9843
62200 61.9055
62300 61.9346
62400 61.5787
62500 61.3926
62600 61.3547
62700 61.4574
62800 61.7917
62900 62.2191
63000 62.4761
63100 62.7668
63200 63.0911
63300 63.1263
63400 63.123
63500 63.2114
63600 63.3626
63700 63.3298
63800 63.3791
63900 63.2391
64000 63.0253
64100 62.9522
64200 62.8182
64300 62.8105
64400 62.7598
64500 62.7874
64600 62.72
64700 62.707
64800 62.7254
64900 62.6681
65000 63.018
65100 63.2574
65200 63.6121
65300 63.9713
65400 63.9355
65500 63.9755
65600 64.0578
65700 64.0546
65800 64.21
65900 64.4691
66000 64.5384
66100 64.906
66200 65.0771
66300 65.1777
66400 65.3871
66500 65.5137
66600 65.7525
66700 65.9214
66800 66.0707
66900 66.0106
67000 66.1192
67100 66.2823
67200 66.2679
67300 66.1558
67400 66.0622
67500 66.0028
67600 66.2035
67700 66.4323
67800 66.6644
67900 66.65
68000 66.7297
68100 66.897
68200 67.0042
68300 66.9649
68400 66.9815
68500 66.9198
68600 66.9048
68700 66.9797
68800 67.028
68900 66.8953
69000 66.6756
69100 66.5854
69200 66.6978
69300 66.906
69400 67.0884
69500 67.0169
69600 67.0848
69700 67.0173
69800 66.9564
69900 66.8549
70000 66.8131
70100 66.7283
70200 66.7755
70300 66.8947
70400 66.9572
70500 66.7923
70600 66.8978
70700 67.0843
70800 67.3793
70900 67.6918
71000 67.7266
71100 67.6395
71200 67.6229
71300 67.4629
71400 67.3024
71500 67.1737
71600 67.3537
71700 67.5898
71800 67.9181
71900 68.2702
72000 68.5065
72100 69.0437
72200 69.5872
72300 69.8855
72400 70.2969
72500 70.4897
72600 70.6873
72700 70.676
72800 70.8902
72900 71.2086
73000 71.6106
73100 71.8685
73200 72.0499
73300 72.1921
73400 72.2961
73500 72.6295
73600 72.627
73700 72.9226
73800 72.8046
73900 72.8878
74000 73.3219
74100 73.4191
74200 73.6991
74300 73.9953
74400 74.0878
74500 73.834
74600 73.7327
74700 73.9438
74800 73.8862
74900 73.7956
75000 73.6508
75100 73.6502
75200 73.6002
75300 73.73
75400 73.9515
75500 74.2667
75600 74.6594
75700 74.9235
75800 74.7085
75900 74.475
76000 74.5197
76100 74.7879
76200 75.1587
76300 75.1864
76400 75.2225
76500 75.3595
76600 75.5677
76700 75.77
76800 76.2532
76900 76.4555
77000 76.6597
77100 77.062
77200 77.0964
77300 77.3017
77400 77.638
77500 77.6314
77600 77.5822
77700 77.6948
77800 77.9341
77900 78.085
78000 77.9596
78100 77.8574
78200 77.8834
78300 77.8647
78400 78.1705
78500 78.1245
78600 78.0274
78700 77.8301
78800 77.6912
78900 77.8049
79000 77.9448
79100 77.9752
79200 78.3122
79300 78.3275
79400 78.001
79500 77.6983
79600 77.5506
79700 77.636
79800 77.7386
79900 77.8136
80000 77.6974
80100 77.8014
80200 77.8515
80300 77.64
80400 77.4379
80500 77.2567
80600 77.4433
80700 77.5635
80800 77.62
80900 77.5928
81000 77.8617
81100 78.0571
81200 78.0836
81300 78.218
81400 78.6788
81500 78.6612
81600 78.6271
81700 78.8479
81800 79.1721
81900 79.3531
82000 79.5211
82100 79.4061
82200 79.4586
82300 79.6194
82400 79.9999
82500 80.3851
82600 80.3495
82700 80.2316
82800 80.3072
82900 80.4114
83000 80.4236
83100 80.371
83200 80.3799
83300 80.4174
83400 80.4878
83500 80.4497
83600 80.5598
83700 80.5969
83800 80.8575
83900 81.125
84000 81.3437
84100 81.3644
84200 81.3658
84300 81.5414
84400 81.3531
84500 81.0864
84600 81.2707
84700 81.3974
84800 81.4534
84900 81.7709
85000 81.9715
85100 81.7926
85200 81.6922
85300 82.0623
85400 82.3702
85500 82.4794
85600 82.7149
85700 82.9079
85800 83.0297
85900 83.0617
86000 82.9511
86100 82.7679
86200 82.7826
86300 83.038
86400 83.4681
86500 83.4524
86600 83.856
86700 84.312
86800 84.4534
86900 84.6257
87000 84.6388
87100 84.8434
87200 84.921
87300 84.9886
87400 85.1365
87500 85.1801
87600 84.7689
87700 84.8268
87800 84.8994
87900 85.0712
88000 85.4364
88100 85.3393
88200 85.3495
88300 85.5823
88400 85.8844
88500 86.1648
88600 86.2901
88700 86.389
88800 86.8258
88900 87.302
89000 87.5433
89100 87.3496
89200 87.1054
89300 86.8858
89400 86.8167
89500 87.0699
89600 87.3432
89700 87.4722
89800 87.6832
89900 87.8958
90000 88.0547
90100 88.0063
90200 88.3247
90300 88.2242
90400 88.2132
90500 88.4906
90600 88.4724
90700 88.2529
90800 88.2555
90900 88.6083
91000 88.8474
91100 88.7004
91200 88.5219
91300 88.1793
91400 88.0871
91500 88.3539
91600 88.558
91700 88.9029
91800 89.1396
91900 89.2073
92000 89.4929
92100 89.5285
92200 89.5445
92300 89.6698
92400 89.816
92500 89.6595
92600 89.5308
92700 89.6905
92800 89.6244
92900 89.3818
93000 89.0574
93100 88.7579
93200 88.9598
93300 89.2277
93400 89.4651
93500 89.4672
93600 89.6025
93700 89.8044
93800 90.0427
93900 90.2483
94000 90.3587
94100 90.3297
94200 90.1596
94300 90.0851
94400 90.2622
94500 90.1825
94600 90.114
94700 90.1997
94800 90.0972
94900 90.0384
95000 90.153
95100 90.1345
95200 90.0478
95300 90.1571
95400 90.4045
95500 90.5692
95600 90.5074
95700 90.9003
95800 91.3353
95900 91.2865
96000 91.4109
96100 91.6601
96200 91.9062
96300 91.9305
96400 92.0852
96500 92.0037
96600 91.7849
96700 91.3437
96800 90.9336
96900 90.5626
97000 90.7337
97100 90.7403
97200 90.7364
97300 90.9785
97400 91.3392
97500 91.685
97600 91.8705
97700 92.1749
97800 92.331
97900 92.2794
98000 92.1679
98100 92.2911
98200 92.447
98300 92.6924
98400 92.5691
98500 92.4324
98600 92.4809
98700 92.4424
98800 92.3705
98900 92.3615
99000 92.1533
99100 92.3439
99200 92.4595
99300 92.3528
99400 92.4571
99500 92.5715
99600 92.9714
99700 93.2365
99800 92.9901
99900 93.3321
100000 93.8881
