# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 21.0781
100 21.0748
200 21.0533
300 21.0422
400 21.0482
500 21.0606
600 21.0705
700 21.0893
800 21.1117
900 21.1288
1000 21.1427
1100 21.162
1200 21.1595
1300 21.1632
1400 21.165
1500 21.1642
1600 21.1751
1700 21.1884
1800 21.1969
1900 21.2047
2000 21.2058
2100 21.2054
2200 21.1935
2300 21.1819
2400 21.1758
2500 21.1858
2600 21.1979
2700 21.2093
2800 21.2201
2900 21.2438
3000 21.2498
3100 21.2547
3200 21.2551
3300 21.2499
3400 21.2497
3500 21.2478
3600 21.2492
3700 21.271
3800 21.2847
3900 21.3109
4000 21.3239
4100 21.3312
4200 21.3481
4300 21.3632
4400 21.382
4500 21.4111
4600 21.4223
4700 21.4316
4800 21.4371
4900 21.4408
5000 21.4508
5100 21.4468
5200 21.4559
5300 21.477
5400 21.476
5500 21.4727
5600 21.4869
5700 21.507
5800 21.5222
5900 21.539
6000 21.5532
6100 21.564
6200 21.5888
6300 21.6042
6400 21.601
6500 21.6087
6600 21.6132
6700 21.6086
6800 21.6077
6900 21.5955
7000 21.6011
7100 21.6157
7200 21.6211
7300 21.638
7400 21.6453
7500 21.6375
7600 21.625
7700 21.6169
7800 21.5967
7900 21.5842
8000 21.5726
8100 21.5717
8200 21.568
8300 21.5621
8400 21.5569
8500 21.5435
8600 21.5384
8700 21.5403
8800 21.5465
8900 21.5585
9000 21.5651
9100 21.579
9200 21.5861
9300 21.5955
9400 21.6
9500 21.5986
9600 21.5976
9700 21.5883
9800 21.5799
9900 21.5774
10000 21.571
10100 21.5752
10200 21.5791
10300 21.586
10400 21.6032
10500 21.6059
10600 21.6033
10700 21.6078
10800 21.6319
10900 21.6294
11000 21.6298
11100 21.632
11200 21.6373
11300 21.6411
11400 21.6495
11500 21.6557
11600 21.671
11700 21.6827
11800 21.6956
11900 21.6955
12000 21.6986
12100 21.6913
12200 21.6773
12300 21.678
12400 21.6767
12500 21.6795
12600 21.6806
12700 21.6686
12800 21.6518
12900 21.653
13000 21.6632
13100 21.671
13200 21.682
13300 21.6816
13400 21.679
13500 21.6914
13600 21.7129
13700 21.7311
13800 21.7404
13900 21.7488
14000 21.7464
14100 21.7352
14200 21.7176
14300 21.7157
14400 21.7321
14500 21.7432
14600 21.7535
14700 21.7645
14800 21.7524
14900 21.7604
15000 21.7626
15100 21.7673
15200 21.7693
15300 21.7747
15400 21.782
15500 21.7836
15600 21.786
15700 21.7928
15800 21.8006
15900 21.8048
16000 21.8083
16100 21.8114
16200 21.8123
16300 21.8001
16400 21.7776
16500 21.772
16600 21.7674
16700 21.7778
16800 21.8027
16900 21.822
17000 21.8426
17100 21.8525
17200 21.8567
17300 21.8711
17400 21.8642
17500 21.876
17600 21.8838
17700 21.8863
17800 21.8973
17900 21.909
18000 21.9216
18100 21.9216
18200 21.9302
18300 21.9446
18400 21.9564
18500 21.9571
18600 21.9667
18700 21.9787
18800 21.9677
18900 21.9513
19000 21.9501
19100 21.9598
19200 21.9671
19300 21.9685
19400 21.9666
19500 21.9613
19600 21.9554
19700 21.9539
19800 21.9439
19900 21.9396
20000 21.938
20100 21.9361
20200 21.931
20300 21.9356
20400 21.9417
20500 21.9566
20600 21.959
20700 21.9647
20800 21.981
20900 21.9929
21000 22.0028
21100 22.0132
21200 22.0161
21300 22.0158
21400 22.0036
21500 21.9829
21600 21.9711
21700 21.9651
21800 21.9563
21900 21.9421
22000 21.9302
22100 21.9328
22200 21.9219
22300 21.9133
22400 21.8976
22500 21.9016
22600 21.9101
22700 21.929
22800 21.9476
22900 21.9544
23000 21.9733
23100 21.9753
23200 21.9714
23300 21.955
23400 21.9549
23500 21.9574
23600 21.96
23700 21.9536
23800 21.9577
23900 21.9531
24000 21.9491
24100 21.9354
24200 21.9242
24300 21.9115
24400 21.9156
24500 21.9204
24600 21.9302
24700 21.9483
24800 21.9599
24900 21.9612
25000 21.9555
25100 21.9555
25200 21.9491
25300 21.9377
25400 21.9251
25500 21.917
25600 21.9284
25700 21.9472
25800 21.9626
25900 21.9625
26000 21.9816
26100 22.0027
26200 22.0038
26300 22.0019
26400 22.0005
26500 22.0076
26600 22.0247
26700 22.0326
26800 22.0403
26900 22.0621
27000 22.0695
27100 22.069
27200 22.0557
27300 22.0563
27400 22.0677
27500 22.0811
27600 22.0905
27700 22.1084
27800 22.1135
27900 22.1191
28000 22.1231
28100 22.1229
28200 22.1176
28300 22.1274
28400 22.1326
28500 22.1326
28600 22.1359
28700 22.1327
28800 22.1605
28900 22.1804
29000 22.2
29100 22.2154
29200 22.216
29300 22.225
29400 22.2078
29500 22.1819
29600 22.168
29700 22.1506
29800 22.1561
29900 22.1697
30000 22.176
30100 22.1883
30200 22.1953
30300 22.2003
30400 22.2142
30500 22.212
30600 22.2089
30700 22.2171
30800 22.2085
30900 22.2049
31000 22.209
31100 22.2086
31200 22.2085
31300 22.2163
31400 22.2238
31500 22.2449
31600 22.2606
31700 22.2989
31800 22.3137
31900 22.3181
32000 22.3299
32100 22.3431
32200 22.3513
32300 22.3785
32400 22.3949
32500 22.3865
32600 22.3714
32700 22.366
32800 22.3725
32900 22.3885
33000 22.3872
33100 22.3926
33200 22.4011
33300 22.4087
33400 22.4071
33500 22.3907
33600 22.3813
33700 22.3894
33800 22.3896
33900 22.4125
34000 22.4176
34100 22.4176
34200 22.4234
34300 22.4243
34400 22.4182
34500 22.4259
34600 22.4295
34700 22.4484
34800 22.4695
34900 22.4753
35000 22.4811
35100 22.4835
35200 22.4914
35300 22.4937
35400 22.4934
35500 22.5004
35600 22.4975
35700 22.4996
35800 22.512
35900 22.5181
36000 22.5235
36100 22.536
36200 22.5399
36300 22.5464
36400 22.5621
36500 22.5638
36600 22.5477
36700 22.5222
36800 22.521
36900 22.5146
37000 22.5132
37100 22.5228
37200 22.5239
37300 22.537
37400 22.5529
37500 22.5591
37600 22.5627
37700 22.5619
37800 22.5489
37900 22.5349
38000 22.5426
38100 22.5574
38200 22.5752
38300 22.5721
38400 22.5608
38500 22.5581
38600 22.5577
38700 22.5735
38800 22.5793
38900 22.5809
39000 22.5857
39100 22.5946
39200 22.5993
39300 22.5955
39400 22.5884
39500 22.576
39600 22.5757
39700 22.5763
39800 22.5716
39900 22.5606
40000 22.5565
40100 22.5566
40200 22.554
40300 22.5554
40400 22.5552
40500 22.5663
40600 22.5766
40700 22.5752
40800 22.5605
40900 22.5503
41000 22.5607
41100 22.5566
41200 22.5412
41300 22.5522
41400 22.5606
41500 22.5858
41600 22.6209
41700 22.6397
41800 22.6473
41900 22.6627
42000 22.6725
42100 22.6744
42200 22.6669
42300 22.656
42400 22.6626
42500 22.6701
42600 22.6787
42700 22.6938
42800 22.7148
42900 22.7263
43000 22.7433
43100 22.761
43200 22.7877
43300 22.7978
43400 22.7951
43500 22.786
43600 22.7742
43700 22.7751
43800 22.787
43900 22.7873
44000 22.7846
44100 22.7871
44200 22.7917
44300 22.7996
44400 22.7986
44500 22.7924
44600 22.8064
44700 22.8276
44800 22.8278
44900 22.8355
45000 22.852
45100 22.8669
45200 22.8715
45300 22.8674
45400 22.8617
45500 22.8597
45600 22.8525
45700 22.8486
45800 22.8449
45900 22.8676
46000 22.8807
46100 22.8883
46200 22.9082
46300 22.9136
46400 22.9192
46500 22.9198
46600 22.924
46700 22.9275
46800 22.9359
46900 22.9538
47000 22.9675
47100 22.9812
47200 22.9869
47300 22.9982
47400 22.9994
47500 23.0132
47600 23.0296
47700 23.0353
47800 23.0435
47900 23.0405
48000 23.0357
48100 23.0315
48200 23.0403
48300 23.0451
48400 23.0437
48500 23.0482
48600 23.0582
48700 23.0562
48800 23.0525
48900 23.0476
49000 23.0509
49100 23.0513
49200 23.0599
49300 23.0683
49400 23.0871
49500 23.1066
49600 23.1143
49700 23.1215
49800 23.1242
49900 23.1188
50000 23.1085
50100 23.1066
50200 23.095
50300 23.096
50400 23.0884
50500 23.0673
50600 23.0498
50700 23.0457
50800 23.0349
50900 23.035
51000 23.0494
51100 23.0479
51200 23.057
51300 23.0711
51400 23.0731
51500 23.0669
51600 23.0652
51700 23.0631
51800 23.0798
51900 23.0911
52000 23.1045
52100 23.1007
52200 23.1152
52300 23.1219
52400 23.1325
52500 23.1345
52600 23.1393
52700 23.1266
52800 23.1248
52900 23.1102
53000 23.0996
53100 23.1044
53200 23.1035
53300 23.1133
53400 23.1097
53500 23.1126
53600 23.0978
53700 23.0755
53800 23.0578
53900 23.0452
54000 23.041
54100 23.0416
54200 23.0459
54300 23.0371
54400 23.0199
54500 23.0181
54600 23.0189
54700 23.0278
54800 23.0415
54900 23.045
55000 23.0632
55100 23.0495
55200 23.0333
55300 23.0372
55400 23.0366
55500 23.0361
55600 23.0303
55700 23.0267
55800 23.0277
55900 23.0312
56000 23.0428
56100 23.036
56200 23.0199
56300 23.0263
56400 23.0244
56500 23.0231
56600 23.0271
56700 23.041
56800 23.0526
56900 23.0484
57000 23.0436
57100 23.0366
57200 23.0165
57300 22.9991
57400 23.0085
57500 23.0119
57600 23.0248
57700 23.0155
57800 23.0202
57900 23.0181
58000 23.0082
58100 23.0034
58200 23.0045
58300 22.9832
58400 22.9659
58500 22.9439
58600 22.9257
58700 22.9213
58800 22.9209
58900 22.9254
59000 22.9336
59100 22.9403
59200 22.9457
59300 22.9651
59400 22.9695
59500 22.9745
59600 22.9797
59700 23.0048
59800 23.0122
59900 23.0214
60000 23.0455
60100 23.0693
60200 23.0669
60300 23.0705
60400 23.0682
60500 23.0833
60600 23.0787
60700 23.0765
60800 23.0729
60900 23.068
61000 23.0695
61100 23.0752
61200 23.0785
61300 23.0734
61400 23.0688
61500 23.0615
61600 23.0654
61700 23.0691
61800 23.0679
61900 23.0747
62000 23.0848
62100 23.1066
62200 23.1258
62300 23.1269
62400 23.1185
62500 23.1184
62600 23.1399
62700 23.1616
62800 23.1576
62900 23.1559
63000 23.1638
63100 23.1754
63200 23.1749
63300 23.1824
63400 23.181
63500 23.1817
63600 23.1825
63700 23.1871
63800 23.1974
63900 23.1943
64000 23.2019
64100 23.196
64200 23.1791
64300 23.1843
64400 23.1869
64500 23.1873
64600 23.1795
64700 23.1813
64800 23.182
64900 23.178
65000 23.1774
65100 23.173
65200 23.1642
65300 23.1712
65400 23.1895
65500 23.2082
65600 23.2186
65700 23.2309
65800 23.2444
65900 23.2785
66000 23.291
66100 23.3019
66200 23.3142
66300 23.3142
66400 23.3055
66500 23.3113
66600 23.3184
66700 23.3077
66800 23.2992
66900 23.2977
67000 23.2963
67100 23.3176
67200 23.33
67300 23.3341
67400 23.3365
67500 23.3359
67600 23.3315
67700 23.3327
67800 23.3281
67900 23.3198
68000 23.3072
68100 23.3238
68200 23.3392
68300 23.3449
68400 23.3522
68500 23.3589
68600 23.3628
68700 23.3553
68800 23.3589
68900 23.3566
69000 23.3562
69100 23.3589
69200 23.3699
69300 23.3602
69400 23.3475
69500 23.3471
69600 23.3597
69700 23.358
69800 23.3592
69900 23.3669
70000 23.3712
70100 23.3833
70200 23.4076
70300 23.4335
70400 23.4449
70500 23.4375
70600 23.4365
70700 23.4305
70800 23.4224
70900 23.4112
71000 23.4032
71100 23.3879
71200 23.3668
71300 23.3452
71400 23.3373
71500 23.344
71600 23.3473
71700 23.3547
71800 23.3597
71900 23.3656
72000 23.3557
72100 23.3567
72200 23.3569
72300 23.3695
72400 23.3689
72500 23.3506
72600 23.3434
72700 23.3582
72800 23.3712
72900 23.3795
73000 23.3913
73100 23.4004
73200 23.397
73300 23.3865
73400 23.3849
73500 23.3686
73600 23.3648
73700 23.3745
73800 23.3637
73900 23.3563
74000 23.3612
74100 23.3681
74200 23.3786
74300 23.3728
74400 23.3652
74500 23.3528
74600 23.3371
74700 23.3266
74800 23.3211
74900 23.3204
75000 23.345
75100 23.3756
75200 23.3971
75300 23.4184
75400 23.4353
75500 23.4382
75600 23.4332
75700 23.4394
75800 23.4687
75900 23.4833
76000 23.4843
76100 23.4827
76200 23.4634
76300 23.4536
76400 23.4491
76500 23.4569
76600 23.4601
76700 23.468
76800 23.4653
76900 23.4637
77000 23.4693
77100 23.4734
77200 23.4704
77300 23.4687
77400 23.4807
77500 23.497
77600 23.5142
77700 23.5264
77800 23.5476
77900 23.5602
78000 23.5504
78100 23.5327
78200 23.5261
78300 23.5283
78400 23.5225
78500 23.5186
78600 23.5283
78700 23.5397
78800 23.5458
78900 23.5501
79000 23.5523
79100 23.5539
79200 23.5563
79300 23.5597
79400 23.5499
79500 23.5515
79600 23.5391
79700 23.534
79800 23.5185
79900 23.5095
80000 23.515
80100 23.5174
80200 23.5191
80300 23.5233
80400 23.5126
80500 23.516
80600 23.5239
80700 23.5275
80800 23.5392
80900 23.5517
81000 23.5718
81100 23.5833
81200 23.5753
81300 23.5629
81400 23.556
81500 23.5488
81600 23.5372
81700 23.5334
81800 23.5346
81900 23.5495
82000 23.5528
82100 23.5496
82200 23.5523
82300 23.5548
82400 23.5765
82500 23.589
82600 23.6074
82700 23.6296
82800 23.6364
82900 23.6312
83000 23.6201
83100 23.6276
83200 23.6466
83300 23.6462
83400 23.645
83500 23.6418
83600 23.6585
83700 23.6779
83800 23.6833
83900 23.6917
84000 23.6987
84100 23.6928
84200 23.6853
84300 23.679
84400 23.6749
84500 23.6807
84600 23.6988
84700 23.6897
84800 23.6773
84900 23.6782
85000 23.6735
85100 23.6755
85200 23.6741
85300 23.6733
85400 23.6769
85500 23.6889
85600 23.6992
85700 23.7096
85800 23.7279
85900 23.7364
86000 23.748
86100 23.7505
86200 23.7506
86300 23.7454
86400 23.741
86500 23.7197
86600 23.7205
86700 23.713
86800 23.7125
86900 23.7155
87000 23.7206
87100 23.7185
87200 23.735
87300 23.732
87400 23.7335
87500 23.7339
87600 23.7452
87700 23.732
87800 23.7436
87900 23.7477
88000 23.7714
88100 23.7847
88200 23.7991
88300 23.8167
88400 23.8351
88500 23.8417
88600 23.8531
88700 23.8545
88800 23.8609
88900 23.8572
89000 23.8479
89100 23.8512
89200 23.8536
89300 23.8627
89400 23.8766
89500 23.8881
89600 23.8965
89700 23.9067
89800 23.8878
89900 23.8689
90000 23.8606
90100 23.8535
90200 23.8463
90300 23.835
90400 23.8294
90500 23.8279
90600 23.8334
90700 23.8249
90800 23.8207
90900 23.8254
91000 23.8381
91100 23.8383
91200 23.8366
91300 23.8469
91400 23.8477
91500 23.8426
91600 23.8515
91700 23.8492
91800 23.8507
91900 23.8684
92000 23.8828
92100 23.8862
92200 23.8877
92300 23.8923
92400 23.8892
92500 23.8838
92600 23.8856
92700 23.897
92800 23.9146
92900 23.9312
93000 23.9537
93100 23.9538
93200 23.9563
93300 23.9603
93400 23.956
93500 23.9517
93600 23.9492
93700 23.9626
93800 23.9748
93900 23.9878
94000 23.9933
94100 23.9921
94200 23.9897
94300 24.0006
94400 24.0086
94500 24.0104
94600 24.0294
94700 24.0414
94800 24.0484
94900 24.0502
95000 24.0506
95100 24.0587
95200 24.0685
95300 24.0624
95400 24.0447
95500 24.0478
95600 24.0304
95700 24.0222
95800 24.0124
95900 24.0108
96000 24.0089
96100 23.993
96200 23.979
96300 23.9768
96400 23.9691
96500 23.9822
96600 23.9902
96700 23.9997
96800 24.0212
96900 24.0366
97000 24.0385
97100 24.0364
97200 24.0518
97300 24.0721
97400 24.0776
97500 24.0825
97600 24.0749
97700 24.0674
97800 24.0602
97900 24.0617
98000 24.0662
98100 24.0745
98200 24.0749
98300 24.0896
98400 24.1006
98500 24.1063
98600 24.1119
98700 24.1079
98800 24.0951
98900 24.1066
99000 24.11
99100 24.1073
99200 24.1033
99300 24.1102
99400 24.12
99500 24.1325
99600 24.1406
99700 24.149
99800 24.1486
99900 24.135
100000 24.1173
