# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 22.7742
100 22.7794
200 22.7686
300 22.7556
400 22.7502
500 22.7512
600 22.7549
700 22.7608
800 22.7575
900 22.7569
1000 22.7633
1100 22.7689
1200 22.7754
1300 22.7836
1400 22.7936
1500 22.8069
1600 22.8293
1700 22.8514
1800 22.8639
1900 22.881
2000 22.9003
2100 22.9109
2200 22.9079
2300 22.9057
2400 22.9143
2500 22.923
2600 22.9274
2700 22.9321
2800 22.9304
2900 22.9413
3000 22.9403
3100 22.9182
3200 22.923
3300 22.9265
3400 22.9344
3500 22.9332
3600 22.9506
3700 22.9707
3800 22.9788
3900 22.9867
4000 22.9894
4100 23.0181
4200 23.0398
4300 23.0557
4400 23.0517
4500 23.0491
4600 23.0659
4700 23.0731
4800 23.0688
4900 23.0629
5000 23.0606
5100 23.0507
5200 23.0553
5300 23.0627
5400 23.0754
5500 23.0933
5600 23.1091
5700 23.1215
5800 23.1299
5900 23.1301
6000 23.1329
6100 23.1431
6200 23.1445
6300 23.1483
6400 23.1585
6500 23.1706
6600 23.1785
6700 23.1769
6800 23.1637
6900 23.1608
7000 23.1678
7100 23.1681
7200 23.17
7300 23.1795
7400 23.1904
7500 23.2011
7600 23.1939
7700 23.1816
7800 23.1694
7900 23.1791
8000 23.1962
8100 23.1863
8200 23.1861
8300 23.1961
8400 23.2152
8500 23.2381
8600 23.2577
8700 23.2707
8800 23.2837
8900 23.3038
9000 23.3124
9100 23.3253
9200 23.3362
9300 23.3531
9400 23.3768
9500 23.3947
9600 23.4146
9700 23.4105
9800 23.4269
9900 23.4503
10000 23.464
10100 23.4953
10200 23.522
10300 23.5364
10400 23.5443
10500 23.5587
10600 23.5696
10700 23.5915
10800 23.6087
10900 23.6218
11000 23.6339
11100 23.6422
11200 23.6517
11300 23.6483
11400 23.6536
11500 23.6642
11600 23.6639
11700 23.6836
11800 23.7005
11900 23.7042
12000 23.7114
12100 23.7424
12200 23.7552
12300 23.7509
12400 23.748
12500 23.7378
12600 23.74
12700 23.7397
12800 23.7392
12900 23.7546
13000 23.7566
13100 23.7561
13200 23.7547
13300 23.7611
13400 23.772
13500 23.7857
13600 23.7895
13700 23.8014
13800 23.8173
13900 23.8348
14000 23.8402
14100 23.8483
14200 23.8528
14300 23.8488
14400 23.8605
14500 23.8594
14600 23.8638
14700 23.8759
14800 23.8807
14900 23.893
15000 23.8951
15100 23.9029
15200 23.9007
15300 23.884
15400 23.8736
15500 23.8747
15600 23.8686
15700 23.8751
15800 23.8815
15900 23.8914
16000 23.9106
16100 23.9122
16200 23.9151
16300 23.9116
16400 23.9127
16500 23.9295
16600 23.942
16700 23.9474
16800 23.9617
16900 23.9677
17000 23.9837
17100 23.9808
17200 23.9878
17300 24.0005
17400 24.01
17500 24.0165
17600 24.0355
17700 24.0534
17800 24.0689
17900 24.0784
18000 24.0826
18100 24.082
18200 24.1009
18300 24.1243
18400 24.1354
18500 24.1387
18600 24.1456
18700 24.1584
18800 24.1747
18900 24.1918
19000 24.2168
19100 24.236
19200 24.2633
19300 24.2928
19400 24.3073
19500 24.3215
19600 24.3343
19700 24.3295
19800 24.3127
19900 24.3094
20000 24.3235
20100 24.3283
20200 24.3314
20300 24.319
20400 24.3121
20500 24.3118
20600 24.32
20700 24.3334
20800 24.3404
20900 24.3463
21000 24.3536
21100 24.3598
21200 24.3676
21300 24.3756
21400 24.3895
21500 24.411
21600 24.4259
21700 24.4358
21800 24.4402
21900 24.4497
22000 24.4684
22100 24.4651
22200 24.4608
22300 24.4626
22400 24.4879
22500 24.5126
22600 24.531
22700 24.5459
22800 24.57
22900 24.5919
23000 24.6014
23100 24.6087
23200 24.6052
23300 24.6139
23400 24.63
23500 24.6386
23600 24.6439
23700 24.6456
23800 24.6404
23900 24.6276
24000 24.6329
24100 24.6477
24200 24.654
24300 24.6597
24400 24.6567
24500 24.6557
24600 24.6626
24700 24.6597
24800 24.645
24900 24.6347
25000 24.6317
25100 24.6314
25200 24.6385
25300 24.6408
25400 24.6562
25500 24.665
25600 24.6578
25700 24.6417
25800 24.6332
25900 24.6462
26000 24.6587
26100 24.6865
26200 24.7066
26300 24.7052
26400 24.6897
26500 24.6935
26600 24.7052
26700 24.7248
26800 24.7441
26900 24.7577
27000 24.7651
27100 24.7727
27200 24.7743
27300 24.768
27400 24.7662
27500 24.7622
27600 24.7567
27700 24.7386
27800 24.7274
27900 24.7315
28000 24.7437
28100 24.7654
28200 24.7818
28300 24.7954
28400 24.7943
28500 24.8043
28600 24.8188
28700 24.8284
28800 24.8295
28900 24.8411
29000 24.8617
29100 24.884
29200 24.9009
29300 24.9081
29400 24.9024
29500 24.9246
29600 24.9345
29700 24.9224
29800 24.9269
29900 24.9196
30000 24.9168
30100 24.8974
30200 24.8942
30300 24.8985
30400 24.8867
30500 24.8712
30600 24.8515
30700 24.8436
30800 24.8632
30900 24.8842
31000 24.8835
31100 24.8874
31200 24.894
31300 24.9105
31400 24.9113
31500 24.9115
31600 24.9037
31700 24.9095
31800 24.9152
31900 24.9144
32000 24.9171
32100 24.9073
32200 24.9087
32300 24.9185
32400 24.923
32500 24.9312
32600 24.9449
32700 24.9569
32800 24.9848
32900 25.0094
33000 25.0439
33100 25.065
33200 25.0738
33300 25.0781
33400 25.0895
33500 25.0972
33600 25.117
33700 25.1345
33800 25.1498
33900 25.1793
34000 25.1961
34100 25.2103
34200 25.2176
34300 25.2209
34400 25.2113
34500 25.216
34600 25.2178
34700 25.2208
34800 25.2249
34900 25.2329
35000 25.2337
35100 25.2379
35200 25.2382
35300 25.2542
35400 25.2644
35500 25.2838
35600 25.2974
35700 25.3094
35800 25.3184
35900 25.3192
36000 25.305
36100 25.2889
36200 25.2883
36300 25.2861
36400 25.288
36500 25.2906
36600 25.3084
36700 25.3239
36800 25.33
36900 25.3318
37000 25.3273
37100 25.3217
37200 25.3273
37300 25.3408
