# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 21.0542
100 21.0474
200 21.0552
300 21.069
400 21.0634
500 21.0624
600 21.0789
700 21.0866
800 21.0908
900 21.0956
1000 21.0992
1100 21.1185
1200 21.1214
1300 21.1351
1400 21.1508
1500 21.1619
1600 21.1833
1700 21.1785
1800 21.1815
1900 21.1916
2000 21.1982
2100 21.2029
2200 21.2009
2300 21.1952
2400 21.2096
2500 21.2194
2600 21.2172
2700 21.2368
2800 21.247
2900 21.2493
3000 21.2471
3100 21.2624
3200 21.2815
3300 21.3019
3400 21.3121
3500 21.3132
3600 21.3107
3700 21.2924
3800 21.2789
3900 21.2591
4000 21.2421
4100 21.2289
4200 21.2349
4300 21.2528
4400 21.273
4500 21.2837
4600 21.299
4700 21.3069
4800 21.3038
4900 21.3096
5000 21.3054
5100 21.2909
5200 21.2821
5300 21.2793
5400 21.2747
5500 21.2599
5600 21.2482
5700 21.2375
5800 21.2259
5900 21.2229
6000 21.2237
6100 21.2241
6200 21.2636
6300 21.2768
6400 21.2864
6500 21.2961
6600 21.2831
6700 21.2896
6800 21.2794
6900 21.2767
7000 21.2684
7100 21.2473
7200 21.2244
7300 21.2125
7400 21.2051
7500 21.2008
7600 21.2213
7700 21.2206
7800 21.2236
7900 21.2224
8000 21.2161
8100 21.202
8200 21.2066
8300 21.2123
8400 21.2118
8500 21.2165
8600 21.2224
8700 21.2159
8800 21.2215
8900 21.2288
9000 21.2432
9100 21.2365
9200 21.2425
9300 21.2589
9400 21.2766
9500 21.2821
9600 21.2878
9700 21.2908
9800 21.2982
9900 21.2907
10000 21.2777
10100 21.2707
10200 21.2654
10300 21.2645
10400 21.2683
10500 21.2606
10600 21.2648
10700 21.2775
10800 21.2806
10900 21.2968
11000 21.3153
11100 21.3272
11200 21.3331
11300 21.3464
11400 21.3636
11500 21.3759
11600 21.3946
11700 21.4101
11800 21.4391
11900 21.4626
12000 21.4794
12100 21.4827
12200 21.4859
12300 21.4834
12400 21.4708
12500 21.4681
12600 21.4741
12700 21.4755
12800 21.4782
12900 21.4832
13000 21.4776
13100 21.464
13200 21.4587
13300 21.4581
13400 21.4572
13500 21.4587
13600 21.4709
13700 21.4733
13800 21.4674
13900 21.4737
14000 21.4857
14100 21.5004
14200 21.5295
14300 21.5586
14400 21.5656
14500 21.5486
14600 21.5502
14700 21.5464
14800 21.5411
14900 21.5338
15000 21.5303
15100 21.5215
15200 21.5189
15300 21.5141
15400 21.5031
15500 21.4848
15600 21.4714
15700 21.4718
15800 21.4596
15900 21.4444
16000 21.4416
16100 21.4404
16200 21.4415
16300 21.456
16400 21.454
16500 21.4545
16600 21.4618
16700 21.4807
16800 21.493
16900 21.4858
17000 21.4776
17100 21.4679
17200 21.4663
17300 21.4754
17400 21.4606
17500 21.4548
17600 21.4675
17700 21.446
17800 21.4288
17900 21.4381
18000 21.427
18100 21.4171
18200 21.4032
18300 21.3972
18400 21.4018
18500 21.4108
18600 21.4234
18700 21.4484
18800 21.466
18900 21.4677
19000 21.4673
19100 21.4557
19200 21.4489
19300 21.4419
19400 21.4503
19500 21.4684
19600 21.4963
19700 21.5217
19800 21.5374
19900 21.5352
20000 21.5377
20100 21.5389
20200 21.5427
20300 21.5328
20400 21.5335
20500 21.5377
20600 21.5333
20700 21.5293
20800 21.5314
20900 21.5283
21000 21.5354
21100 21.5337
21200 21.5314
21300 21.5261
21400 21.5081
21500 21.5063
21600 21.5152
21700 21.5151
21800 21.5257
21900 21.5375
22000 21.5384
22100 21.5378
22200 21.5307
22300 21.5381
22400 21.5498
22500 21.5586
22600 21.5564
22700 21.5551
22800 21.551
22900 21.5378
23000 21.5389
23100 21.5486
23200 21.5607
23300 21.5554
23400 21.5354
23500 21.5351
23600 21.5418
23700 21.5443
23800 21.5451
23900 21.5545
24000 21.5577
24100 21.5595
24200 21.5483
24300 21.5346
24400 21.533
24500 21.5273
24600 21.5144
24700 21.4957
24800 21.4824
24900 21.4753
25000 21.4774
25100 21.4753
25200 21.4837
25300 21.49
25400 21.4969
25500 21.4917
25600 21.4837
25700 21.4813
25800 21.4766
25900 21.4761
26000 21.4724
26100 21.4788
26200 21.4882
26300 21.4932
26400 21.5023
26500 21.5081
26600 21.5134
26700 21.5226
26800 21.541
26900 21.5393
27000 21.54
27100 21.5314
27200 21.5363
27300 21.5425
27400 21.5594
27500 21.5658
27600 21.5669
27700 21.5588
27800 21.5544
27900 21.5653
28000 21.5687
28100 21.577
28200 21.5811
28300 21.5807
28400 21.5893
28500 21.5822
28600 21.5771
28700 21.5957
28800 21.6011
28900 21.5967
29000 21.5875
29100 21.5794
29200 21.5702
29300 21.5586
29400 21.5442
29500 21.5456
29600 21.5549
29700 21.564
29800 21.5828
29900 21.5907
30000 21.5908
30100 21.5866
30200 21.5833
30300 21.5803
30400 21.5851
30500 21.5753
30600 21.568
30700 21.5676
30800 21.554
30900 21.5497
31000 21.5436
31100 21.5504
31200 21.561
31300 21.5703
31400 21.5737
31500 21.5685
31600 21.5844
31700 21.5847
31800 21.574
31900 21.5676
32000 21.5646
32100 21.5618
32200 21.5775
32300 21.5765
32400 21.5719
32500 21.5583
32600 21.5561
32700 21.5636
32800 21.5535
32900 21.5326
33000 21.5152
33100 21.5068
33200 21.5142
33300 21.521
33400 21.5231
33500 21.5164
33600 21.5049
33700 21.5048
33800 21.497
33900 21.4999
34000 21.493
34100 21.4979
34200 21.5173
34300 21.5175
34400 21.5091
34500 21.5025
