# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 22.523
100 22.5354
200 22.5439
300 22.5374
400 22.5293
500 22.5238
600 22.5325
700 22.5442
800 22.5418
900 22.5473
1000 22.56
1100 22.5594
1200 22.5657
1300 22.5758
1400 22.5826
1500 22.6027
1600 22.6144
1700 22.6231
1800 22.6275
1900 22.6418
2000 22.6563
2100 22.6656
2200 22.6704
2300 22.6778
2400 22.6798
2500 22.688
2600 22.6926
2700 22.698
2800 22.7024
2900 22.7053
3000 22.7048
3100 22.706
3200 22.7161
3300 22.7261
3400 22.7226
3500 22.7183
3600 22.6952
3700 22.69
3800 22.6945
3900 22.6997
4000 22.7052
4100 22.7083
4200 22.7147
4300 22.7194
4400 22.7284
4500 22.7451
4600 22.7662
4700 22.7732
4800 22.7654
4900 22.753
5000 22.746
5100 22.7422
5200 22.7393
5300 22.7288
5400 22.7402
5500 22.7628
5600 22.7785
5700 22.7775
5800 22.7674
5900 22.7562
6000 22.7572
6100 22.7367
6200 22.7297
6300 22.7113
6400 22.7032
6500 22.6889
6600 22.6841
6700 22.6938
6800 22.6881
6900 22.6744
7000 22.6821
7100 22.6879
7200 22.7021
7300 22.7004
7400 22.695
7500 22.6793
7600 22.6818
7700 22.6611
7800 22.6605
7900 22.6569
8000 22.6489
8100 22.6348
8200 22.63
8300 22.6326
8400 22.632
8500 22.6472
8600 22.6597
8700 22.6604
8800 22.6601
8900 22.6677
9000 22.6724
9100 22.6769
9200 22.6749
9300 22.6838
9400 22.6949
9500 22.694
9600 22.6949
9700 22.7067
9800 22.7061
9900 22.6996
10000 22.6969
10100 22.6845
10200 22.6732
10300 22.6761
10400 22.6768
10500 22.6924
10600 22.7152
10700 22.7369
10800 22.7682
10900 22.7888
11000 22.7997
11100 22.8081
11200 22.8056
11300 22.8216
11400 22.8181
11500 22.8131
11600 22.8093
11700 22.8105
11800 22.8065
11900 22.8117
12000 22.8215
12100 22.8232
12200 22.8206
12300 22.8381
12400 22.8533
12500 22.8571
12600 22.871
12700 22.8785
12800 22.8914
12900 22.8944
13000 22.9011
13100 22.8933
13200 22.8807
13300 22.8631
13400 22.8459
13500 22.8305
13600 22.8082
13700 22.7945
13800 22.7845
13900 22.8017
14000 22.8136
14100 22.8283
14200 22.8323
14300 22.8442
14400 22.8471
14500 22.8419
14600 22.8327
14700 22.8234
14800 22.8333
14900 22.8546
15000 22.8765
15100 22.8899
15200 22.9031
15300 22.9172
15400 22.9165
15500 22.9128
15600 22.9255
15700 22.9358
15800 22.9488
15900 22.949
16000 22.9505
16100 22.9487
16200 22.9388
16300 22.9516
16400 22.9685
16500 22.9877
16600 23.0169
16700 23.0364
16800 23.0483
16900 23.0763
