# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 20.6398
100 20.651
200 20.6569
300 20.6673
400 20.6636
500 20.6617
600 20.6389
700 20.6229
800 20.6282
900 20.6415
1000 20.6454
1100 20.6656
1200 20.6737
1300 20.6716
1400 20.6788
1500 20.6909
1600 20.6953
1700 20.701
1800 20.7001
1900 20.6876
2000 20.676
2100 20.6731
2200 20.6626
2300 20.6499
2400 20.6444
2500 20.6463
2600 20.6395
2700 20.6289
2800 20.639
2900 20.6553
3000 20.6538
3100 20.6624
3200 20.6643
3300 20.6612
3400 20.6627
3500 20.6645
3600 20.6638
3700 20.6529
3800 20.6449
3900 20.6479
4000 20.6393
4100 20.635
4200 20.6425
4300 20.6536
4400 20.6464
4500 20.6431
4600 20.654
4700 20.6562
4800 20.6629
4900 20.6659
5000 20.6578
5100 20.648
5200 20.6526
5300 20.6518
5400 20.6482
5500 20.6566
5600 20.6468
5700 20.6279
5800 20.6125
5900 20.6057
6000 20.6096
6100 20.6182
6200 20.6349
6300 20.6629
6400 20.6802
6500 20.6927
6600 20.7054
6700 20.7202
6800 20.7106
6900 20.7119
7000 20.6894
7100 20.678
7200 20.6658
7300 20.6568
7400 20.6467
7500 20.6341
7600 20.6244
7700 20.6248
7800 20.6322
7900 20.6343
8000 20.6472
8100 20.6416
8200 20.6376
8300 20.634
8400 20.6499
8500 20.658
8600 20.6637
8700 20.6679
8800 20.651
8900 20.6552
9000 20.6676
9100 20.6711
9200 20.669
9300 20.6442
9400 20.6244
9500 20.6253
9600 20.6292
9700 20.6219
9800 20.619
9900 20.6272
10000 20.6602
10100 20.6891
10200 20.6985
10300 20.7014
10400 20.6981
10500 20.7024
10600 20.7017
10700 20.7017
10800 20.7027
10900 20.7051
11000 20.7033
11100 20.7092
11200 20.7109
11300 20.7095
11400 20.711
11500 20.7197
11600 20.7286
11700 20.7299
11800 20.721
11900 20.7126
12000 20.7128
12100 20.714
12200 20.7236
12300 20.7293
12400 20.7456
12500 20.7643
12600 20.7876
12700 20.8093
12800 20.8308
12900 20.841
13000 20.8443
13100 20.8446
13200 20.8538
13300 20.8534
13400 20.8673
13500 20.8784
13600 20.8929
13700 20.9009
13800 20.8957
13900 20.8875
14000 20.8871
14100 20.8977
14200 20.8966
14300 20.8941
14400 20.8991
14500 20.9028
14600 20.8892
14700 20.8775
14800 20.8739
14900 20.8882
15000 20.8948
15100 20.9031
15200 20.923
15300 20.9249
15400 20.9135
15500 20.9093
15600 20.9319
15700 20.9562
15800 20.9877
15900 21.004
16000 21.0021
16100 20.9891
16200 20.9833
16300 20.9784
16400 20.9897
16500 21.0088
16600 21.0316
16700 21.0458
16800 21.0656
16900 21.0725
17000 21.1001
17100 21.1286
17200 21.1488
17300 21.1657
17400 21.1898
17500 21.1884
17600 21.1857
17700 21.1809
17800 21.1638
17900 21.1639
18000 21.1566
18100 21.166
18200 21.1694
18300 21.1567
18400 21.1416
18500 21.1241
18600 21.1282
18700 21.1256
18800 21.1279
18900 21.1197
19000 21.1128
19100 21.1277
19200 21.1328
19300 21.1398
19400 21.1431
19500 21.1415
19600 21.1403
19700 21.1355
19800 21.1391
19900 21.1548
20000 21.1361
20100 21.1288
20200 21.1187
20300 21.1258
20400 21.1219
20500 21.1186
20600 21.1212
20700 21.132
20800 21.1475
20900 21.1499
21000 21.1484
21100 21.1442
21200 21.1458
21300 21.1409
21400 21.1345
21500 21.1336
21600 21.1461
21700 21.1715
21800 21.1886
21900 21.2052
22000 21.208
22100 21.2116
22200 21.2279
22300 21.2339
22400 21.2387
22500 21.2511
22600 21.263
22700 21.2742
22800 21.2729
22900 21.2681
23000 21.2433
23100 21.2241
23200 21.2028
23300 21.1726
23400 21.1598
23500 21.1586
23600 21.1602
23700 21.1613
23800 21.1591
23900 21.1544
24000 21.1407
24100 21.1299
24200 21.1231
24300 21.113
24400 21.1061
24500 21.1068
24600 21.099
24700 21.0951
24800 21.1054
24900 21.1006
25000 21.0933
25100 21.0837
25200 21.0805
25300 21.0777
25400 21.0777
25500 21.0816
25600 21.0824
25700 21.0816
25800 21.0799
25900 21.0741
26000 21.089
26100 21.0946
26200 21.0869
26300 21.0937
26400 21.0855
26500 21.0719
26600 21.045
26700 21.0317
26800 21.043
26900 21.0464
27000 21.0551
27100 21.0614
27200 21.0595
27300 21.0539
27400 21.0393
27500 21.045
27600 21.055
27700 21.0645
27800 21.0742
27900 21.0675
28000 21.0515
28100 21.0396
28200 21.0345
28300 21.0301
28400 21.0382
28500 21.0426
28600 21.0339
28700 21.0476
28800 21.0608
28900 21.0731
29000 21.0848
29100 21.0904
29200 21.0992
29300 21.1164
29400 21.1388
29500 21.1559
29600 21.1634
29700 21.1706
29800 21.1764
29900 21.1777
30000 21.1729
30100 21.1576
30200 21.1545
30300 21.1534
30400 21.1542
30500 21.1521
30600 21.1569
30700 21.1361
30800 21.1224
30900 21.124
31000 21.1206
31100 21.1186
31200 21.1045
31300 21.087
31400 21.0756
31500 21.0631
31600 21.0519
31700 21.0493
31800 21.0493
31900 21.0499
32000 21.0405
32100 21.0278
32200 21.0309
32300 21.0311
32400 21.0259
32500 21.0233
32600 21.0132
32700 21.0189
32800 21.0277
32900 21.0402
33000 21.0406
33100 21.0389
33200 21.0373
33300 21.0389
33400 21.0397
33500 21.0436
33600 21.052
33700 21.0691
33800 21.065
33900 21.0605
34000 21.0658
34100 21.0754
34200 21.0841
34300 21.0943
34400 21.1065
34500 21.1066
34600 21.1041
34700 21.1157
34800 21.1241
34900 21.1356
35000 21.1441
35100 21.1618
35200 21.1746
35300 21.1913
35400 21.1798
35500 21.1606
35600 21.1644
35700 21.1822
35800 21.1875
35900 21.1815
36000 21.1679
36100 21.159
36200 21.1578
36300 21.1396
36400 21.1311
36500 21.1322
36600 21.137
36700 21.1223
36800 21.1301
36900 21.1442
37000 21.1586
37100 21.1577
37200 21.1526
37300 21.1538
37400 21.1475
37500 21.1453
37600 21.1474
37700 21.1575
37800 21.1756
37900 21.2032
38000 21.2202
38100 21.2383
38200 21.2496
38300 21.2614
38400 21.268
38500 21.2505
38600 21.2377
38700 21.247
38800 21.252
38900 21.2653
39000 21.281
39100 21.2948
39200 21.2908
39300 21.2817
39400 21.2676
39500 21.2626
