# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 20.481
100 20.4877
200 20.4919
300 20.499
400 20.4935
500 20.4832
600 20.4862
700 20.4844
800 20.4918
900 20.5071
1000 20.5033
1100 20.499
1200 20.498
1300 20.5048
1400 20.5135
1500 20.5246
1600 20.5246
1700 20.5188
1800 20.5179
1900 20.5275
2000 20.5298
2100 20.5358
2200 20.5421
2300 20.5517
2400 20.5533
2500 20.5601
2600 20.5745
2700 20.5748
2800 20.5665
2900 20.5581
3000 20.5488
3100 20.5368
3200 20.5268
3300 20.5229
3400 20.5296
3500 20.5366
3600 20.5338
3700 20.5254
3800 20.5196
3900 20.5054
4000 20.5007
4100 20.4951
4200 20.5158
4300 20.5254
4400 20.5365
4500 20.5528
4600 20.5632
4700 20.5722
4800 20.5734
4900 20.5812
5000 20.6011
5100 20.6055
5200 20.6087
5300 20.6058
5400 20.6037
5500 20.5975
5600 20.6037
5700 20.6089
5800 20.6046
5900 20.5908
6000 20.5869
6100 20.5748
6200 20.5696
6300 20.5749
6400 20.5933
6500 20.6104
6600 20.6318
6700 20.6595
6800 20.6653
6900 20.661
7000 20.6675
7100 20.6678
7200 20.6769
7300 20.6729
7400 20.6807
7500 20.6916
7600 20.69
7700 20.6715
7800 20.6692
7900 20.6645
8000 20.6553
8100 20.629
8200 20.6172
8300 20.6145
8400 20.6089
8500 20.5959
8600 20.5888
8700 20.5783
8800 20.5667
8900 20.5623
9000 20.572
9100 20.5782
9200 20.5772
9300 20.5623
9400 20.5657
9500 20.5649
9600 20.5586
9700 20.5674
9800 20.5753
9900 20.5754
10000 20.5826
10100 20.5998
10200 20.6121
10300 20.6169
10400 20.6148
10500 20.6115
10600 20.6132
10700 20.6122
10800 20.6205
10900 20.63
11000 20.6318
11100 20.6239
11200 20.6149
11300 20.6173
11400 20.6103
11500 20.6141
11600 20.6155
11700 20.6209
11800 20.6312
11900 20.6441
12000 20.6532
12100 20.6649
12200 20.6693
12300 20.6625
12400 20.6683
12500 20.6739
12600 20.6802
12700 20.6843
12800 20.6862
12900 20.6809
13000 20.6844
13100 20.6878
13200 20.6704
13300 20.6618
13400 20.6679
13500 20.6921
13600 20.7043
13700 20.7205
13800 20.7391
13900 20.756
14000 20.7627
14100 20.7625
14200 20.7656
14300 20.7847
14400 20.792
14500 20.8025
14600 20.8133
14700 20.8096
14800 20.8069
14900 20.8047
15000 20.8181
15100 20.8378
15200 20.8341
15300 20.8352
15400 20.8508
15500 20.8532
15600 20.8525
15700 20.8494
15800 20.8421
15900 20.8253
16000 20.8198
16100 20.8348
16200 20.8507
16300 20.8519
