# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 22.1248
100 22.1314
200 22.1293
300 22.1377
400 22.142
500 22.1426
600 22.1344
700 22.1297
800 22.1309
900 22.1286
1000 22.1317
1100 22.1368
1200 22.1392
1300 22.142
1400 22.1552
1500 22.1445
1600 22.1351
1700 22.1457
1800 22.16
1900 22.1712
2000 22.1783
2100 22.1675
2200 22.1422
2300 22.1234
2400 22.1056
2500 22.1106
2600 22.1206
2700 22.1374
2800 22.1473
2900 22.1482
3000 22.1371
3100 22.1301
3200 22.1296
3300 22.16
3400 22.1787
3500 22.1812
3600 22.177
3700 22.1693
3800 22.1701
3900 22.1808
4000 22.1955
4100 22.2133
4200 22.2342
4300 22.2411
4400 22.2476
4500 22.2696
4600 22.2938
4700 22.3109
4800 22.3316
4900 22.3423
5000 22.3471
5100 22.3669
5200 22.3785
5300 22.3885
5400 22.3918
5500 22.4019
5600 22.4189
5700 22.416
5800 22.4025
5900 22.4117
6000 22.4117
6100 22.4255
6200 22.4276
6300 22.428
6400 22.4295
6500 22.4338
6600 22.4595
6700 22.4598
6800 22.4731
6900 22.4926
7000 22.5129
7100 22.5272
7200 22.5534
7300 22.577
7400 22.5889
7500 22.5996
7600 22.6199
7700 22.6398
7800 22.6409
7900 22.6427
8000 22.6606
8100 22.6681
8200 22.6707
8300 22.6751
8400 22.672
8500 22.6724
8600 22.6759
8700 22.6638
8800 22.676
8900 22.6794
9000 22.6657
9100 22.6573
9200 22.6515
9300 22.637
9400 22.6303
9500 22.6396
9600 22.6457
9700 22.6475
9800 22.6426
9900 22.6249
10000 22.6209
10100 22.6253
10200 22.638
10300 22.6536
10400 22.68
10500 22.7008
10600 22.7095
10700 22.7241
10800 22.7311
10900 22.7395
11000 22.736
11100 22.7295
11200 22.7259
11300 22.7327
11400 22.7314
11500 22.7145
11600 22.7134
11700 22.7227
11800 22.729
11900 22.7523
12000 22.7573
12100 22.7657
12200 22.7743
12300 22.7851
12400 22.7984
12500 22.8127
12600 22.8065
12700 22.8095
12800 22.8149
12900 22.823
13000 22.8153
13100 22.7936
13200 22.7937
13300 22.7839
13400 22.7683
13500 22.762
13600 22.7604
13700 22.7618
13800 22.7637
13900 22.7778
