# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 22.395
100 22.4072
200 22.4287
300 22.4529
400 22.4544
500 22.4561
600 22.454
700 22.4526
800 22.4399
900 22.4306
1000 22.4231
1100 22.4026
1200 22.399
1300 22.4088
1400 22.4355
1500 22.4548
1600 22.4556
1700 22.4526
1800 22.4507
1900 22.4501
2000 22.4501
2100 22.4347
2200 22.4364
2300 22.4315
2400 22.427
2500 22.4251
2600 22.4317
2700 22.4408
2800 22.4593
2900 22.4786
3000 22.486
3100 22.4699
3200 22.4651
3300 22.457
3400 22.4606
3500 22.4765
3600 22.4782
3700 22.4773
3800 22.4779
3900 22.4874
4000 22.4913
4100 22.4937
4200 22.4875
4300 22.4848
4400 22.4744
4500 22.4761
4600 22.4695
4700 22.4799
4800 22.4962
4900 22.514
5000 22.5066
5100 22.5121
5200 22.5225
5300 22.5415
5400 22.5541
5500 22.5724
5600 22.5783
5700 22.5724
5800 22.5732
5900 22.5682
6000 22.5559
6100 22.5479
6200 22.5521
6300 22.5568
6400 22.5647
6500 22.5782
6600 22.5736
6700 22.5591
6800 22.5451
6900 22.5296
7000 22.5135
7100 22.5135
7200 22.5122
7300 22.5121
7400 22.5086
7500 22.5088
7600 22.4949
7700 22.4881
7800 22.4819
7900 22.4861
8000 22.4915
8100 22.4967
8200 22.4977
8300 22.4886
8400 22.4876
8500 22.4843
8600 22.47
8700 22.4692
8800 22.4838
8900 22.5102
9000 22.5318
9100 22.5318
9200 22.5292
9300 22.533
9400 22.5395
9500 22.563
9600 22.5685
9700 22.5747
9800 22.6012
9900 22.6252
10000 22.6566
10100 22.6875
10200 22.7037
10300 22.7118
10400 22.7266
10500 22.7208
10600 22.711
10700 22.7079
10800 22.7012
10900 22.715
11000 22.7351
11100 22.7498
11200 22.7679
11300 22.7901
11400 22.8101
11500 22.8377
11600 22.8474
11700 22.8539
11800 22.8576
11900 22.8549
12000 22.854
12100 22.8537
12200 22.8523
12300 22.8445
12400 22.8335
