# Time-averaged data for fix rg_avg_all
# TimeStep c_rg_all
0 21.2148
100 21.2117
200 21.2161
300 21.2198
400 21.2143
500 21.2153
600 21.223
700 21.2238
800 21.2158
900 21.2167
1000 21.2234
1100 21.2168
1200 21.2236
1300 21.2329
1400 21.2317
1500 21.2425
1600 21.2484
1700 21.2565
1800 21.2686
1900 21.2769
2000 21.289
2100 21.2998
2200 21.3037
2300 21.3073
2400 21.309
2500 21.3044
2600 21.3184
2700 21.3342
2800 21.3355
2900 21.3306
3000 21.3203
3100 21.3129
3200 21.3155
3300 21.3165
3400 21.3243
3500 21.3353
3600 21.3381
3700 21.3438
3800 21.3524
3900 21.3611
4000 21.3664
4100 21.3659
4200 21.3786
4300 21.384
4400 21.3875
4500 21.3898
4600 21.3726
4700 21.3662
4800 21.3584
4900 21.3628
5000 21.3663
5100 21.3536
5200 21.3322
5300 21.3188
5400 21.3217
5500 21.3369
5600 21.3515
5700 21.359
5800 21.362
5900 21.353
6000 21.3619
6100 21.3895
6200 21.4133
6300 21.4278
6400 21.4287
6500 21.4304
6600 21.4304
6700 21.4372
6800 21.4524
6900 21.4579
7000 21.4635
7100 21.4728
7200 21.4845
7300 21.4911
7400 21.4947
7500 21.5027
7600 21.51
7700 21.5243
7800 21.5265
7900 21.5185
8000 21.5132
8100 21.5058
8200 21.4926
8300 21.5036
8400 21.5165
8500 21.5241
8600 21.5263
8700 21.5242
8800 21.5249
8900 21.5336
9000 21.5406
9100 21.5444
9200 21.5317
9300 21.5332
9400 21.5235
9500 21.5305
9600 21.5361
9700 21.539
9800 21.5348
9900 21.5243
10000 21.5323
10100 21.5379
10200 21.5358
10300 21.5471
10400 21.564
10500 21.568
10600 21.5762
10700 21.5847
10800 21.6035
10900 21.6362
11000 21.6609
11100 21.6738
11200 21.6896
11300 21.7063
11400 21.7085
11500 21.7043
11600 21.7021
11700 21.7104
11800 21.7134
11900 21.7121
12000 21.7062
12100 21.7347
12200 21.7408
12300 21.7372
12400 21.7386
12500 21.7383
12600 21.7204
12700 21.7243
12800 21.7252
12900 21.7196
13000 21.7109
13100 21.71
13200 21.6955
13300 21.6758
13400 21.6605
13500 21.65
13600 21.6295
13700 21.6085
13800 21.5981
13900 21.6013
14000 21.6018
14100 21.5984
14200 21.603
14300 21.6225
14400 21.6303
14500 21.6295
14600 21.6401
14700 21.6489
14800 21.6521
14900 21.655
15000 21.6431
15100 21.6348
15200 21.6283
15300 21.6171
15400 21.6144
15500 21.6195
15600 21.6259
15700 21.6371
15800 21.6531
15900 21.6673
16000 21.6736
16100 21.6821
16200 21.6945
16300 21.7036
16400 21.6954
16500 21.6872
16600 21.6896
16700 21.6838
16800 21.6883
16900 21.7074
17000 21.7141
17100 21.7099
17200 21.7072
17300 21.7249
17400 21.7439
17500 21.751
17600 21.7392
17700 21.7216
17800 21.7041
17900 21.6897
18000 21.6847
18100 21.6911
18200 21.6953
18300 21.6897
18400 21.6885
18500 21.6905
18600 21.6842
18700 21.6888
18800 21.6955
18900 21.6871
19000 21.6914
19100 21.6998
19200 21.7088
19300 21.717
19400 21.7268
19500 21.7313
19600 21.7257
19700 21.7223
19800 21.7191
19900 21.7156
20000 21.7095
20100 21.6902
20200 21.6803
20300 21.6614
20400 21.6446
20500 21.6455
20600 21.6372
20700 21.6323
20800 21.625
20900 21.6341
21000 21.6483
21100 21.664
21200 21.6708
21300 21.6763
21400 21.6657
21500 21.669
21600 21.6599
21700 21.6689
21800 21.6751
21900 21.6713
22000 21.6635
22100 21.6564
22200 21.6671
22300 21.6715
22400 21.6766
22500 21.6788
22600 21.6903
22700 21.7059
22800 21.708
22900 21.719
23000 21.7323
23100 21.7442
23200 21.7546
23300 21.764
23400 21.7571
23500 21.7415
23600 21.7496
23700 21.7692
23800 21.7748
23900 21.7781
24000 21.7755
24100 21.775
24200 21.7771
24300 21.7827
24400 21.7887
24500 21.7949
24600 21.7979
24700 21.8156
24800 21.8255
24900 21.8198
25000 21.8234
25100 21.8415
25200 21.8483
25300 21.8529
25400 21.8526
25500 21.8557
25600 21.8665
25700 21.865
25800 21.8707
25900 21.8684
26000 21.8508
26100 21.8453
26200 21.8536
26300 21.8512
26400 21.8536
26500 21.8556
26600 21.8566
26700 21.8589
26800 21.8525
26900 21.85
27000 21.8533
27100 21.8696
27200 21.8716
27300 21.8681
27400 21.8603
27500 21.8588
27600 21.8602
27700 21.8598
27800 21.8596
27900 21.8595
28000 21.8481
28100 21.8514
28200 21.8552
28300 21.8682
28400 21.8682
28500 21.8551
28600 21.838
28700 21.8433
28800 21.8498
28900 21.8314
29000 21.8239
29100 21.8095
29200 21.8024
