# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_all[4]
0 8.82735e-29
100 0.670954
200 1.71588
300 2.68128
400 3.51441
500 4.25181
600 5.03624
700 5.71202
800 6.34758
900 6.99225
1000 7.50508
1100 8.23433
1200 9.06203
1300 9.79756
1400 10.7085
1500 11.4807
1600 12.2925
1700 13.1092
1800 13.9917
1900 14.893
2000 15.8768
2100 16.6276
2200 17.1175
2300 17.7447
2400 18.5507
2500 19.3525
2600 20.1088
2700 20.9074
2800 21.6599
2900 22.4095
3000 23.2751
3100 24.0723
3200 24.978
3300 25.6537
3400 26.5122
3500 27.5771
3600 27.9822
3700 28.1734
3800 28.2562
3900 28.7351
4000 29.308
4100 30.0375
4200 31.4611
4300 32.4897
4400 33.284
4500 33.9801
4600 34.6935
4700 35.4071
4800 36.3016
4900 37.0238
5000 37.8799
5100 39.0279
5200 40.2624
5300 41.633
5400 42.4792
5500 43.5451
5600 45.0233
5700 45.8865
5800 46.6815
5900 47.7346
6000 48.7847
6100 49.9081
6200 51.1831
6300 52.5022
6400 53.1406
6500 53.9181
6600 54.1664
6700 54.2623
6800 54.6561
6900 55.4625
7000 56.4832
7100 57.9044
7200 59.1427
7300 60.0588
7400 61.0078
7500 61.552
7600 61.8522
7700 62.2929
7800 63.121
7900 63.9307
8000 64.2895
8100 64.6915
8200 65.3395
8300 65.9002
8400 66.6012
8500 67.2339
8600 67.0701
8700 67.5489
8800 68.289
8900 69.2725
9000 70.9687
9100 72.1483
9200 73.1903
9300 74.0841
9400 74.8672
9500 75.1055
9600 75.3314
9700 75.8824
9800 76.3676
9900 76.1968
10000 76.3938
10100 76.8292
10200 77.6315
10300 78.5735
10400 80.0959
10500 81.5621
10600 82.1262
10700 82.5592
10800 83.6617
10900 84.271
11000 85.6291
11100 86.354
11200 87.1999
11300 87.604
11400 87.9363
11500 87.2958
11600 87.4215
11700 87.8532
11800 87.7361
11900 87.6229
12000 88.3234
12100 89.4578
12200 90.1287
12300 90.8266
12400 91.712
12500 92.93
12600 94.2138
12700 95.3198
12800 96.6102
12900 97.7562
13000 98.1495
13100 99.33
13200 100.647
13300 101.487
13400 101.584
13500 102.109
13600 103.197
13700 104.465
13800 105.893
13900 107.597
14000 110.318
14100 112.211
14200 113.783
14300 114.494
14400 114.891
14500 115.594
14600 116.277
14700 117.316
14800 118.937
14900 120.539
15000 121.452
15100 121.763
15200 121.918
15300 121.488
15400 121.654
15500 121.493
15600 121.601
15700 121.623
15800 122.36
15900 122.811
16000 123.896
16100 124.628
16200 124.876
16300 125.326
16400 126.341
16500 127.49
16600 128.241
16700 127.747
16800 127.107
16900 126.761
17000 126.201
17100 126.37
17200 127.585
17300 128.44
17400 129.396
17500 130.239
17600 131.333
17700 131.513
17800 131.951
17900 132.55
18000 132.042
18100 132.057
18200 132.399
18300 133.266
18400 134.073
18500 135.443
18600 137.031
18700 137.72
18800 138
18900 139.006
19000 140.157
19100 141.123
19200 142.387
19300 142.407
19400 142.89
19500 142.594
19600 142.304
19700 141.855
19800 141.187
19900 141.453
20000 142.333
20100 144.183
20200 144.647
20300 144.513
20400 144.026
20500 144.275
20600 144.358
20700 144.605
20800 145.835
20900 147.727
21000 148.85
21100 150.223
21200 151.316
21300 152.418
21400 153.536
21500 154.006
21600 154.974
21700 156.131
21800 156.425
21900 157.521
22000 158.652
22100 159.264
22200 160.586
22300 161.166
22400 161.036
22500 161.296
22600 162.167
22700 162.631
22800 163.519
22900 164.858
23000 165.32
23100 165.949
23200 166.407
23300 166.72
23400 166.434
23500 166.217
23600 166.97
23700 168.203
23800 169.428
23900 171.559
24000 172.882
24100 173.291
24200 173.853
24300 174.666
24400 175.388
24500 176.019
24600 176.464
24700 177.393
24800 178.643
24900 179.127
25000 179.572
25100 180.154
25200 180.878
25300 181.868
25400 183.042
25500 184.376
25600 186.269
25700 187.852
25800 188.938
25900 190.454
26000 191.49
26100 193.104
26200 194.638
26300 195.551
26400 196.309
26500 196.075
