# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed3[4]
0 3.33477e-29
100 0.496153
200 1.09265
300 1.60586
400 2.10087
500 2.51957
600 2.87605
700 3.22515
800 3.57466
900 3.8726
1000 4.16941
1100 4.50134
1200 4.82883
1300 5.10793
1400 5.34066
1500 5.59236
1600 5.85791
1700 6.16228
1800 6.388
1900 6.67262
2000 6.9488
2100 7.21155
2200 7.52198
2300 7.83478
2400 8.01981
2500 8.22435
2600 8.40875
2700 8.54061
2800 8.74217
2900 8.86229
3000 9.00539
3100 9.20003
3200 9.38947
3300 9.63518
3400 9.8381
3500 10.1444
3600 10.4443
3700 10.6777
3800 10.797
3900 10.8675
4000 11.1634
4100 11.4414
4200 11.6686
4300 11.8838
4400 12.1567
4500 12.3
4600 12.5107
4700 12.6309
4800 12.7867
4900 12.9398
5000 13.1654
5100 13.3601
5200 13.499
5300 13.6499
5400 13.7727
5500 13.8767
5600 14.0863
5700 14.2771
5800 14.528
5900 14.7265
6000 14.8805
6100 14.9783
6200 15.125
6300 15.2603
6400 15.3327
6500 15.4262
6600 15.5098
6700 15.6661
6800 15.8741
6900 16.0234
7000 16.1835
7100 16.3453
7200 16.5346
7300 16.7513
7400 16.9016
7500 17.1105
7600 17.2791
7700 17.3168
7800 17.4673
7900 17.5426
8000 17.5295
8100 17.6358
8200 17.7994
8300 18.114
8400 18.4617
8500 18.7405
8600 19.0319
8700 19.212
8800 19.425
8900 19.5493
9000 19.6596
9100 19.7365
9200 19.8328
9300 19.9188
9400 19.9968
9500 20.2417
9600 20.4125
9700 20.4051
9800 20.4408
9900 20.5439
10000 20.7204
10100 21.0001
10200 21.3013
10300 21.6063
10400 21.8519
10500 22.2129
10600 22.4681
10700 22.7247
10800 23.0496
10900 23.3158
11000 23.425
11100 23.6004
11200 23.8443
11300 24.0201
11400 24.165
11500 24.208
11600 24.3498
11700 24.5607
11800 24.8918
11900 25.1437
12000 25.4456
12100 25.6667
12200 25.7069
12300 25.865
12400 26.061
12500 26.1571
12600 26.3252
12700 26.6016
12800 26.7449
12900 26.9041
13000 27.0772
13100 27.1809
13200 27.2376
13300 27.2448
13400 27.4411
13500 27.634
13600 27.8614
13700 28.1075
13800 28.3134
13900 28.5665
14000 28.6676
14100 28.8209
14200 29.1162
14300 29.4473
14400 29.7414
14500 30.087
14600 30.4116
14700 30.5632
14800 30.7327
14900 31.0256
15000 31.3585
15100 31.6197
15200 31.8271
15300 31.8958
15400 32.0503
15500 32.4464
15600 32.7159
15700 32.9388
15800 33.0856
15900 33.3169
16000 33.7265
16100 34.0272
16200 34.3168
16300 34.5955
16400 34.8333
16500 34.8674
16600 34.8959
16700 34.8501
16800 34.9447
16900 35.1508
17000 35.4355
17100 35.5477
17200 35.7088
17300 35.7656
17400 35.8873
17500 36.05
17600 36.1624
17700 36.2939
17800 36.3633
17900 36.5365
18000 36.5413
18100 36.5977
18200 36.7591
18300 36.905
18400 37.024
18500 37.0509
18600 37.4058
18700 37.6423
18800 37.9247
18900 38.0443
19000 38.3428
19100 38.65
19200 38.882
19300 38.8852
19400 38.9555
19500 38.9907
19600 38.8857
19700 38.9182
19800 39.1633
19900 39.4819
20000 39.9517
20100 40.5
20200 40.9236
20300 41.192
20400 41.2742
20500 41.2191
20600 41.3267
20700 41.4244
20800 41.6026
20900 41.741
21000 41.6251
21100 41.5488
21200 41.6769
21300 41.9071
21400 42.1571
21500 42.4874
21600 42.5734
21700 42.521
21800 42.4446
21900 42.4489
22000 42.5193
22100 42.4495
22200 42.5544
22300 42.7773
22400 43.2473
22500 43.7021
22600 44.1114
22700 44.4328
22800 44.6719
22900 44.6811
23000 44.9233
23100 45.24
23200 45.3867
23300 45.5495
23400 45.5131
23500 45.5954
23600 45.6915
23700 45.9025
23800 45.7484
23900 45.8023
24000 45.9079
24100 45.9015
24200 45.849
24300 45.9983
24400 46.1594
24500 46.3813
24600 46.6057
24700 46.9135
24800 46.9916
24900 47.1048
25000 47.3142
25100 47.3049
25200 47.2532
25300 47.3986
25400 47.4243
25500 47.4833
25600 47.5905
25700 47.5981
25800 47.6547
25900 47.5156
26000 47.6304
26100 47.7874
26200 47.9065
26300 48.2662
26400 48.3384
26500 48.3134
26600 48.3399
26700 48.4463
26800 48.6489
26900 48.8732
27000 49.0293
27100 48.9313
27200 48.9366
27300 48.8942
27400 48.9188
27500 48.9365
27600 49.0844
27700 49.3617
27800 49.656
27900 49.832
28000 49.9232
28100 50.2046
28200 50.5297
28300 50.8032
28400 51.1243
28500 51.3552
28600 51.5935
28700 51.7701
28800 51.8529
28900 51.9793
29000 51.8383
29100 51.7008
29200 51.7489
29300 51.8921
29400 52.098
29500 52.4076
29600 52.8183
29700 52.9666
29800 53.0369
29900 53.2003
30000 53.4685
30100 53.6072
30200 53.6564
30300 53.6076
30400 53.5531
30500 53.7243
30600 53.9113
30700 54.0199
30800 53.9605
30900 54.1934
31000 54.2191
31100 54.3027
31200 54.2709
31300 54.3723
31400 54.429
31500 54.7137
31600 54.9471
31700 54.9823
31800 55.1143
31900 55.2111
32000 55.2269
32100 55.6024
32200 55.8489
32300 56.2056
32400 56.4968
32500 56.6021
32600 56.4951
32700 56.3198
32800 56.3541
32900 56.374
33000 56.0297
33100 56.0143
33200 56.0301
33300 56.0713
33400 56.2071
33500 56.456
33600 56.6847
33700 56.6512
33800 56.793
33900 56.9591
34000 57.0122
34100 57.1191
34200 57.2657
34300 57.3994
34400 57.715
34500 57.9903
34600 58.1297
34700 58.2448
34800 58.3547
34900 58.2544
35000 58.1783
35100 58.193
35200 58.2145
35300 58.2678
35400 58.5857
35500 58.9094
35600 59.2311
35700 59.4356
35800 59.4743
35900 59.6416
36000 59.8092
36100 60.067
36200 60.2425
36300 60.5173
36400 60.6312
36500 60.4977
36600 60.4824
36700 60.7393
36800 60.9018
36900 60.8027
37000 60.7113
37100 60.7389
37200 60.9993
37300 61.075
37400 61.1994
37500 61.4174
37600 61.9127
37700 62.1621
37800 62.4772
37900 62.7231
38000 62.7173
38100 62.6622
38200 62.6129
38300 62.7958
38400 63.1387
38500 63.2021
38600 63.2548
38700 63.4343
38800 63.8203
38900 63.9476
39000 64.1749
39100 64.2436
39200 64.3318
39300 64.3802
39400 64.4288
39500 64.8403
39600 64.9558
39700 65.3245
39800 65.7615
39900 66.046
40000 66.3607
40100 66.4827
40200 66.7097
40300 67.035
40400 67.2999
40500 67.3916
40600 67.3694
40700 67.2641
40800 67.1612
40900 67.2206
41000 66.9603
41100 67.0417
41200 67.1823
41300 67.37
41400 67.3907
41500 67.451
41600 67.6
41700 67.6851
41800 67.8586
41900 67.9175
42000 67.6855
42100 67.4638
42200 67.6602
42300 67.6275
42400 67.6434
42500 67.8635
42600 67.8483
42700 67.8298
42800 68.1024
42900 68.2628
43000 68.4274
43100 68.6035
43200 68.6289
43300 68.4368
43400 68.4799
43500 68.6184
43600 68.7241
43700 69.0032
43800 69.2444
43900 69.2671
44000 69.1361
44100 69.0057
44200 69.179
44300 69.2161
44400 69.3957
44500 69.6929
44600 69.6901
44700 69.713
44800 69.9013
44900 70.0595
45000 70.1481
45100 70.3796
45200 70.457
45300 70.4882
45400 70.8292
45500 70.8975
45600 70.9689
45700 70.9433
45800 70.8943
45900 70.9978
46000 71.1961
46100 71.2314
46200 71.041
46300 71.0686
46400 71.047
46500 70.9631
46600 71.002
46700 71.0173
46800 71.1206
46900 71.3387
47000 71.5068
47100 71.4914
47200 71.5497
47300 71.814
47400 71.8927
47500 71.7843
47600 71.5914
47700 71.5438
47800 71.6012
47900 71.7473
48000 71.6921
48100 71.6932
48200 71.803
48300 71.9531
48400 72.1534
48500 72.2923
48600 72.4016
48700 72.6668
48800 72.8471
48900 73.1241
49000 73.413
49100 73.742
49200 74.1059
49300 74.4116
49400 74.673
49500 74.8745
49600 75.1811
49700 75.4503
49800 75.7479
49900 76.0146
50000 76.3181
50100 76.6003
50200 76.9035
50300 76.9001
50400 77.0098
50500 77.1614
50600 77.3044
50700 77.4599
50800 77.4838
50900 77.3497
51000 77.3281
51100 77.5012
51200 77.6025
51300 77.9889
51400 78.042
51500 77.9407
51600 77.9528
51700 78.0455
51800 77.9582
51900 78.1901
52000 78.4354
52100 78.549
52200 78.8173
52300 78.9392
52400 79.2297
52500 79.329
52600 79.4125
52700 79.6295
52800 79.9161
52900 80.0669
53000 80.124
53100 80.1206
53200 80.4406
53300 80.752
53400 80.7094
53500 80.713
53600 80.4411
53700 80.3426
53800 80.3452
53900 80.252
54000 80.5557
54100 80.9563
54200 81.3575
54300 81.3445
54400 81.1937
54500 81.2543
54600 81.345
54700 81.5087
54800 81.8086
54900 81.8853
55000 81.814
55100 81.6866
55200 81.6286
55300 81.9739
55400 82.3009
55500 82.7923
55600 82.9615
55700 82.8259
55800 82.9697
55900 83.1585
56000 83.6336
56100 83.6189
56200 83.3673
56300 83.5393
56400 83.8045
56500 83.8968
56600 84.0967
56700 84.224
56800 84.168
56900 84.245
57000 84.6528
57100 85.136
57200 85.0588
57300 85.0783
57400 85.2954
57500 85.7162
57600 85.9643
57700 86.1293
57800 86.544
57900 86.8439
58000 87.2155
58100 87.4131
58200 87.5086
58300 87.8023
58400 88.3119
58500 88.5334
58600 88.6059
58700 88.6394
58800 88.7879
58900 88.8674
59000 89.0041
59100 89.3228
59200 89.3896
59300 89.4941
59400 89.3244
59500 89.3001
59600 89.5134
59700 89.8267
59800 90.2712
59900 90.5328
60000 90.7193
60100 90.8213
60200 90.9982
60300 90.9084
60400 91.0639
60500 91.2986
60600 91.3361
60700 91.3248
60800 91.2618
60900 91.264
61000 91.1418
61100 91.1866
61200 91.6033
61300 91.7878
61400 91.7477
61500 91.911
61600 92.3193
61700 92.3689
61800 92.5041
61900 92.5707
62000 92.5757
62100 92.5176
62200 92.753
62300 92.6025
62400 92.5252
62500 92.5801
62600 92.6015
62700 92.7367
62800 92.6973
62900 92.3784
63000 91.8985
63100 91.7298
63200 91.3501
63300 90.9245
63400 90.7964
63500 90.7177
63600 91.139
63700 91.5449
63800 91.9591
63900 92.3245
64000 92.6675
64100 92.7104
64200 92.8963
64300 92.946
64400 92.9396
64500 92.8656
64600 92.7908
64700 92.7914
64800 92.7753
64900 93.1224
65000 93.0634
65100 92.9422
65200 92.9799
65300 93.098
65400 93.2664
65500 93.6573
65600 94.3093
65700 94.8548
65800 95.2166
65900 95.5297
66000 95.8344
66100 96.0845
66200 95.8114
66300 95.6259
66400 95.4689
66500 95.4983
66600 95.3777
66700 95.7123
66800 96.049
66900 96.2962
67000 96.5116
67100 96.6079
67200 96.9568
67300 97.1692
67400 97.0647
67500 96.9472
67600 96.9438
67700 97.2995
67800 97.3799
67900 97.3194
68000 97.3612
68100 97.6092
68200 97.8196
68300 98.0892
68400 98.3762
68500 98.3056
68600 98.4025
68700 98.6283
68800 98.6966
68900 98.8968
69000 98.6855
69100 98.7329
69200 98.7857
69300 98.6978
69400 98.5454
69500 98.5755
69600 98.8339
69700 99.1096
69800 99.2944
69900 99.4194
70000 99.7587
70100 99.8832
70200 100.065
70300 100.178
70400 100.503
70500 100.745
70600 100.85
70700 101.17
70800 101.307
70900 101.633
71000 101.603
71100 101.411
71200 101.266
71300 101.127
