# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed1[4]
0 1.0513e-29
100 0.546093
200 1.19481
300 1.7335
400 2.2046
500 2.62502
600 3.05403
700 3.46328
800 3.88665
900 4.19851
1000 4.52423
1100 4.8924
1200 5.20133
1300 5.43606
1400 5.72168
1500 5.95066
1600 6.22598
1700 6.57207
1800 6.96949
1900 7.3192
2000 7.58171
2100 7.93012
2200 8.21972
2300 8.4895
2400 8.71516
2500 8.99035
2600 9.26099
2700 9.41298
2800 9.59208
2900 9.80708
3000 10.0023
3100 10.1982
3200 10.4176
3300 10.6729
3400 10.963
3500 11.3112
3600 11.6071
3700 11.8425
3800 12.0486
3900 12.2517
4000 12.4233
4100 12.7228
4200 12.9351
4300 13.2408
4400 13.4721
4500 13.6591
4600 13.8161
4700 14.017
4800 14.2289
4900 14.4148
5000 14.4779
5100 14.4667
5200 14.4835
5300 14.7218
5400 14.9254
5500 15.1266
5600 15.2449
5700 15.2735
5800 15.3961
5900 15.5848
6000 15.6405
6100 15.7345
6200 15.8869
6300 16.1287
6400 16.4062
6500 16.6206
6600 16.884
6700 17.2265
6800 17.4688
6900 17.6517
7000 17.8527
7100 17.9929
7200 17.9665
7300 17.9938
7400 18.029
7500 18.068
7600 18.2063
7700 18.2545
7800 18.4009
7900 18.5625
8000 18.7201
8100 18.9208
8200 19.095
8300 19.3788
8400 19.5229
8500 19.7818
8600 19.9136
8700 19.9569
8800 20.0313
8900 20.2526
9000 20.484
9100 20.6361
9200 20.6756
9300 20.5153
9400 20.4087
9500 20.4689
9600 20.6641
9700 20.7897
9800 20.8753
9900 20.9181
10000 21.0091
10100 21.2526
10200 21.4747
10300 21.7521
10400 22.0257
10500 22.2551
10600 22.4869
10700 22.7088
10800 22.9243
10900 23.1531
11000 23.5767
11100 23.9105
11200 24.0333
11300 24.0039
11400 24.0658
11500 23.9085
11600 23.7343
11700 23.7556
11800 23.8515
11900 24.0174
12000 24.1339
12100 24.1611
12200 24.2999
12300 24.4077
12400 24.5692
12500 24.6571
12600 24.818
12700 25.201
12800 25.6491
