# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed2[4]
0 6.92466e-30
100 0.50234
200 1.1214
300 1.73169
400 2.29847
500 2.76098
600 3.19386
700 3.62158
800 3.97947
900 4.31332
1000 4.66813
1100 5.01962
1200 5.33786
1300 5.63003
1400 5.98822
1500 6.30302
1600 6.60344
1700 6.8981
1800 7.18491
1900 7.40164
2000 7.72968
2100 7.94909
2200 8.04989
2300 8.2078
2400 8.27895
2500 8.44081
2600 8.56293
2700 8.79564
2800 9.03661
2900 9.28047
3000 9.59894
3100 9.91105
3200 10.1796
3300 10.4492
3400 10.7069
3500 10.9526
3600 11.157
3700 11.3403
3800 11.5231
3900 11.6763
4000 11.7377
4100 11.8047
4200 11.9617
4300 12.2662
4400 12.5976
4500 12.8
4600 13.0138
4700 13.2749
4800 13.5835
4900 13.8886
5000 14.0393
5100 14.1874
5200 14.3139
5300 14.4846
5400 14.7704
5500 15.0418
5600 15.2528
5700 15.5614
5800 15.8411
5900 15.9788
6000 16.1163
6100 16.3298
6200 16.3883
6300 16.4495
6400 16.4945
6500 16.605
6600 16.7456
6700 16.9539
6800 17.1959
6900 17.3835
7000 17.4834
7100 17.6256
7200 17.8212
7300 18.0825
7400 18.2542
7500 18.4202
7600 18.6632
7700 18.9145
7800 19.0965
7900 19.2011
8000 19.2529
8100 19.3579
8200 19.3756
8300 19.3857
8400 19.4941
8500 19.6544
8600 19.8215
8700 19.9476
8800 20.1963
8900 20.3325
9000 20.5261
9100 20.6169
9200 20.73
9300 20.9425
9400 21.0414
9500 21.1466
9600 21.33
9700 21.5331
9800 21.7011
9900 21.824
10000 22.0344
10100 22.1671
10200 22.2266
10300 22.2958
10400 22.3133
10500 22.4529
10600 22.6186
10700 22.8259
10800 23.0157
10900 23.206
11000 23.4716
11100 23.6606
11200 23.8287
11300 24.0427
11400 24.2919
11500 24.4368
11600 24.651
11700 24.9956
11800 25.0791
11900 25.0796
12000 25.1357
12100 25.1326
12200 25.2322
12300 25.3836
12400 25.5465
12500 25.6814
12600 25.9462
12700 26.2666
12800 26.5799
12900 27.0104
13000 27.0757
13100 26.9056
13200 26.9771
13300 27.0686
13400 27.2339
13500 27.3307
13600 27.3445
13700 27.3702
13800 27.4092
13900 27.4937
14000 27.52
14100 27.4013
14200 27.3208
14300 27.4178
14400 27.348
14500 27.3359
14600 27.4732
