# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_10_seed4[4]
0 2.15136e-28
100 0.493567
200 1.10208
300 1.63812
400 2.09988
500 2.57827
600 3.01018
700 3.41024
800 3.75146
900 4.07406
1000 4.37191
1100 4.67903
1200 4.94859
1300 5.2649
1400 5.56987
1500 5.7907
1600 6.02423
1700 6.26316
1800 6.52296
1900 6.78777
2000 7.06725
2100 7.40594
2200 7.71981
2300 8.03821
2400 8.2911
2500 8.50845
2600 8.76166
2700 8.99254
2800 9.18255
2900 9.41856
3000 9.72085
3100 9.90788
3200 10.1085
3300 10.2931
3400 10.5217
3500 10.6519
3600 10.9198
3700 11.1146
3800 11.3068
3900 11.3502
4000 11.4455
4100 11.7234
4200 12.0154
4300 12.1748
4400 12.3218
4500 12.5222
4600 12.7353
4700 12.8862
4800 13.0221
4900 13.1945
5000 13.279
5100 13.4016
5200 13.6904
5300 13.9171
5400 14.1397
5500 14.364
5600 14.4919
5700 14.5765
5800 14.7017
5900 14.9076
6000 15.0736
6100 15.2457
6200 15.3369
6300 15.3823
6400 15.374
6500 15.4345
6600 15.6196
6700 15.7239
6800 15.8045
6900 15.9659
7000 15.9435
7100 15.9926
7200 16.0988
7300 16.1632
7400 16.2401
7500 16.3346
7600 16.5231
7700 16.6499
7800 16.7043
7900 16.7519
8000 16.7176
8100 16.7186
8200 16.8707
8300 17.0933
8400 17.2652
8500 17.3784
8600 17.5389
8700 17.7988
8800 18.0646
8900 18.3282
9000 18.4629
9100 18.6723
9200 18.7051
9300 18.6543
9400 18.903
9500 18.9675
9600 19.145
9700 19.2882
9800 19.282
9900 19.3678
10000 19.5346
10100 19.7363
10200 19.9402
10300 20.0322
10400 20.2001
10500 20.4089
10600 20.558
10700 20.6729
10800 20.8097
10900 20.9177
11000 20.921
11100 20.8721
11200 20.905
11300 21.1416
11400 21.2003
11500 21.2174
11600 21.3079
11700 21.3715
11800 21.4483
11900 21.6396
12000 21.8085
12100 21.9656
12200 22.0767
12300 22.0845
12400 22.0826
12500 22.0937
12600 22.104
12700 22.2226
12800 22.2094
12900 22.3503
